owner,repo,stars,forks,watchers,deleted,private,archived,disabled
bessemhmidi,angularbeans,254,90,54,False,False,False,False
bflorat,modele-da,165,90,12,False,False,False,False
bflorat,modele-dap,165,90,12,False,False,False,False
bigskysoftware,_hyperscript,1547,90,25,False,False,False,False
binance-chain,go-sdk,188,90,32,False,False,False,False
binary-hackers,42_corrections,278,90,28,False,False,False,False
bingjian-zhu,gin-blog,347,90,12,False,False,False,False
bingjian-zhu,gin-vue,347,90,12,False,False,False,False
bitcoindesign,guide,379,90,25,False,False,False,False
bitcraftlab,p5.gui,333,90,10,False,False,False,False
bitfumes,api,118,90,15,False,False,False,False
bitly,bitly-api-python,244,90,89,False,False,True,False
bitsavage0202,ships-log,0,90,0,False,False,False,False
bitvale,switcher,1311,90,18,False,False,False,False
blackberry,bb10-webworks-community-samples,45,90,27,False,False,True,False
blacktop,docker-cuckoo,315,90,33,False,False,True,False
bloomberg,bcpc,222,90,36,False,False,False,False
bloomberg,chef-bcpc,222,90,36,False,False,False,False
bloominstituteoftechnology,cs-guided-project-hash-tables-ii,1,90,7,False,False,False,False
bluebrain,bluepyopt,186,90,21,False,False,False,False
blueriver,slatwall,1,90,1,False,False,False,False
bmcbride,php-database-geojson,187,90,39,False,False,False,False
bnb-chain,go-sdk,188,90,32,False,False,False,False
boardroom-inc,protocol-info,37,90,4,False,False,False,False
bobcoders9,bob-theme-argon,254,90,3,False,False,False,False
bobsayshilol,luajit-decomp,231,90,12,False,False,False,False
bogatyy,cs224d,225,90,11,False,False,False,False
bomiva,sponsorblock,4,90,0,False,False,False,False
boost-experimental,ut,1041,90,24,False,False,False,False
boost-ext,ut,1041,90,24,False,False,False,False
boostorg,higherorderfunctions,490,90,39,False,False,False,False
boostorg,hof,490,90,39,False,False,False,False
boostorg,process,89,90,12,False,False,False,False
boot2docker,boot2docker-cli,338,90,34,False,False,True,False
botsohbet,telegram-bot,10,90,4,False,False,False,False
bouke,docx-mailmerge,268,90,14,False,False,True,False
bounteous-inc,youtube-google-analytics,233,90,44,False,False,False,False
boydfd,books,241,90,8,False,False,False,False
boyter,searchcode-server,349,90,23,False,False,False,False
bozimmerman,coffeemud,160,90,45,False,False,False,False
bpot,poseidon,258,90,24,False,False,False,False
braintree,manners,987,90,37,False,False,False,False
briandealwis,ubcdiss,99,90,9,False,False,False,False
brianmhess,cassandra-loader,194,90,16,False,False,False,False
broken5,bscan,760,90,10,False,False,False,False
brson,rust-api-guidelines,1143,90,44,False,False,False,False
btccom,btcagent,106,90,26,False,False,False,False
btccom,poolagent,106,90,26,False,False,False,False
btholt,complete-intro-to-react-v8,826,90,7,False,False,False,False
btlibrary,btglassscrollview,539,90,30,False,False,False,False
buaazp,fasthttprouter,872,90,34,False,False,False,False
bubbliiiing,faster-rcnn-keras,274,90,8,False,False,False,False
buildkite-plugins,docker-buildkite-plugin,93,90,5,False,False,False,False
builtbybel,bloatbox,1495,90,49,False,False,False,False
builtbywill,booklet,285,90,45,False,False,False,False
burntsushi,walkdir,955,90,19,False,False,False,False
by-cx,invoicegenerator,146,90,10,False,False,False,False
bytedance,fastbot_ios,479,90,21,False,False,False,False
caa82437,polarisbioseditor,178,90,32,False,False,False,False
caiconghuai,netease-music-recommendation,220,90,10,False,False,False,False
calanay,beimi,82,90,3,False,False,False,False
cam,shopify-html-email-templates,74,90,8,False,False,False,False
camunda-community-hub,zeebe-simple-monitor,123,90,17,False,False,False,False
camunda-consulting,zeebe-simple-monitor,123,90,17,False,False,False,False
capnproto,go-capnp,951,90,26,False,False,False,False
capnproto,go-capnproto2,951,90,26,False,False,False,False
carlos-meneses,laravel-mpdf,297,90,6,False,False,False,False
carlylanglois,edaexercises,0,90,2,False,False,False,False
carryontech,zabbix-docker-compose,50,90,6,False,False,False,False
casterwx,python-girlfriend-mood,607,90,14,False,False,False,False
castorini,pygaggle,257,90,11,False,False,False,False
cbaziotis,ekphrasis,627,90,18,False,False,False,False
cblh,shiliugang,11,90,7,False,False,False,False
cea-hpc,modules,548,90,35,False,False,False,False
cea-hpc,modules-tcl,548,90,35,False,False,False,False
cecobask,imdb-trakt-sync,45,90,5,False,False,False,False
cee-chen,object-fit-polyfill,501,90,12,False,False,False,False
census-instrumentation,instrumentation-proto,77,90,29,False,False,False,False
census-instrumentation,opencensus-proto,77,90,29,False,False,False,False
certcc,cve-2021-44228_scanner,343,90,32,False,False,False,False
certusone,wormhole-token-list,92,90,12,False,False,False,False
cesiumgs,webglreport,363,90,38,False,False,False,False
cgtinker,blendarmocap,683,90,29,False,False,False,False
changetjut,proxyspider,144,90,10,False,False,False,False
charmbracelet,soft-serve,3890,90,30,False,False,False,False
chawyehsu,dorado,869,90,8,False,False,False,False
chenhongruixuan,changedetectionrepository,392,90,6,False,False,False,False
chenkie,react-user-authentication,125,90,6,False,False,False,False
chidimo,fireact,39,90,2,False,False,False,False
chill117,express-mysql-session,305,90,14,False,False,False,False
chimera0,accel-brain-code,271,90,19,False,False,False,False
chocolatey,cchoco,139,90,23,False,False,False,False
chris408,ct-exposer,452,90,21,False,False,False,False
chrisc2014,android-messaging-tutorial,0,90,2,False,False,False,False
chriscomit,excavator,1,90,1,False,False,False,False
chrisdryden,canadian-tech-internships-summer-2020,1168,90,123,False,False,False,False
chrisknepper,android-messages-desktop,997,90,50,False,False,False,False
chrisrzhou,react-wordcloud,190,90,6,False,False,False,False
chuckcho,video-caffe,176,90,12,False,False,False,False
ci-wdi-900,bootstrapi,0,90,1,False,False,False,False
ci-wdi-900,instabox,1,90,1,False,False,False,False
ciphershed,ciphershed,649,90,100,False,False,False,False
circuitvalley,usb_c_industrial_camera_fpga_usb3,528,90,35,False,False,False,False
