owner,repo,stars,forks,watchers,deleted,private,archived,disabled
lumiawoa,woa-installer,857,100,84,False,False,True,False
luzexi,unity3daibehaviortree,253,100,42,False,False,False,False
lxbrtsch,menlo-for-powerline,768,100,10,False,False,False,False
lxxlxx888,macapps,762,100,49,False,False,False,False
lynnho,dcgan-lsgan-wgan-gp--tensorflow,415,100,16,False,False,True,False
lynnho,dcgan-lsgan-wgan-gp-dragan-tensorflow-2,415,100,16,False,False,True,False
lynnho,dcgan-lsgan-wgan-wgan-gp-tensorflow,415,100,16,False,False,True,False
lyrebird-voice-changer,lyrebird,1570,100,24,False,False,False,False
m-tassano,fastdvdnet,463,100,11,False,False,False,False
madisonmay,tomorrow,1461,100,51,False,False,False,False
maestrodev,puppet-rvm,32,100,7,False,False,False,False
maestrosdk,maestro,1103,100,24,False,False,False,False
magicsea,h5game,216,100,12,False,False,False,False
mailchimp,mc-magento2,141,100,28,False,False,False,False
manumathewthomas,cs523project3,302,100,13,False,False,False,False
manumathewthomas,cs526project3,302,100,13,False,False,False,False
manumathewthomas,imagedenoisinggan,302,100,13,False,False,False,False
mapbox,mapbox-maps-android,306,100,89,False,False,False,False
mapbox,polyline,596,100,117,False,False,False,False
marchfantasy,vue-file-upload,320,100,19,False,False,False,False
mardaneus86,futwebapp-tampermonkey,196,100,46,False,False,True,False
marian-m12l,studio,546,100,48,False,False,False,False
marijnh,tern_for_vim,1838,100,33,False,False,False,False
marsyas,marsyas,378,100,37,False,False,False,False
martin2250,opencncpilot,341,100,46,False,False,False,False
martinmoene,gsl-lite,821,100,46,False,False,False,False
maryellenteaches,firstspringbootmicroservice,55,100,5,False,False,False,False
mastersacademy,js-course-2018,12,100,12,False,False,False,False
matrixainetwork,matrix_tutorials,192,100,117,False,False,False,False
matrixainetwork,tutorials,192,100,117,False,False,False,False
mattfrances,simplereactnativetodolist,107,100,1,False,False,False,False
matthewyork,colours,633,100,39,False,False,False,False
mattiasgustavsson,libs,1251,100,47,False,False,False,False
mattt,animatedgifimageserialization,1087,100,27,False,False,True,False
matuobasyouca,spider,158,100,26,False,False,False,False
mauriciotoro,st0245-eafit,35,100,8,False,False,False,False
mavrick202,terraformdocker,7,100,1,False,False,False,False
mazassumnida,mazassumnida,511,100,3,False,False,False,False
mbakrol,mb-hacktoberfest2021,21,100,1,False,False,False,False
mbnuqw,sidebery,1606,100,27,False,False,False,False
mcguirepr89,birding-pi,844,100,30,False,False,False,False
mcguirepr89,birdnet-lite,844,100,30,False,False,False,False
mcguirepr89,birdnet-pi,844,100,30,False,False,False,False
mcs07,chemdataextractor,250,100,19,False,False,False,False
mcudude,megacore,317,100,41,False,False,False,False
mdolab,openaerostruct,146,100,21,False,False,False,False
mekkablue,glyphs-scripts,356,100,42,False,False,False,False
melphi,spark-examples,41,100,4,False,False,False,False
meltedd,hvnc,300,100,7,False,False,False,False
mesondzh,secbox,391,100,21,False,False,False,False
mgdm,htmlq,6521,100,36,False,False,False,False
mgea,storytelling,2,100,1,False,False,False,False
mgea,storytelling_20,2,100,1,False,False,False,False
mgea,storytelling_21,2,100,1,False,False,False,False
mhoogen,ml4qs,74,100,5,False,False,False,False
mianasadali1,chatsapp,84,100,10,False,False,False,False
michael8335,zeus2,87,100,25,False,False,False,False
micheles,decorator,764,100,23,False,False,False,False
michuanhaohao,reid_course_slides,372,100,12,False,False,False,False
michuanhaohao,reid_tutorial_slides,372,100,12,False,False,False,False
mickosav,cypress-testrail-reporter,70,100,13,False,False,False,False
microsoft,powerbi-icons,259,100,19,False,False,False,False
microsoft,roosterjs,722,100,35,False,False,False,False
microsoft,vscode-icons,770,100,27,False,False,False,False
microsoftdocs,office-developer-client-docs,52,100,13,False,False,False,False
mike-zhang,mikeblogessays,175,100,25,False,False,False,False
mikeflynn,egg.js,1498,100,40,False,False,False,False
mikemintang,douchat,246,100,29,False,False,False,False
mikewasson,moviesspa,46,100,9,False,False,True,False
mileswd,mac2imgur,953,100,24,False,False,False,False
minbzk,woo-besluit-broncode-digid-app,655,100,19,False,False,True,False
mindorksopensource,mvvm-architecture-android-beginners,397,100,14,False,False,False,False
ming71,mmdetection-annotated,639,100,15,False,False,False,False
mipengchong,blockchain,187,100,28,False,False,False,False
mipengchong,whitepaper,187,100,28,False,False,False,False
mirko,sonota,719,100,88,False,False,False,False
mislav,instagram,583,100,37,False,False,True,False
mislav,poignant-guide,721,100,33,False,False,False,False
misp,misp-book,215,100,38,False,False,False,False
mit-han-lab,amc,386,100,17,False,False,False,False
mit-han-lab,amc-release,386,100,17,False,False,False,False
mit-han-lab,spvnas,502,100,25,False,False,False,False
mit-han-lab,torchsparse,776,100,20,False,False,False,False
mkyong,docker-java,21,100,1,False,False,False,False
mlnlp-world,ai-paper-collector,948,100,12,False,False,False,False
mmckerns,tutmom,239,100,10,False,False,False,False
mmmxcc,ss-mgr,110,100,5,False,False,False,False
mochazi,python3webcrawler,388,100,3,False,False,False,False
mockbukkit,mockbukkit,431,100,9,False,False,False,False
mongodb-developer,mongodb-with-fastapi,200,100,9,False,False,False,False
mongodb,docs-tools,41,100,35,False,False,False,False
mosip,documentation,30,100,29,False,False,False,False
mosip,mosip-docs,30,100,29,False,False,False,False
mozilla,telemetry-dashboard,87,100,37,False,False,False,False
mpflutter,mpflutter,1346,100,21,False,False,False,False
mrs-,hexcolors,457,100,19,False,False,False,False
mrsmn,coinmarketcap,416,100,37,False,False,False,False
mrsmn,coinmarketcap-api,416,100,37,False,False,False,False
mrwangmaomao,semantic_slam_nav_ros,346,100,15,False,False,False,False
msparks,arduino-ds1302,148,100,22,False,False,False,False
mtuomi,secondreality,993,100,78,False,False,False,False
muccc,iridium-toolkit,414,100,75,False,False,False,False
multichain,multichain-web-demo,108,100,22,False,False,False,False
muschellij2,neurohacking,118,100,14,False,False,False,False
mwilliams03,berryimu,166,100,25,False,False,False,False
myfreeweb,httpotion,729,100,16,False,False,False,False
myide,django-vue.js-book,244,100,10,False,False,False,False
mysirg-official,html-project,45,100,11,False,False,False,False
mysql,mysql-proxy,393,100,46,False,False,False,False
mythz,jquip,1420,100,44,False,False,False,False
n1ght420,hacktoberfest2020,12,100,5,False,False,False,False
nakamotoinstitute,nakamotoinstitute.org,262,100,38,False,False,False,False
namazso,nskinz,227,100,34,False,False,True,False
nanwangjkl,sliding_puzzle,259,100,9,False,False,False,False
natescarlet,holiday-cn,764,100,10,False,False,False,False
nccgroup,vcg,460,100,40,False,False,False,False
ncsoft,unreal.js-core,247,100,34,False,False,False,False
