owner,repo,stars,forks,watchers,deleted,private,archived,disabled
panacloud,learn-typescript,478,295,89,False,False,False,False
panaverse,learn-typescript,478,295,89,False,False,False,False
panpf,sketch,1881,295,50,False,False,False,False
pedrobergamini,flashloaner-contract,499,295,22,False,False,False,False
puneetbhatia77,docker-website,5,295,1,False,False,False,False
rakannimer,react-google-charts,1410,295,28,False,False,False,False
rameshmf,angular8-springboot-crud-tutorial,228,295,14,False,False,False,False
richardknop,go-microservice-example,2029,295,86,False,False,False,False
ringotangs,learningnote,274,295,2,False,False,False,False
saltstack-formulas,openssh-formula,90,295,48,False,False,False,False
sd6352051,niftynotification,1135,295,53,False,False,False,False
seasonstar,bibi,930,295,63,False,False,False,False
sertmer,self-care-center,0,295,3,False,False,False,False
shichenxie,scorecardpy,622,295,34,False,False,False,False
siemens,jailhouse,1557,295,158,False,False,False,False
simplemobiletools,simple-calculator,527,295,24,False,False,False,False
sircmpwn,truecraft,2331,295,151,False,False,True,False
sitepen,dgrid,629,295,89,False,False,False,False
smartping,smartping,1478,295,66,False,False,False,False
sngwn,burp-loader,773,295,29,False,False,False,False
sngwn,burp-suite,773,295,29,False,False,False,False
socioboard,socioboard-4.0,852,295,71,False,False,False,False
socioboard,socioboard-5.0,852,295,71,False,False,False,False
socioboard,socioboard-core-3.0,852,295,71,False,False,False,False
socioboard,socioboard3.0,852,295,71,False,False,False,False
spring-cloud-samples,spring-cloud-contract-samples,360,295,24,False,False,False,False
spring-guides,gs-accessing-data-jpa,201,295,36,False,False,False,False
spyoungtech,grequests,4244,295,112,False,False,False,False
tibbi,simple-calculator,527,295,24,False,False,False,False
trancuongq4,4gheroku,20,295,1,False,False,False,False
turingschool-examples,self-care-center,0,295,3,False,False,False,False
uzh-rpg,rpg_trajectory_evaluation,845,295,32,False,False,False,False
vaxerski,hyprland,8866,295,55,False,False,False,False
vszhub,not-pure-poole,87,295,1,False,False,True,False
wdi-sea,fetch-reddit-slideshow,1,295,2,False,False,False,False
weibenfalk,react-rmdb-v3-starter-files,164,295,7,False,False,False,False
welkinwong,nodercms,1074,295,51,False,False,False,False
wh0ale,src-experience,1305,295,39,False,False,False,False
wiire-a,pixiewps,1402,295,166,False,False,False,False
wiire,pixiewps,1402,295,166,False,False,False,False
wlsf82,cy-data-test,32,295,1,False,False,False,False
wulijun,php-the-right-way,749,295,122,False,False,False,False
wxinlong,solo,1586,295,33,False,False,False,False
wxxsw,swifttheme,2416,295,53,False,False,False,False
xiaopansky,sketch,1881,295,50,False,False,False,False
yangmingyu1314,learningnote,274,295,2,False,False,False,False
ziaukhan,learn-typescript,478,295,89,False,False,False,False
0voice,algorithm-structure,1280,294,44,False,False,False,False
adminho,learning-it,838,294,149,False,False,False,False
alanqian,wuhan2020-timeline,17,294,2,False,False,False,False
alberanid,imdbpy,1114,294,47,False,False,False,False
alex,nyt-2020-election-scraper,1774,294,36,False,False,False,False
almasb,fxtutorials,401,294,52,False,False,False,False
amidaware,tacticalrmm,1686,294,66,False,False,False,False
anncwb,vue-vben-admin-doc,235,294,7,False,False,False,False
anu0012,awesome-computer-science-opportunities,2926,294,102,False,False,False,False
appveyor,website,101,294,36,False,False,False,False
artxia,ibm-gd-utils,198,294,6,False,False,False,False
aws-samples,codepipeline-nested-cfn,270,294,43,False,False,False,False
awslabs,codepipeline-nested-cfn,270,294,43,False,False,False,False
bennyguitar,colours,3089,294,113,False,False,False,False
bigdatagenomics,adam,951,294,100,False,False,False,False
bigtreetech,bigtreetech-octopus-v1.0,421,294,45,False,False,False,False
bit101,codingmath,1097,294,112,False,False,False,False
bjornharrtell,extjs,197,294,55,False,False,False,False
blackrockdigital,startbootstrap-blog-home,264,294,16,False,False,False,False
blmoistawinde,harvesttext,1937,294,51,False,False,False,False
bradtraversy,github-finder,375,294,21,False,False,False,False
btholt,citr-v8-project,481,294,6,False,False,False,False
bubenshchykov,ngrok,2204,294,45,False,False,False,False
can1357,novmp,1646,294,82,False,False,False,False
caronc,apprise,8081,294,57,False,False,False,False
castorflex,verticalviewpager,1107,294,39,False,False,False,False
chinchang,web-maker,2385,294,60,False,False,False,False
cinemagoer,cinemagoer,1114,294,47,False,False,False,False
clever-algorithms,cleveralgorithms,1942,294,110,False,False,False,False
codebndr,arduino-library-files,53,294,10,False,False,False,False
codeexplainedrepo,to-do-list,191,294,15,False,False,False,False
codegyre,robo,2620,294,80,False,False,False,False
codestergit,sweetalert-ios,2039,294,65,False,False,False,False
consolidation-org,robo,2620,294,80,False,False,False,False
consolidation,robo,2620,294,80,False,False,False,False
coreos,jetcd,988,294,50,False,False,False,False
crazyuyun,jdjb-1,24,294,0,False,False,False,False
creativetimofficial,bootstrap-vue-argon-dashboard,93,294,8,False,False,False,False
croogo,croogo,822,294,80,False,False,False,False
cube0x0,nopac,1219,294,26,False,False,False,False
darron,django-uwsgi-nginx,1,294,1,False,False,False,False
datopian,portal.js,2059,294,101,False,False,False,False
daviwil,emacs-from-scratch,1490,294,47,False,False,False,False
derekeder,csv-to-html-table,772,294,41,False,False,False,False
digitalinnovationone,lab-padroes-projeto-spring,143,294,5,False,False,False,False
divineprog,evo-demos,124,294,41,False,False,False,False
eclipse,kura,462,294,60,False,False,False,False
esp8266nu,espeasypluginplayground,181,294,58,False,False,False,False
filipedeschamps,tabnews.com.br,3805,294,54,False,False,False,False
fookwood,launcher3,785,294,51,False,False,False,False
fperucic,treant-js,826,294,32,False,False,False,False
ging,social_stream,1134,294,98,False,False,False,False
google,bloaty,4165,294,80,False,False,False,False
googlearchive,android-credentials,256,294,33,False,False,True,False
googlesamples,android-credentials,256,294,33,False,False,True,False
graphchi,graphchi-cpp,788,294,106,False,False,False,False
guangqiang-liu,onem,1362,294,32,False,False,False,False
helloxz,ccaa,981,294,23,False,False,False,False
heroku,heroku-buildpack-scala,192,294,96,False,False,False,False
hstatsep,portfolio-template,6,294,4,False,False,False,False
huanz,surge-hosts,589,294,61,False,False,False,False
ibm-blockchain-archive,car-lease-demo,169,294,41,False,False,False,False
ibm-blockchain,car-lease-demo,169,294,41,False,False,False,False
in28minutes,springbootwebapplicationstepbystep,228,294,26,False,False,False,False
iot-playground,arduino,323,294,83,False,False,False,False
ironsummitmedia,startbootstrap-blog-home,264,294,16,False,False,False,False
iterative,cml,3724,294,49,False,False,False,False
iyear,e5subbot,923,294,16,False,False,False,False
jasonxudeveloper,jengine,1599,294,37,False,False,False,False
jbrownlee,cleveralgorithms,1942,294,110,False,False,False,False
jetbrains,kotlinconf-app,2760,294,162,False,False,False,False
jhuckaby,cronicle,2096,294,53,False,False,False,False
jikarinka,kannabotv2,148,294,2,False,False,False,False
jleetutorial,python-spark-tutorial,193,294,21,False,False,False,False
joanbruna,stat212b,1301,294,171,False,False,False,False
justadudewhohacks,websocket-chat,749,294,36,False,False,False,False
k8sacademy,fundamentals-handson,300,294,10,False,False,True,False
k8sacademy,fundaments-handson,300,294,10,False,False,True,False
kabirbaidhya,react-todo-app,230,294,8,False,False,False,False
khrome,ascii-art,623,294,11,False,False,False,False
lambdaschool,java-piggybank,1,294,3,False,False,False,False
lambdaschool,sprint-challenge--java-fundamentals-piggybank,1,294,3,False,False,False,False
learn-co-students,redux-create-store-lab-online-web-sp-000,1,294,22,False,False,False,False
learn-co-students,review-map-state-to-props-readme-online-web-sp-000,1,294,22,False,False,False,False
ledgerhq,ledger-live-desktop,966,294,79,False,False,True,False
ledgerhq,ledger-wallet-desktop,966,294,79,False,False,True,False
letscontrolit,espeasypluginplayground,181,294,58,False,False,False,False
liaohuqiu,android-cube-app,1012,294,68,False,False,False,False
llsourcell,learn-natural-language-processing-curriculum,1052,294,68,False,False,False,False
luofei614,socketlog,1126,294,100,False,False,False,False
lysilver,kopsoftwms,642,294,28,False,False,False,False
marcskovmadsen,awesome-streamlit,1658,294,42,False,False,False,False
mbj4668,pyang,493,294,71,False,False,False,False
meta-qt5,meta-qt5,232,294,47,False,False,False,False
mikaelkindborg,evo-demos,124,294,41,False,False,False,False
mistertaki,vue-table-with-tree-gird,872,294,37,False,False,False,False
mistertaki,vue-table-with-tree-grid,872,294,37,False,False,False,False
mit-han-lab,once-for-all,1669,294,53,False,False,False,False
muesli,beehive,6009,294,116,False,False,False,False
mvillarrealb,docker-spark-cluster,434,294,13,False,False,False,False
nekox-dev,nekox,3971,294,90,False,False,False,False
neo-technology,neo4j-browser,579,294,79,False,False,False,False
neo4j,neo4j-browser,579,294,79,False,False,False,False
nikhilnamal17,popuar-movie-quotes,60,294,2,False,False,False,False
nikhilnamal17,popular-movie-quotes,60,294,2,False,False,False,False
noelboss,featherlight,2070,294,92,False,False,False,False
nvlabs,eg3d,2741,294,169,False,False,False,False
oaid,tenginekit,2231,294,78,False,False,False,False
oca,commission,95,294,62,False,False,False,False
okfn,recline,2059,294,101,False,False,False,False
openshift,s2i-python,249,294,28,False,False,False,False
openshift,sti-python,249,294,28,False,False,False,False
pagehelper,pagehelper-spring-boot,1408,294,56,False,False,False,False
pancakeswap,pancake-smart-contracts,160,294,4,False,False,False,False
pcmanus,ccm,1202,294,78,False,False,False,False
peplabs,evenorodd,0,294,0,False,False,False,False
pistondevelopers,conrod,3316,294,117,False,False,False,False
podio,jquery-mentions-input,986,294,71,False,False,False,False
pythonzm,ops,675,294,44,False,False,False,False
quantecon,quantecon.jl,468,294,58,False,False,False,False
rajkumardusad,ip-tracer,1425,294,145,False,False,False,False
rajkumrdusad,ip-tracer,1425,294,145,False,False,False,False
request,request-promise,4764,294,77,False,False,False,False
returninfinity,baremetal-os-legacy,1729,294,216,False,False,True,False
riptano,ccm,1202,294,78,False,False,False,False
rstormsf,multisender,462,294,15,False,False,True,False
santostang,pythonscraping,336,294,21,False,False,False,False
sclorg,s2i-python-container,249,294,28,False,False,False,False
sheerun,vim-polyglot,5359,294,48,False,False,False,False
shen-yu,hexo-theme-ayer,1585,294,21,False,False,False,False
shree1999,data-structures-and-algorithms,480,294,20,False,False,False,False
shreyashpromact,azure-mobile-apps-quickstarts,1,294,2,False,False,False,False
