owner,repo,stars,forks,watchers,deleted,private,archived,disabled
middleman,middleman-guides,266,427,16,False,False,False,False
middleman,middlemanapp.com,266,427,16,False,False,False,False
montagejs,popcorn,50,427,22,False,False,False,False
muicss,mui,4522,427,170,False,False,False,False
ndbroadbent,icloud_photos_downloader,4645,427,95,False,False,False,False
newyjp,jpvideoplayer,2231,427,50,False,False,False,False
nick29581,rustaceans.org,148,427,9,False,False,False,False
nrc,rustaceans.org,148,427,9,False,False,False,False
nuand,bladerf,1022,427,139,False,False,False,False
obser-vability,obser,2877,427,79,False,False,False,False
observeability,observe,2877,427,79,False,False,False,False
observeapm,observe,2877,427,79,False,False,False,False
opendatav,datav,2877,427,79,False,False,False,False
openresty,lua-resty-redis,1815,427,109,False,False,False,False
opsdisk,pagodo,2208,427,84,False,False,False,False
ottomated,crewlink-server,701,427,84,False,False,False,False
paolo-projects,auto-unlocker,3067,427,79,False,False,False,False
philackm,scrollable-graphview,5291,427,126,False,False,False,False
pizzadedados,datascience-pizza,2241,427,250,False,False,False,False
platformio,platform-espressif32,697,427,38,False,False,False,False
qihoo360,poseidon,1917,427,154,False,False,False,False
savecost,datav,2877,427,79,False,False,False,False
sindresorhus,query-string,6376,427,32,False,False,False,False
sofastack,sofa-ark,1393,427,94,False,False,False,False
solstice23,argon-theme,3482,427,27,False,False,False,False
st4ple,solid-jekyll,340,427,17,False,False,False,False
starship-ai,starship,2877,427,79,False,False,False,False
sunface,datav,2877,427,79,False,False,False,False
swanson,lagom,502,427,17,False,False,True,False
syslog-ng,syslog-ng,1847,427,89,False,False,False,False
teamsaas,meq,2877,427,79,False,False,False,False
technigo,project-todos,1,427,4,False,False,False,False
therecluse26,php-login,833,427,123,False,False,True,False
turingschool-examples,war_or_peace,0,427,8,False,False,False,False
typestrong,ts-loader,3367,427,40,False,False,False,False
vivekpa,aialpha,1515,427,132,False,False,False,False
wp-graphql,wp-graphql,3459,427,67,False,False,False,False
xin-lai,magicodes.exporterandimporter,1871,427,73,False,False,False,False
xytom,url-shorten-worker,911,427,10,False,False,False,False
yeayee,joyful-pandas,784,427,25,False,False,False,False
ylechelle,openudid,2092,427,104,False,False,False,False
zhaojh329,rtty,3224,427,95,False,False,False,False
12knocksinna,office365itpros,813,426,89,False,False,False,False
2600hz,kazoo,901,426,105,False,False,False,False
acidb,mobiscroll,1532,426,98,False,False,False,False
ai-forever,ru-gpts,1870,426,82,False,False,False,False
alicoding,react-webpack-babel,1289,426,46,False,False,False,False
anmol098,waka-readme-stats,2584,426,9,False,False,False,False
anomalyinnovations,serverless-stack-com,3650,426,80,False,False,False,False
arachnid,ens,1083,426,70,False,False,False,False
asaini,apriori,727,426,40,False,False,False,False
bingwin,microchat,259,426,18,False,False,False,False
call-for-code,project-sample,47,426,8,False,False,False,False
code-and-response,project-sample,47,426,8,False,False,False,False
codyweisfeld,accountingarchitecture,0,426,1,False,False,False,False
develoteca,asesorias,76,426,21,False,False,False,False
dskvr,nostr-watch,128,426,2,False,False,False,False
ensdomains,ens,1083,426,70,False,False,False,False
ethereum,ens,1083,426,70,False,False,False,False
fcapano,edit-this-cookie,1561,426,98,False,False,False,False
feimosi,baguettebox.js,2369,426,92,False,False,False,False
flycheck,flycheck,2298,426,54,False,False,False,False
fullstorydev,grpcurl,8683,426,58,False,False,False,False
fullstoryeng,grpcurl,8683,426,58,False,False,False,False
git-cola,git-cola,2049,426,78,False,False,False,False
gomex,docker-para-desenvolvedores,1901,426,135,False,False,False,False
gongjunhao,seckill,1718,426,50,False,False,False,False
gontovnik,dgelasticpulltorefresh,3751,426,69,False,False,False,False
guanguans,notes,1989,426,71,False,False,False,False
hackerearthclub,code-code,94,426,1,False,False,False,False
hackerearthclub,code2race,94,426,1,False,False,False,False
hackreactor,giraffemaker,41,426,25,False,False,False,False
hql287,manta,5236,426,102,False,False,False,False
httprunner,httprunnermanager,754,426,71,False,False,True,False
huazhiyuan2008,recyclerviewcardgallery,2617,426,45,False,False,False,False
iampawan,iampawan,134,426,12,False,False,False,False
igniterealtime,spark,530,426,80,False,False,False,False
inventree,inventree,2731,426,65,False,False,False,False
itz-zaid,telethon-music,77,426,2,False,False,False,False
jrottenberg,ffmpeg,1226,426,47,False,False,False,False
jsynowiec,node-typescript-boilerplate,2074,426,36,False,False,False,False
karlkurzer,path_planner,1102,426,37,False,False,False,False
kkga,spacegray,7255,426,139,False,False,False,False
krook,project-sample,47,426,8,False,False,False,False
learn-co-curriculum,redux-thunk-lab,1,426,23,False,False,False,False
learn-co-curriculum,woof-woof-js-practice,0,426,19,False,False,False,False
learn-co-students,dice-roll-ruby-online-web-prework,0,426,23,False,False,False,False
linq2db,linq2db,2628,426,150,False,False,False,False
lunaryorn,flycheck,2298,426,54,False,False,False,False
lwander,spin-kub-demo,10,426,3,False,False,False,False
microsoft,azure-repos-vscode,655,426,128,False,False,True,False
microsoft,vsts-vscode,655,426,128,False,False,True,False
objectcomputing,opendds,1124,426,70,False,False,False,False
opendds,opendds,1124,426,70,False,False,False,False
openjdk-mirror,jdk7u-jdk,508,426,38,False,False,False,False
peplabs,combinestrings,0,426,0,False,False,False,False
puppetlabs,puppetlabs-firewall,270,426,185,False,False,False,False
pyomo,pyomo,1554,426,60,False,False,False,False
qicosmos,cosmos,900,426,87,False,False,False,False
reactjsresources,react-webpack-babel,1289,426,46,False,False,False,False
reconlx,discord.js-tutorials,215,426,16,False,False,False,False
sberbank-ai,ru-gpts,1870,426,82,False,False,False,False
scrapinghub,dateparser,2290,426,132,False,False,False,False
shadowsocksrr,shadowsocksr-libev,622,426,59,False,False,False,False
shaka-project,shaka-packager,1651,426,113,False,False,False,False
sublimetext,spacegray,7255,426,139,False,False,False,False
tencent,weflow,3230,426,148,False,False,False,False
tensorspace-team,tensorspace,4875,426,135,False,False,False,False
tolerious,programming_learning_resource,1438,426,103,False,False,False,False
veip007,dd,740,426,13,False,False,False,False
vincentarelbundock,rdatasets,224,426,7,False,False,False,False
weixin,weflow,3230,426,148,False,False,False,False
yinquanwang,httprunnermanager,754,426,71,False,False,True,False
zaxlct,imooc-django,911,426,55,False,False,False,False
zaxlct,mxonline_django,911,426,55,False,False,False,False
0kee-team,crawlergo,2469,425,49,False,False,False,False
adobe,aem-guides-wknd,236,425,34,False,False,False,False
alexpux,msys2-packages,1193,425,62,False,False,False,False
anitab-org,mentorship-backend,181,425,19,False,False,False,False
appleboy,ssh-action,3345,425,30,False,False,False,False
ariacom,seal-report,1227,425,128,False,False,False,False
bitpay,bitcore-wallet-service,598,425,131,False,False,True,False
ckrey,mqtt-client-framework,1806,425,79,False,False,False,False
codecademy,deploying-fullstack-with-heroku-sample,12,425,12,False,False,False,False
correlation-one,c1gamesstarterkit,204,425,20,False,False,False,False
cosen1024,java-interview,1652,425,22,False,False,False,False
daleharvey,pacman,680,425,37,False,False,False,False
dangelochristiansen,tast,15,425,1,False,False,False,False
dangelochristiansen,tech-to-bangla,15,425,1,False,False,False,False
dateutil,dateutil,2071,425,42,False,False,False,False
deqianbai,hands-on-machine-learning,1503,425,72,False,False,False,False
dmajkic,redis,1742,425,190,False,False,False,False
dronecode,dronecodesdk,487,425,49,False,False,False,False
dronecore,dronecore,487,425,49,False,False,False,False
dronecore,dronelink,487,425,49,False,False,False,False
