owner,repo,stars,forks,watchers,deleted,private,archived,disabled
zac,iphonearkit,810,144,35,False,False,False,False
zaihuishou,expandablerecyclerview,1044,144,18,False,False,False,False
zaproxy,zap-hud,246,144,19,False,False,False,False
zbfzn,douyin-clear-php,376,144,23,False,False,False,False
zeyangli,devops-on-k8s,72,144,5,False,False,False,False
zgordon,wp-dev-course,130,144,26,False,False,False,False
zhaohonglau,maven-web-project,0,144,1,False,False,False,False
zhiqwang,libtorch-classification,659,144,14,False,False,False,False
zhiqwang,libtorch-mobilenet,659,144,14,False,False,False,False
zhiqwang,xtorch,659,144,14,False,False,False,False
zhiqwang,yolov5-rt-stack,659,144,14,False,False,False,False
zjut,nexusphp,407,144,22,False,False,True,False
zjutjh,nexusphp,407,144,22,False,False,True,False
zmap,zgrab,730,144,49,False,False,True,False
zstaring,wms,317,144,33,False,False,False,False
zufuliu,notepad2,1777,144,43,False,False,False,False
1120362990,vulnerability-list,718,143,18,False,False,False,False
1170762202,sharelive,654,143,10,False,False,False,False
1170762202,wanandroid,654,143,10,False,False,False,False
2881099,freeredis,793,143,31,False,False,False,False
2881099,hiredis-dotnet,793,143,31,False,False,False,False
80945540,lcrapiddevelop,600,143,25,False,False,False,False
aaron-bond,better-comments,725,143,12,False,False,False,False
abandonware,noble,456,143,18,False,False,False,False
adafruit,adafruit_cc3000_library,269,143,81,False,False,True,False
adamjonas,cs-java-hello-world-lab-codeu,0,143,1,False,False,False,False
adamsmaka,simple_weather,0,143,1,False,False,False,False
adoptopenjdk,jdk9-jigsaw,283,143,54,False,False,False,False
adrianengine,jquery-spectragram,463,143,30,False,False,False,False
afhaque,meanmapappv2.0,100,143,9,False,False,False,False
ahausladen,jsondataobjects,384,143,81,False,False,False,False
airbnb,nerve,940,143,298,False,False,False,False
akella,sass,60,143,11,False,False,True,False
akshat4112,schoolerp,184,143,33,False,False,False,False
al0ne,nginx_log_check,385,143,14,False,False,False,False
albar965,littlenavmap,1020,143,61,False,False,False,False
alefesouza,laravel-vue-boilerplate,537,143,29,False,False,False,False
alex3165,react-leaflet-draw,202,143,10,False,False,False,False
alexfru,smallerc,1220,143,81,False,False,False,False
alexhagiopol,cracking-the-coding-interview,591,143,28,False,False,False,False
alexhagiopol,cracking_the_coding_interview,591,143,28,False,False,False,False
alexhagiopol,ctci,591,143,28,False,False,False,False
alexlyee,massdm,44,143,8,False,False,False,False
alibaba,metrics,535,143,51,False,False,False,False
alloyteam,streetfighter,297,143,81,False,False,False,False
ambalviusman,billing-system,83,143,4,False,False,False,False
ampleforth,ampleforth-contracts,264,143,20,False,False,False,False
ampleforth,ufragments,264,143,20,False,False,False,False
amrkhaledccd,instagram-clone,354,143,20,False,False,False,False
amrkhaledccd,my-moments,354,143,20,False,False,False,False
amrzv,awesome-colab-notebooks,820,143,31,False,False,False,False
analyticalgraphicsinc,cesium-webpack-example,205,143,21,False,False,False,False
anderskaloer,ring-buffer,376,143,15,False,False,False,False
andraskindler,quickscroll,460,143,22,False,False,True,False
andreareginato,oauth-ng,368,143,24,False,False,False,False
angelabauer,web-development-bootcamp,137,143,6,False,False,False,False
angular-architects,module-federation-plugin,567,143,26,False,False,False,False
angularjs-oauth,oauth-ng,368,143,24,False,False,False,False
anmolkoul,node-dc-mongo,210,143,18,False,False,False,False
ant-design,antd-tools,383,143,39,False,False,False,False
antonioerdeljac,next13-messenger,476,143,6,False,False,False,False
antonioerdeljac,next13-whatsapp,476,143,6,False,False,False,False
apache,commons-fileupload,197,143,45,False,False,False,False
appirio-tech,connect-app,44,143,45,False,False,False,False
appirio-tech,customer-app-r,44,143,45,False,False,False,False
appsecco,bugcrowd-levelup-subdomain-enumeration,587,143,29,False,False,False,False
artsy,force,543,143,65,False,False,False,False
artsy,force-public,543,143,65,False,False,False,False
arvanaghi,checkplease,836,143,30,False,False,False,False
asciidoctor,docker-asciidoctor,286,143,21,False,False,False,False
ashbeech,moralis-poll,63,143,3,False,False,False,False
aspsine,irecyclerview,732,143,24,False,False,False,False
atomlinter,linter-eslint,586,143,7,False,False,False,False
