owner,repo,stars,forks,watchers,deleted,private,archived,disabled
crawfordgroup,programmingprojects,286,111,22,False,False,False,False
crazywifi,rdp_sessionhijacking,59,111,2,False,False,False,False
cryin,javaid,476,111,10,False,False,False,False
cryptokii,snowden-archive,553,111,54,False,False,False,False
cryptomorin,xmaterial,307,111,12,False,False,False,False
cryptomorin,xseries,307,111,12,False,False,False,False
csalmeida,protonmail-themes,441,111,22,False,False,True,False
csharad,rust-web-developer-roadmap,1594,111,41,False,False,False,False
ctripcorp,cornerstone,263,111,22,False,False,False,False
ctripcorp,vi,263,111,22,False,False,False,False
ctstone,csredis,286,111,30,False,False,False,False
cursosweb,x-serv-python-multiplica,0,111,3,False,False,False,False
curtiszimmerman,algotrader,110,111,22,False,False,False,False
cvgellhorn,webpack-boilerplate,447,111,7,False,False,False,False
cvxgrp,scs,466,111,35,False,False,False,False
cwspear,docker-local-persist-volume-plugin,804,111,29,False,False,False,False
cwspear,local-persist,804,111,29,False,False,False,False
cyanogenmod,android_hardware_qcom_display-caf,3,111,14,False,False,False,False
cynthia-bullet,darey.io-projects,75,111,4,False,False,False,False
cynthia-bullet,devops-projects,75,111,4,False,False,False,False
cynthia-okoduwa,devops-projects,75,111,4,False,False,False,False
czbix,qb-web,1409,111,16,False,False,False,False
d-clock,androidstudycode,451,111,26,False,False,False,False
dalenguyen,firestore-import-export,402,111,19,False,False,True,False
danm-de,pcsc-sharp,350,111,46,False,False,False,False
darki151101,base_de_datos,0,111,0,False,False,False,False
darknights-dev,darknights-server,522,111,14,False,False,False,False
darknights-master,darknights-server,522,111,14,False,False,False,False
darryncampbell,darryncampbell-cordova-plugin-intent,80,111,6,False,False,True,False
dart-archive,stagehand,662,111,30,False,False,True,False
dart-lang,angular2_components,377,111,68,False,False,True,False
dart-lang,angular_components,377,111,68,False,False,True,False
dart-lang,stagehand,662,111,30,False,False,True,False
dashcruft,discord.js-coding-tutorials,59,111,11,False,False,False,False
dato-code,userguide,160,111,64,False,False,False,False
davidebelloni,my-links,1,111,1,False,False,False,False
davidflanagan,javascript6_examples,290,111,27,False,False,False,False
davidtvs,pytorch-lr-finder,819,111,14,False,False,False,False
daylen,stockfish-mac,472,111,29,False,False,False,False
daynix,usbdk,376,111,35,False,False,False,False
dblock,msiext,77,111,15,False,False,False,False
dbr,tvnamer,882,111,40,False,False,False,False
dbrizov,naughtywaterbuoyancy,764,111,31,False,False,False,False
dbrizov,unity-fluidbuoyancy,764,111,31,False,False,False,False
dbrizov,unity-waterbuoyancy,764,111,31,False,False,False,False
dcparker,ruby-gmail,791,111,41,False,False,False,False
ddiakopoulos,hiduino,611,111,86,False,False,False,False
dear-github,dear-github,5149,111,102,False,False,False,False
declarativehub,reactivekit,1232,111,39,False,False,False,False
deepakuniyaliit,full-stack-web-development,15,111,9,False,False,False,False
defagos,coconutkit,1154,111,68,False,False,False,False
deralexxx,security-apis,767,111,58,False,False,False,False
deric,clustering-benchmark,139,111,4,False,False,False,False
devleague,js-fundamentals-drills,0,111,5,False,False,False,False
devopseng129,devopsclasscodes,1,111,1,False,False,False,False
devunwired,custom-view-examples,360,111,28,False,False,False,False
deweylab,rsem,352,111,21,False,False,False,False
dewitt,opensearch,629,111,52,False,False,False,False
dfrobot,dfrobotdfplayermini,236,111,31,False,False,False,False
dgehu,end-term-practical-exam-pmc-103,1,111,1,False,False,False,False
dgibson,dtc,172,111,17,False,False,False,False
dgivney,assemblytutorials,532,111,21,False,False,False,False
dgnzlz,capstone_aws_deepracer,125,111,6,False,False,False,False
dgriff777,rl_a3c_pytorch,538,111,20,False,False,False,False
dhlab-epfl,dhsegment,350,111,30,False,False,False,False
dicengine,dice,272,111,28,False,False,False,False
didi,echo,1002,111,20,False,False,False,False
diemendesign,summernote-cleaner,180,111,20,False,False,False,False
digitalocean,go-libvirt,800,111,31,False,False,False,False
djaodjin,djaodjin-saas,456,111,22,False,False,False,False
dlbunker,ps-spring-data-jpa,26,111,1,False,False,False,False
dmhacker,alexa-youtube-skill,237,111,37,False,False,True,False
dmlc,minpy,1116,111,62,False,False,True,False
dnadesign,silverstripe-elemental,108,111,23,False,False,False,False
docker-library,busybox,327,111,18,False,False,False,False
dockerfile,haproxy,128,111,13,False,False,False,False
dojo,demos,76,111,52,False,False,False,False
don,ndef,269,111,26,False,False,False,False
donaldzou,wgdashboard,903,111,35,False,False,False,False
donaldzou,wireguard-dashboard,903,111,35,False,False,False,False
dou4cc,goproxy,150,111,20,False,False,False,False
dqneo,renshu,14,111,3,False,False,False,False
drakeet,toastcompat,908,111,18,False,False,False,False
duaraghav8,ethlint,895,111,23,False,False,False,False
duaraghav8,solium,895,111,23,False,False,False,False
duckduckgo,zeroclickinfo-longtail,87,111,79,False,False,True,False
dynamsoftrd,android-ip-camera,178,111,28,False,False,False,False
eazyfin-pramod,jenkins,2,111,0,False,False,False,False
ebryn,ember-component-css,542,111,17,False,False,False,False
ectouch,ectouch,235,111,40,False,False,False,False
edrlab,readium-desktop,1009,111,45,False,False,False,False
eiasy,vesta-id-generator,6,111,1,False,False,False,False
eid010n,python,113,111,19,False,False,False,False
eie2-iac-labs,lab2-siggen,0,111,3,False,False,False,False
eka-foundation,numerical-computing-is-fun,763,111,36,False,False,False,False
ele7enxxh,poc-exp,393,111,26,False,False,False,False
ele828,panda-run,146,111,20,False,False,False,False
ele828,panda_run,146,111,20,False,False,False,False
elevationacademy,react-intro-lesson-exercises,0,111,3,False,False,False,False
ellisk42,ec,360,111,20,False,False,False,False
elm-city-craftworks,practicing-ruby-manuscripts,689,111,65,False,False,False,False
emilk,eframe_template,450,111,10,False,False,False,False
emilk,egui_template,450,111,10,False,False,False,False
emmericp,ixy,1070,111,44,False,False,False,False
emposha,fcbkcomplete,387,111,13,False,False,False,False
endlessm,epson-inkjet-printer,44,111,33,False,False,False,False
endlessm,epson-inkjet-printer-escp,44,111,33,False,False,False,False
endymuhardin,buku-git,69,111,11,False,False,False,False
enzeberg,tongzhong-music,561,111,10,False,False,False,False
enzeberg,tonzhon-music,561,111,10,False,False,False,False
erichard,sublimephpcompanion,929,111,21,False,False,False,False
eritori,blockhostid,1,111,0,False,False,False,False
es1-2017,battleshipcodecoverage,4,111,0,False,False,False,False
espressif,openocd-esp32,295,111,32,False,False,False,False
ethereum-boilerplate,web3-social-network-boilerplate,122,111,6,False,False,False,False
etsy,411,973,111,58,False,False,False,False
eviltester,javafortesterscode,112,111,65,False,False,False,False
exunys,aimbot-script,21,111,4,False,False,True,False
ezet,stripe-sdk,134,111,11,False,False,False,False
ezet,stripe_sdk,134,111,11,False,False,False,False
f-happy,renzhengfei,52,111,5,False,False,False,False
