owner,repo,stars,forks,watchers,deleted,private,archived,disabled
nayannanara,automation-team-store-challenge,-1,-1,-1,True,False,False,False
nayanrabiul,techshoop_ecomerce,-1,-1,-1,True,False,False,False
nayanseth,ss,-1,-1,-1,True,False,False,False
nayanshrees,calculator-cpp,-1,-1,-1,True,False,False,False
nayanthorat125,practical-7,-1,-1,-1,True,False,False,False
nayara0110,classes,-1,-1,-1,True,False,False,False
nayarabonim,moveitmyapp,-1,-1,-1,True,False,False,False
nayaracrema,testeapi,-1,-1,-1,True,False,False,False
nayarahilton,pictures,-1,-1,-1,True,False,False,False
nayaranasaria,revisaojava2023,-1,-1,-1,True,False,False,False
nayarawakewski,projeto-final-reprograma-mentoria-social-,-1,-1,-1,True,False,False,False
nayasapnaa,nayasapnaa-nayasapnaa.github.io,-1,-1,-1,True,False,False,False
nayaunglin910,note-app-vue-laravel,-1,-1,-1,True,False,False,False
nayawoonge,hoe-project,-1,-1,-1,True,False,False,False
nayaxcorp,set_new_users_ps,-1,-1,-1,True,False,False,False
naycal,online-binary-tree-showcasing,-1,-1,-1,True,False,False,False
nayden0v,js_advanced,-1,-1,-1,True,False,False,False
nayden4o,segunda-convocatoria,-1,-1,-1,True,False,False,False
nayden4o,uf3junynayden_naydenov2,-1,-1,-1,True,False,False,False
naydom,cadastro,-1,-1,-1,True,False,False,False
nayduvishwa,myfist_repo,-1,-1,-1,True,False,False,False
nayechan,infinityrpg,-1,-1,-1,True,False,False,False
nayeemasha703,princemartteam,-1,-1,-1,True,False,False,False
nayeemnishaat,replace-redux,-1,-1,-1,True,False,False,False
nayeemtomal,fuelupeducation-react,-1,-1,-1,True,False,False,False
nayef-adwan,age_claculater,-1,-1,-1,True,False,False,False
nayeftechno,test-repo,-1,-1,-1,True,False,False,False
nayelylobo,my-learning-journey,-1,-1,-1,True,False,False,False
nayem-hasan,e-commerce,-1,-1,-1,True,False,False,False
nayem707,yt,-1,-1,-1,True,False,False,False
nayembabu,udc_list_database,-1,-1,-1,True,False,False,False
nayemecian,mec-cse3rd_website,-1,-1,-1,True,False,False,False
nayemishan686,data_scramble_project,-1,-1,-1,True,False,False,False
nayeon97,react_clonecoding,-1,-1,-1,True,False,False,False
nayeonshin,movie-api,-1,-1,-1,True,False,False,False
nayerh,dotnetcoretesting,-1,-1,-1,True,False,False,False
nayesz,practica-p5,-1,-1,-1,True,False,False,False
nayhout,hospital_management_system,-1,-1,-1,True,False,False,False
nayhtet117711,ys,-1,-1,-1,True,False,False,False
nayipian,springcloudtest,-1,-1,-1,True,False,False,False
naykira91,bitrix_test,-1,-1,-1,True,False,False,False
nayla-k,prova,-1,-1,-1,True,False,False,False
nayla1212,bucketlist,-1,-1,-1,True,False,False,False
naylinoo01,terraform,-1,-1,-1,True,False,False,False
naylith,lovefromnaylith,-1,-1,-1,True,False,False,False
nayls,restoran,-1,-1,-1,True,False,False,False
naylsonferreira,azultecnologia,-1,-1,-1,True,False,False,False
naymarques,formulario_inscricao,-1,-1,-1,True,False,False,False
naymkhan,node-ts-boilerplate,-1,-1,-1,True,False,False,False
naynyeintun-ucsy,ucsy_master_thesis,-1,-1,-1,True,False,False,False
nayolv,platzi-store-jest-1,-1,-1,-1,True,False,False,False
nayon-hawlader,django-todo,-1,-1,-1,True,False,False,False
nayonnapurnell,asp.net-blog,-1,-1,-1,True,False,False,False
nayookyaw,job,-1,-1,-1,True,False,False,False
nayooooo,c-object-oriented,-1,-1,-1,True,False,False,False
nayra0,code-with-quarkus,-1,-1,-1,True,False,False,False
nayreis,meuportifolio,-1,-1,-1,True,False,False,False
nayrgst,exercicios-fixar,-1,-1,-1,True,False,False,False
nayronmoura,tfd,-1,-1,-1,True,False,False,False
nayruramirez,teilu,-1,-1,-1,True,False,False,False
nays14,js-min,-1,-1,-1,True,False,False,False
naytseyd,pyrogram,-1,-1,-1,True,False,False,False
nayuengin,python-studying,-1,-1,-1,True,False,False,False
nayunkwon,calorie-creature-collector-app,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0022uypy,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0051opsk,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0080jnmr,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0110mia9,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban01115riu,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0140bd04,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0170ojpl,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban01719bpw,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0200tp60,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0230l5if,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0260mg9s,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0260pvu2,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban02900upt,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0290nlf5,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0309wzzp,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0320ck0c,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban032121yb,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban033804k4,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0350y0y1,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0351koql,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban03678neo,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0380a182,-1,-1,-1,True,False,False,False
nayunonumaban,nayunonumaban0380xkag,-1,-1,-1,True,False,False,False
