owner,repo,stars,forks,watchers,deleted,private,archived,disabled
danila0987654,course-the-ultimate-react-js-responsive-portfolio-website,-1,-1,-1,True,False,False,False
danila2204,womazing,-1,-1,-1,True,False,False,False
danila27ru,visual-novel,-1,-1,-1,True,False,False,False
danila543,asddsa,-1,-1,-1,True,False,False,False
danila5803,testspringweb,-1,-1,-1,True,False,False,False
danila6231,mysubmodulerepo,-1,-1,-1,True,False,False,False
danilaabramov,react-navigation-v6-mix,-1,-1,-1,True,False,False,False
danilaburmistrov,medicaweb,-1,-1,-1,True,False,False,False
daniladool,my_first_website,-1,-1,-1,True,False,False,False
danilagreb,hackathon,-1,-1,-1,True,False,False,False
danilagreb,hackathons,-1,-1,-1,True,False,False,False
danilaiascov,danilaiascov.github.io,-1,-1,-1,True,False,False,False
danilaisaichev,lamp_js,-1,-1,-1,True,False,False,False
danilalaptev,todo-list,-1,-1,-1,True,False,False,False
danilalekseevich,gof,-1,-1,-1,True,False,False,False
danilanosikov,bartender,-1,-1,-1,True,False,False,False
danilartego,ilyakr_rails,-1,-1,-1,True,False,False,False
danilartego,test,-1,-1,-1,True,False,False,False
danilaslynko,-logmerger,-1,-1,-1,True,False,False,False
danilazarovnik,python_gb,-1,-1,-1,True,False,False,False
danilcopywriter,telegramproject,-1,-1,-1,True,False,False,False
danildem97,jobtest,-1,-1,-1,True,False,False,False
danildemchenko,hws,-1,-1,-1,True,False,False,False
danildengin,test,-1,-1,-1,True,False,False,False
danile71,android,-1,-1,-1,True,False,False,False
danile71,android_kernel_samsung_msm8916,-1,-1,-1,True,False,False,False
danile71,msm8916-common,-1,-1,-1,True,False,False,False
danilfishchenko,appcode,-1,-1,-1,True,False,False,False
danilima4,luiza-code-node-2022,-1,-1,-1,True,False,False,False
danilinlx,treader,-1,-1,-1,True,False,False,False
danilk3,settleapi,-1,-1,-1,True,False,False,False
danilkarasev,react_js,-1,-1,-1,True,False,False,False
danilkonon,ya_zakrasil_seismo_cub,-1,-1,-1,True,False,False,False
danillahtin,tuapiclient,-1,-1,-1,True,False,False,False
danillas,voices-to-text-telegram-bot,-1,-1,-1,True,False,False,False
danillittle,nes.react,-1,-1,-1,True,False,False,False
danillitvinov27,danillitvinovhw12-ios4,-1,-1,-1,True,False,False,False
danillitvinov27,gittest,-1,-1,-1,True,False,False,False
danillitvinov27,gretetable,-1,-1,-1,True,False,False,False
danillitvinov27,homework10f,-1,-1,-1,True,False,False,False
danillitvinov27,table12,-1,-1,-1,True,False,False,False
danillitvinov27,testgithab,-1,-1,-1,True,False,False,False
danillo144,html-css,-1,-1,-1,True,False,False,False
danilloalmeida,34-angular2,-1,-1,-1,True,False,False,False
danillodantas,real-estate-oi,-1,-1,-1,True,False,False,False
danillomello,ecommerce-moda-roupas,-1,-1,-1,True,False,False,False
danillopetrovic,switch_website,-1,-1,-1,True,False,False,False
danilmoh,telegramozonpricenotifierbot,-1,-1,-1,True,False,False,False
danilmoskalets,portfolio-react,-1,-1,-1,True,False,False,False
danilnefedov,danil,-1,-1,-1,True,False,False,False
danilnefedov,project1,-1,-1,-1,True,False,False,False
danilnikes,untitledproject,-1,-1,-1,True,False,False,False
danilo-alm,python-projetos,-1,-1,-1,True,False,False,False
danilo-dellorco,jgithub,-1,-1,-1,True,False,False,False
danilo-dellorco,maventest01,-1,-1,-1,True,False,False,False
danilo-garkut,speedrunningvim,-1,-1,-1,True,False,False,False
danilo-maia,mega-man-1---pygame,-1,-1,-1,True,False,False,False
danilo-masi,java-tic-tac-toe,-1,-1,-1,True,False,False,False
danilo-masi,myexpenses,-1,-1,-1,True,False,False,False
danilo-mdq,progracion_3_utn,-1,-1,-1,True,False,False,False
danilo-montes,genshin-data,-1,-1,-1,True,False,False,False
danilo-vicentin-silva,my-f1-site,-1,-1,-1,True,False,False,False
danilo-vicentin-silva,prot-tipo-javascript,-1,-1,-1,True,False,False,False
danilo-vicentin-silva,prototipo-javascript,-1,-1,-1,True,False,False,False
danilo-znamerovszkij,onboarding-js,-1,-1,-1,True,False,False,False
danilo1020,banco-grau,-1,-1,-1,True,False,False,False
danilo1337,teste,-1,-1,-1,True,False,False,False
danilo201,site-simples-de-loja-de-roupa,-1,-1,-1,True,False,False,False
danilo8br,send_email,-1,-1,-1,True,False,False,False
daniloabrantes,trabalhosfacul,-1,-1,-1,True,False,False,False
daniloadscavalcante,site-costs-react,-1,-1,-1,True,False,False,False
daniloantoniomacedo,sprinproject,-1,-1,-1,True,False,False,False
daniloaraujo,impacta,-1,-1,-1,True,False,False,False
daniloarodrigues,pdv-api,-1,-1,-1,True,False,False,False
daniloaugusto9101,teste2,-1,-1,-1,True,False,False,False
danilobarberini,acidwallet,-1,-1,-1,True,False,False,False
