owner,repo,stars,forks,watchers,deleted,private,archived,disabled
creditfree1000,creditfree10002994z228,-1,-1,-1,True,False,False,False
creditfree1000,creditfree1000305546fa,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003103zpei,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003163zgp3,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003198b09i,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003415syjw,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003426x8fk,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003444rp7u,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003469oh4a,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100034844ivu,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003504f5ce,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003504h9w7,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003516dm4w,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003533sory,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003561f3rs,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100036107119,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003610gu13,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003665ze3r,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100036671wmm,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003672186f,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003693vgb7,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003702fwco,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003728flsa,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003756kjyj,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003770v46u,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100038040a6n,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003810edax,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003831ynew,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003854l2eh,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003856nlg4,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003890aj2h,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003907567o,-1,-1,-1,True,False,False,False
creditfree1000,creditfree1000391917nh,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003940sj26,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003981ddol,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10003989yzur,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004020580h,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004023swcc,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004063ee9d,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004067k74y,-1,-1,-1,True,False,False,False
creditfree1000,creditfree1000409855f0,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004103c8sm,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100041232lcl,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004140kesl,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100041602bs3,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004197s4y4,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004204bik2,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004224qy0w,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004240xg2k,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004280x35s,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004290ld71,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004296a9gg,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004316vldr,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004342h6ru,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004348sbxa,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100043826ssc,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004384wuqq,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004418kzzh,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004429rof9,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004450qnl0,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100044754wli,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100045000vj9,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004538wbxe,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004581knqy,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004582dfik,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004637gh0t,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004642pu94,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100046506gam,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004675vhil,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004704ra0b,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100047503dj5,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004782glsn,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100048229vy8,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004854oszd,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004868kprc,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004886g0so,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004911cx5b,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004917i2mb,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004950px1r,-1,-1,-1,True,False,False,False
creditfree1000,creditfree100049586faz,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10004998yc4u,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10005001wssu,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10005033c1zy,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10005037pglg,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10005059svin,-1,-1,-1,True,False,False,False
creditfree1000,creditfree10005076fhps,-1,-1,-1,True,False,False,False
