owner,repo,stars,forks,watchers,deleted,private,archived,disabled
adamaszhu,advancedfoundationspecs,-1,-1,-1,True,False,False,False
adamaszhu,advanceduikitspecs,-1,-1,-1,True,False,False,False
adamb569,cs262,-1,-1,-1,True,False,False,False
adambarclay,build-test,-1,-1,-1,True,False,False,False
adambarreiro,learning-go-with-adt,-1,-1,-1,True,False,False,False
adambaruch,oak-academy,-1,-1,-1,True,False,False,False
adambb3,springbootexemplepourcicd,-1,-1,-1,True,False,False,False
adambenaceur,uber-clone-remake,-1,-1,-1,True,False,False,False
adambenmessaoud,savagestotsys,-1,-1,-1,True,False,False,False
adambirds,plugins-legacy,-1,-1,-1,True,False,False,False
adambirtles,adambirtles.com,-1,-1,-1,True,False,False,False
adamblake,yo-code-element,-1,-1,-1,True,False,False,False
adamboudouma,tools_for_tfcat_catalogs,-1,-1,-1,True,False,False,False
adambruce397,fiveg3n,-1,-1,-1,True,False,False,False
adambujak,mokuskaui,-1,-1,-1,True,False,False,False
adamburawski,adream-gatsby-project-v2,-1,-1,-1,True,False,False,False
adamburawski,portfolio-gatsbyjs-project,-1,-1,-1,True,False,False,False
adamburgess,binaries,-1,-1,-1,True,False,False,False
adambuttrick,ror_wikidata_reconciler,-1,-1,-1,True,False,False,False
adambyrne,angularblog,-1,-1,-1,True,False,False,False
adambyrne,emberjs-tutorial,-1,-1,-1,True,False,False,False
adamc0x,adamc0x.github.io,-1,-1,-1,True,False,False,False
adamcalcasola,hello-world,-1,-1,-1,True,False,False,False
adamcantor22,echogame,-1,-1,-1,True,False,False,False
adamcarter93,events,-1,-1,-1,True,False,False,False
adamcessmyer,flaskpractice,-1,-1,-1,True,False,False,False
adamchainz,jinja,-1,-1,-1,True,False,False,False
adamchor1992,tictactoe_tkinter_python,-1,-1,-1,True,False,False,False
adamchristiansen,dots,-1,-1,-1,True,False,False,False
adamchristiansen,python-venv-template,-1,-1,-1,True,False,False,False
adamcmwilson,px-sample,-1,-1,-1,True,False,False,False
adamcroom,jekyll,-1,-1,-1,True,False,False,False
adamcules,computer-visualisation-project,-1,-1,-1,True,False,False,False
adamcurzon,awesome-node,-1,-1,-1,True,False,False,False
adamczakf,verified-id,-1,-1,-1,True,False,False,False
adamczykz,pierwszerepozytorium,-1,-1,-1,True,False,False,False
