owner,repo,stars,forks,watchers,deleted,private,archived,disabled
dragonfruit-api,dragonfruit,4,0,61,False,False,False,False
drakekin,salesforce-python-toolkit,0,0,61,False,False,True,False
dreamlayers,em-dosbox,1145,143,61,False,False,False,False
dreddik,androidtouchgallery,643,390,61,False,False,False,False
driftt,babel-bot,2,0,61,False,False,False,False
drolsen,dro-matic,215,64,61,False,False,False,False
dropbox,dropbox-sdk-obj-c,178,104,61,False,False,False,False
dsten,gitbook-text,675,233,61,False,False,False,False
dsten,textbook,675,233,61,False,False,False,False
dt-fe,number-precision,3783,316,61,False,False,False,False
dtcooper,raspotify,4241,199,61,False,False,False,False
dthree,vantage,3452,110,61,False,False,False,False
dubbo,dubbo-async-processor,22,9,61,False,False,False,False
dubbogo,dubbo-go-proxy,439,133,61,False,False,False,False
duckduckgo,content-blocking-whitelist,17,16,61,False,False,True,False
duckduckgo,duckpan-docker,9,12,61,False,False,True,False
duckduckgo,tracker-radar-collector,106,37,61,False,False,False,False
duckduckgo,trackers-whitelist,17,16,61,False,False,True,False
duet3d,duet,239,216,61,False,False,False,False
duet3d,duet-2-hardware,239,216,61,False,False,False,False
dundalek,closh,1597,59,61,False,False,False,False
dunglas,mercure,3361,233,61,False,False,False,False
dxa4481,wpa2-halfhandshake-crack,543,104,61,False,False,False,False
earlephilhower,esp8266audio,1695,374,61,False,False,False,False
eastagile,express-admin,1,0,61,False,False,False,False
easymock,easymock,795,286,61,False,False,False,False
echonest,msd-examples,63,19,61,False,False,False,False
eddyborja,ebphotopages,1651,184,61,False,False,False,False
edools,bamboo-jsdoc-template,0,0,61,False,False,False,False
edools,bamboo-linter,0,0,61,False,False,False,False
edools,ckeditor,0,0,61,False,False,False,False
edools,epm,0,0,61,False,False,False,False
edools,theme-connect-middleware,0,0,61,False,False,False,False
eduvo,bootstrap,0,0,61,False,False,False,False
edx,frontend-app-publisher,10,38,61,False,False,False,False
edx,publisher-frontend,10,38,61,False,False,False,False
eea,eionet.doc,0,0,61,False,False,False,False
efforg,privacybadgerfirefox,414,62,61,False,False,True,False
efforg,privacybadgerfirefox-legacy,414,62,61,False,False,True,False
ehealthafrica,angular-eha.autofocus,0,0,61,False,False,False,False
ehealthafrica,angular-eha.cordova.camera,0,0,61,False,False,False,False
ehealthafrica,angular-eha.cordova.google-analytics,0,1,61,False,False,False,False
ehealthafrica,angular-eha.date-of-birth-or-age,1,3,61,False,False,False,False
ehealthafrica,angular-eha.image,0,0,61,False,False,False,False
ehealthafrica,bootstrap-bower,0,1,61,False,False,False,False
ehealthafrica,couchdb-importer-users,0,2,61,False,False,False,False
ehealthafrica,couchdb-users-importer-exporter,0,2,61,False,False,False,False
elastic,hkoscon16,13,3,61,False,False,False,False
elasticsearch-cn,elasticsearch-cn.github.com,33,19,61,False,False,False,False
elastifile,smartmontools,0,0,61,False,False,False,False
elclanrs,jq-idealforms-old,669,94,61,False,False,False,False
electric-cloud-community,awscli,1,0,61,False,False,False,False
eleith,emailjs,2112,223,61,False,False,False,False
elfmz,far2l,1509,152,61,False,False,False,False
elikos,rm024,1,0,61,False,False,False,False
elm-lang,elm-platform,769,126,61,False,False,True,False
elo7,parameterized-remote-trigger-plugin,1,0,61,False,False,False,False
engintron,engintron,649,169,61,False,False,False,False
enormego,egocache,1333,285,61,False,False,False,False
enthought,comtypes,232,87,61,False,False,False,False
enthought,graphcanvas,25,6,61,False,False,False,False
epfldata,squall,267,87,61,False,False,False,False
epidemicsound,pyeslog,0,0,61,False,False,True,False
erkmos,haskell-companies,854,124,61,False,False,False,False
ernicommunity,lintilladancer,0,0,61,False,False,False,False
espanso,espanso,7488,218,61,False,False,False,False
esri,cedar,246,239,61,False,False,False,False
esridc,cedar,246,239,61,False,False,False,False
estools,escodegen,2506,306,61,False,False,False,False
ethanarbuckle,carplay-cast,304,62,61,False,False,False,False
ethcore,parity-snappy,12,9,61,False,False,True,False
ethereum,btcrelay,574,361,61,False,False,False,False
ethereum,ethereumjs-tx,776,224,61,False,False,True,False
ethereumjs,ethereumjs-tx,776,224,61,False,False,True,False
ethz-asl,ethzasl_ptam,230,160,61,False,False,False,False
etsy,deployinator,1887,158,61,False,False,True,False
eugeneliu,translationcsapp,2381,261,61,False,False,False,False
eventuate-tram,eventuate-tram-core,897,173,61,False,False,False,False
everbridge,sm-mvvmcross,0,0,61,False,False,False,False
evolveum,midpoint,301,171,61,False,False,False,False
exo-addons,salesforce-integration,1,1,61,False,False,False,False
expediainc,mcrouter-cookbook,0,0,61,False,False,True,False
experiencor,keras-yolo3,1590,740,61,False,False,False,False
f5networks,f5-aws-cloudformation,104,117,61,False,False,False,False
facebook,chef-cookbooks,546,131,61,False,False,False,False
facebookarchive,models,417,125,61,False,False,True,False
facebookresearch,nsvf,710,89,61,False,False,False,False
factual,torpedo,2,1,61,False,False,False,False
faire,experiment-analysis,0,0,61,False,False,False,False
faire,gradle-kotlin-buildozer,29,5,61,False,False,True,False
faire,ts-unused-class-members,18,1,61,False,False,False,False
fanduel,docker-selenium,1,0,61,False,False,False,False
farmbot,farmbot-raspberry-pi-controller,961,247,61,False,False,False,False
farmbot,farmbot_os,961,247,61,False,False,False,False
farmer-hutao,k8s-source-code-analysis,995,271,61,False,False,False,False
fclimited,site-check,0,0,61,False,False,False,False
federico-terzi,espanso,7481,218,61,False,False,False,False
feeicn,gsil,2032,457,61,False,False,False,False
file,file,1038,322,61,False,False,False,False
financedata-org,financedatareader,912,300,61,False,False,False,False
financedata,financedatareader,912,300,61,False,False,False,False
financial-times,n-webpack,1,1,61,False,False,True,False
financial-times,scala-commons,0,1,61,False,False,True,False
findmypast,public_docs,2,1,61,False,False,False,False
firebase,user-privacy,68,19,61,False,False,False,False
firebaseextended,user-privacy,68,19,61,False,False,False,False
firstfuel,splunk-sdk-java,0,0,61,False,False,False,False
fityanos,awesome-quality-assurance-road-map,1355,257,61,False,False,False,False
flexera-public,rightlink_scripts,4,15,61,False,False,False,False
flexmonkey,filterpedia,2231,192,61,False,False,False,False
flickr,justified-layout,1562,88,61,False,False,False,False
flipkart,aerospike-client-java,0,0,61,False,False,False,False
flipkart,neo4j,1,0,61,False,False,False,False
flow-typed,flow-typed,3765,1338,61,False,False,False,False
flowdock,api-docs,20,12,61,False,False,False,False
flowdock,flowdock-git-hook,13,6,61,False,False,False,False
flowdock,flowdock-text,28,6,61,False,False,False,False
flowdock,node-flowdock,34,23,61,False,False,False,False
flowtype,flow-typed,3765,1338,61,False,False,False,False
fluidgroup,brightroom,2926,257,61,False,False,False,False
flutter-rs,flutter-rs,2037,77,61,False,False,False,False
flutterando,clean-dart,1013,93,61,False,False,False,False
flutterando,roadmap,1029,116,61,False,False,False,False
fogleman,pt,2051,110,61,False,False,False,False
formidablelabs,builder,321,18,61,False,False,True,False
formidablelabs,builder-victory-component-dev,1,2,61,False,False,True,False
formidablelabs,eslint-config-formidable,27,0,61,False,False,True,False
formidablelabs,eslint-config-walmart,27,0,61,False,False,True,False
formidablelabs,measure-text,87,10,61,False,False,True,False
formidablelabs,react-swipeable,1813,144,61,False,False,False,False
forter,riemann-testng-listener,0,1,61,False,False,False,False
francoispluchino,composer-asset-plugin,904,157,61,False,False,False,False
freebasic,fbc,609,117,61,False,False,False,False
freebsd,pkg,691,252,61,False,False,False,False
friendsofmdt,psd,313,52,61,False,False,False,False
frutik,awesome-search,1041,92,61,False,False,False,False
ft-interactive,graphics-examples,295,75,61,False,False,False,False
ft-interactive,visual-vocabulary,295,75,61,False,False,False,False
fundingcircle,riemann-manifold,4,0,61,False,False,True,False
futurice,sound-universe,2,0,61,False,False,False,False
futurice,soundiverse,2,0,61,False,False,False,False
fxpio,composer-asset-plugin,904,157,61,False,False,False,False
gameclosure,ff,86,12,61,False,False,False,False
gannettdigital,chef-appdynamics,0,4,61,False,False,True,False
gannettdigital,chef-chrome,0,0,61,False,False,True,False
gannettdigital,chef-chrome-1,0,0,61,False,False,True,False
gannettdigital,chef-firefox,0,0,61,False,False,True,False
gannettdigital,chef-nodejs,0,1,61,False,False,True,False
gannettdigital,chef-packagecloud,0,1,61,False,False,True,False
gannettdigital,chef-php-fpm,0,0,61,False,False,True,False
gannettdigital,chef-redisio,0,1,61,False,False,True,False
gannettdigital,chef-supermarket,0,1,61,False,False,True,False
gannettdigital,chef-xml,0,0,61,False,False,True,False
gdquest,godot-shaders,2114,145,61,False,False,False,False
geekyouth,szt-bigdata,1867,566,61,False,False,False,False
geesondog,rhaphp,1091,260,61,False,False,False,False
genesismining,sgminer-gm,341,147,61,False,False,False,False
genmin,sgminer,341,147,61,False,False,False,False
genmin,sgminer-gm,341,147,61,False,False,False,False
gentoo,gnome,10,11,61,False,False,False,False
georgewsinger,simulahs,2665,77,61,False,False,False,False
geph-official,geph2,1180,170,61,False,False,True,False
getsentry,demo-sinatra,1,2,61,False,False,False,False
getsentry,hubot-raven,9,2,61,False,False,False,False
getsentry,sentry-freight,6,3,61,False,False,True,False
getsentry,symbolserver,8,6,61,False,False,True,False
getsimpl,simpl-fingerprint-sdk-ios,3,1,61,False,False,False,False
getyourguide,istio-config-validator,36,5,61,False,False,False,False
gfw-breaker,nogfw,979,190,61,False,False,False,False
github,codespaces-jupyter,337,497,61,False,False,False,False
github,codespaces-try-jupyter,337,497,61,False,False,False,False
github,maintainermonth,170,33,61,False,False,False,False
