owner,repo,stars,forks,watchers,deleted,private,archived,disabled
loopkit,cgmblekit,140,133,40,False,False,False,False
loopkit,xdripg5,140,133,40,False,False,False,False
loopring,ico,72,36,40,False,False,True,False
loopring,lrc,72,36,40,False,False,True,False
loopringsecondary,lrc,72,36,40,False,False,True,False
loudnate,xdripg5,140,133,40,False,False,False,False
lovedotnet,autohistory,743,106,40,False,False,False,False
lovnx,micro-service,341,250,40,False,False,False,False
lp-messaging,ios-messaging-sdk,35,29,40,False,False,False,False
lp-mobile,ios-messaging-sdk,35,29,40,False,False,False,False
lsgwr,spring-boot-online-exam,1270,481,40,False,False,False,False
lsst-dm,legacy-ctrl_dc2pipe,0,3,40,False,False,False,False
lsst-dm,legacy-ctrl_dc3pipe,0,3,40,False,False,False,False
lsst-dm,legacy-ctrl_evmon,0,3,40,False,False,False,False
lsst-dm,legacy-ctrl_mospipe,0,3,40,False,False,False,False
lsst-dm,legacy-ctrl_prepdc3a,0,3,40,False,False,False,False
lsst-dm,legacy-ctrl_prepdc3b,0,3,40,False,False,False,False
lsst-dm,legacy-ctrl_sched,0,3,40,False,False,False,False
lsst-dm,legacy-ip_pipeline,0,3,40,False,False,False,False
lsst-dm,legacy-meas_mosaic,1,6,40,False,False,False,False
lsst-dm,legacy-testing_pipeqa,0,5,40,False,False,False,False
lsst-dm,meas_mosaic,1,6,40,False,False,False,False
lsst,cerberus,0,3,40,False,False,False,False
lsst,ctrl_dc2pipe,0,3,40,False,False,False,False
lsst,ctrl_dc3pipe,0,3,40,False,False,False,False
lsst,ctrl_evmon,0,3,40,False,False,False,False
lsst,ctrl_mospipe,0,3,40,False,False,False,False
lsst,ctrl_prepdc3a,0,3,40,False,False,False,False
lsst,ctrl_prepdc3b,0,3,40,False,False,False,False
lsst,ctrl_sched,0,3,40,False,False,False,False
lsst,ip_pipeline,0,3,40,False,False,False,False
lsst,testing_pipeqa,0,5,40,False,False,False,False
lsstdesc,desc_sim_utils,1,1,40,False,False,False,False
lucasb-eyer,pydensecrf,1837,398,40,False,False,False,False
lucasleandro1204,pornsearch,251,59,40,False,False,False,False
lucasviola,awesome-functional-programming,885,53,40,False,False,False,False
luccasa,lucca-sdk,0,0,40,False,False,False,False
luccasa,lucca.logs,0,0,40,False,False,False,False
lucidsoftware,nark,18,4,40,False,False,False,False
luigifreda,pyslam,1456,277,40,False,False,False,False
luin,ranaly,498,78,40,False,False,False,False
luizgrp,sectionedrecyclerviewadapter,1681,369,40,False,False,True,False
lukasmacko,sr,295,212,40,False,False,False,False
lulettersoul,dell-xps-15-9570-macos-mojave,405,71,40,False,False,False,False
lulettersoul,dell-xps15-9570-macos,405,71,40,False,False,False,False
lullabot,back-end-tasks-example,7,3,40,False,False,True,False
lumapps,metrx,10,3,40,False,False,False,False
lumiwealth,lumibot,382,59,40,False,False,False,False
lunatech-labs,lunatech-argo-demo,0,0,40,False,False,True,False
luogu-dev,cyaron,1170,152,40,False,False,False,False
lusaxweb,vuesax-next,1643,195,40,False,False,False,False
lux-group,fn-stp-textract-results,1,1,40,False,False,False,False
lux-group,isomorphic-local-storage,1,1,40,False,False,True,False
lvgl,lv_port_esp32,779,313,40,False,False,False,False
lynnlangit,learning-cloud,375,103,40,False,False,False,False
lzyy,chat,312,117,40,False,False,False,False
m-labs,misoc,286,82,40,False,False,False,False
m4ll0k,atlas,1077,229,40,False,False,False,False
maarten88,rrod,380,94,40,False,False,False,False
macmade,keychaincracker,789,104,40,False,False,False,False
macpaw,homebrew-taps,0,2,40,False,False,False,False
macports,macports-contrib,28,20,40,False,False,False,False
macports,macports-gsoc2018-webapp,7,6,40,False,False,True,False
macports,macports-legacy-support,26,21,40,False,False,False,False
maddevsio,mad-location-manager,475,149,40,False,False,False,False
madetech,inclusion,4,1,40,False,False,False,False
madetech,tdd-mob-kata,0,0,40,False,False,False,False
madetech,the-bar,0,0,40,False,False,False,False
madkudu,node-marketo,44,61,40,False,False,False,False
madsci1016,arduino-ps2x,322,179,40,False,False,False,False
maestrodev,puppet-blacksmith,69,32,40,False,False,False,False
maestrodev,puppet-ssh_keygen,17,22,40,False,False,False,False
magicaltux,gophp,670,30,40,False,False,False,False
magicaltux,goro,670,30,40,False,False,False,False
mahapp,kd322b_public,4,1,40,False,False,False,False
mahapp,pfi2project15,6,5,40,False,False,False,False
maikub,flutter_local_notifications,2208,1138,40,False,False,False,False
mailgun,proxyproto,14,8,40,False,False,False,False
mailonline,gargamel,10,0,40,False,False,False,False
mailonline,mysql-migration-test,0,0,40,False,False,False,False
maiot-io,zenml,2882,290,40,False,False,False,False
majd,ipatool,3604,318,40,False,False,False,False
majek,dump,481,206,40,False,False,False,False
majicdesigns,md_parola,379,123,40,False,False,False,False
majicdesigns,parola,379,123,40,False,False,False,False
makerdao,oasis-direct-proxy,15,8,40,False,False,False,False
makersquare,lucere,1,3,40,False,False,False,False
makersquare,papalote,6,5,40,False,False,False,False
makinacorpus,leaflet.geometryutil,221,93,40,False,False,False,False
maltcommunity,mongo-connector-postgresql,31,10,40,False,False,False,False
malwares,crypter,377,238,40,False,False,False,False
man-pages-zh,manpages-zh,1083,117,40,False,False,False,False
mandiant,ioc_writer,188,60,40,False,False,False,False
mandiant,sharpersist,1073,205,40,False,False,False,False
mangroveorg,mangrove,10,8,40,False,False,False,False
mangroveorg,puppet-python,0,1,40,False,False,False,False
mantidproject,mantid,190,107,40,False,False,False,False
mantl,terraform.py,449,110,40,False,False,False,False
manucart,cryptocurrency-portfolio,254,77,40,False,False,False,False
manuelbua,libgdx-contribs,263,66,40,False,False,False,False
maomiui,googlevoice,1569,139,40,False,False,False,False
mapbox,overload,2,1,40,False,False,False,False
mapbox,stickshift,373,30,40,False,False,True,False
mapbox,tilelive-gl,2,4,40,False,False,False,False
maplibre,maplibre-gl-native,603,180,40,False,False,False,False
maplibre,maplibre-native,603,180,40,False,False,False,False
mapstraction,mxn,583,127,40,False,False,False,False
maptiler,maplibre-gl-native,603,180,40,False,False,False,False
maptiler,maptiler-gl-mobile,603,180,40,False,False,False,False
