owner,repo,stars,forks,watchers,deleted,private,archived,disabled
projecthydra-labs,active_fedora_relsint,0,1,33,False,False,False,False
projectkudu,slingshot,54,20,33,False,False,False,False
projectnami,projectnami,257,138,33,False,False,False,False
projectopensea,seaport,1954,497,33,False,False,False,False
projf,projf-explore,416,46,33,False,False,False,False
projf,projf-explore-src,416,46,33,False,False,False,False
prologin,camisole,67,12,33,False,False,False,False
promet,d8_starter,1,0,33,False,False,False,False
prometheus-ar,vot.ar,148,75,33,False,False,False,False
promiscuous-io,promiscuous,394,26,33,False,False,False,False
promptworks,code-and-coffee,0,0,33,False,False,True,False
prooph,event-store,539,74,33,False,False,False,False
propcom,ajaxformsv2,0,0,33,False,False,False,False
propcom,fe-facebook-feed,0,0,33,False,False,False,False
protonet,graphkit,7,2,33,False,False,False,False
protonet,hum,1,0,33,False,False,False,False
protonet,node-setup,4,1,33,False,False,False,False
protonet,webos-socket,2,0,33,False,False,False,False
protonmail,react-components,178,22,33,False,False,True,False
proudcloud,represent-rails,4,0,33,False,False,False,False
prplfoundation,prplmesh,62,29,33,False,False,True,False
prunkdump,arduino-variometer,73,34,33,False,False,False,False
pruten,shoebill,341,58,33,False,False,False,False
ps2,rileylink_ios,74,148,33,False,False,False,False
psiphon-inc,psiphon-ios-vpn,202,73,33,False,False,False,False
pspdfkit,appcelerator-ios,37,11,33,False,False,False,False
pspdfkit,pspdfkit-titanium,37,11,33,False,False,False,False
psu-epl,spin-table,0,0,33,False,False,False,False
ptaoussanis,clojure-web-server-benchmarks,352,16,33,False,False,False,False
ptdreamer,stm32_soldering_iron_controller,154,45,33,False,False,False,False
pubnub,am-chat,14,6,33,False,False,False,False
pubnub,linkitone,8,3,33,False,False,False,False
pubnub,paper-chat,152,63,33,False,False,False,False
pubnub,ruby,118,82,33,False,False,False,False
pulseenergy,yardi-email-signature-generator,0,0,33,False,False,False,False
puppet-community,puppet-windows_eventlog,5,16,33,False,False,False,False
puppetlabs,clj-pcp-common,0,11,33,False,False,False,False
