owner,repo,stars,forks,watchers,deleted,private,archived,disabled
jklmli,manga_downloader,267,52,36,False,False,False,False
jmacglashan,burlap,267,162,26,False,False,False,False
johnnysc,lectures,267,40,11,False,False,False,False
johnson070,miband-5-watchface-editor,267,28,9,False,False,True,False
joncooperworks,judas,267,62,15,False,False,False,False
joncooperworks,phishproxy,267,62,15,False,False,False,False
josephwoodward,globalexceptionhandlerdotnet,267,30,20,False,False,False,False
joshnh,html-snippets,267,83,19,False,False,False,False
joyent,v8plus,267,17,68,False,False,False,False
jsmouret,grpc-over-webrtc,267,16,9,False,False,False,False
jsurfer,jsonsurfer,267,50,16,False,False,False,False
jugghm,penet_icra2021,267,39,5,False,False,False,False
juice-labs,juice-hub,267,6,15,False,False,False,False
juice-labs,juice-labs,267,6,15,False,False,False,False
jujuadams,scribble,267,37,17,False,False,False,False
juliapluto,plutoui.jl,267,46,11,False,False,False,False
k14s,k14s.io,267,71,19,False,False,False,False
k3d3,panamax,267,34,10,False,False,False,False
kagami,gulp-ng-annotate,267,27,5,False,False,False,False
karma-runner,karma-ng-html2js-preprocessor,267,76,17,False,False,False,False
kazupon,vue-i18n-loader,267,27,5,False,False,False,False
kde,snoretoast,267,30,8,False,False,False,False
keith-packard,newt,267,28,15,False,False,False,False
keith-packard,snek,267,28,15,False,False,False,False
kekingcn,kk-anti-reptile,267,98,11,False,False,False,False
kiddkai,atom-node-debugger,267,33,12,False,False,True,False
kiryor,nnpulearning,267,66,10,False,False,False,False
knlc,cv_notes,267,59,6,False,False,False,False
ko-ichi-h,khc,267,81,21,False,False,False,False
ko-ichi-h,khcoder,267,81,21,False,False,False,False
kolyaj,yaxy,267,18,11,False,False,False,False
kornil,simple-react-app,267,78,14,False,False,False,False
kpet,clvk,267,26,22,False,False,False,False
kvz,cronlock,267,42,10,False,False,False,False
kylebanks,iconedittext,267,44,7,False,False,False,False
lau,tzdata,267,57,8,False,False,False,False
launchdarkly,featureflags,267,33,22,False,False,True,False
lawrencesystems,dotfiles,267,195,34,False,False,False,False
lebedev-yury,carrierwave-base64,267,77,4,False,False,False,False
ledgerhq,app-monero,267,93,61,False,False,False,False
ledgerhq,blue-app-monero,267,93,61,False,False,False,False
ledgerhq,ledger-app-monero,267,93,61,False,False,False,False
legendecas,proposal-async-context,267,7,32,False,False,False,False
lemire,fastmod,267,20,14,False,False,False,False
leonardomso,awesome-fsm,267,12,10,False,False,False,False
leonidasesteban,webpack-curso,267,95,12,False,False,False,False
linuxdeepin,deepin-terminal-gtk,267,59,23,False,False,True,False
linuxdeepin,deepin-terminal-old,267,59,23,False,False,True,False
linxunfeng,swiftyfitsize,267,39,4,False,False,False,False
liusongxiang,ppg-vc,267,66,10,False,False,False,False
lixingdecai,vue-toutiaohao,267,92,18,False,False,False,False
lixxu,flask-paginate,267,75,7,False,False,False,False
lllyasviel,ygoprounity_v2,267,71,22,False,False,False,False
loveliu,fantuan,267,89,11,False,False,False,False
lqi2009,ldcartviewcontroller,267,60,8,False,False,False,False
lqi2009,lqcartviewcontroller,267,60,8,False,False,False,False
lqqzyy,cartdemo,267,60,8,False,False,False,False
lqqzyy,lzcartviewcontroller,267,60,8,False,False,False,False
lr-studio,lrsmarttextfield,267,43,10,False,False,False,False
lr-studio,lrtextfield,267,43,10,False,False,False,False
lrtitze,swift-vectorboolean,267,34,12,False,False,False,False
lucianodato,speech-denoiser,267,26,14,False,False,False,False
lucienlee,vue-data-grid,267,34,14,False,False,False,False
lume,autolayout,267,6,5,False,False,False,False
m-rtijn,mpu6050,267,121,20,False,False,False,False
madic-,i3-gnome-flashback,267,20,10,False,False,False,False
