owner,repo,stars,forks,watchers,deleted,private,archived,disabled
reconquest,shdoc,255,49,8,False,False,False,False
redth,apns-sharp,255,106,32,False,False,False,False
rfmoz,tuptime,255,36,15,False,False,False,False
rfrail3,tuptime,255,36,15,False,False,False,False
rhinosecuritylabs,gcp-iam-privilege-escalation,255,65,7,False,False,False,False
ripser,ripser,255,64,23,False,False,False,False
rivaanranawat,tiktok-flutter-clone,255,142,7,False,False,False,False
rjekker,i3-battery-popup,255,30,7,False,False,False,False
rnc-archive,react-native-drawer-layout,255,57,5,False,False,True,False
robtrew,tree-tools,255,85,59,False,False,False,False
rockchip-linux,rknpu2,255,68,12,False,False,False,False
rohitgirdhar,attentionalpoolingaction,255,65,15,False,False,False,False
ronomon,zip,255,5,8,False,False,False,False
rootkiter,earthworm,255,127,11,False,False,False,False
rory,apache-log-parser,255,62,5,False,False,False,False
rosasurfer,mt4-mql,255,126,43,False,False,False,False
royosherove,aout2,255,164,34,False,False,False,False
rrwick,porechop,255,101,19,False,False,False,False
rubo77,log4j_checker_beta,255,90,8,False,False,False,False
ruisantosdotme,esp32-cam-arduino-ide,255,68,27,False,False,False,False
sadikay,notification-center,255,29,7,False,False,False,False
saketkc,pysradb,255,46,13,False,False,False,False
salesforce,deeptime,255,41,9,False,False,False,False
saltyaom,niku,255,12,6,False,False,False,False
sanix-darker,brute-force-login,255,88,17,False,False,False,False
sanix-darker,brute-force-login-,255,88,17,False,False,False,False
saschawillems,vulkancapsviewer,255,56,21,False,False,False,False
scalad,layim,255,154,21,False,False,False,False
scalad,websocket,255,154,21,False,False,False,False
schickling,docker-hook,255,47,7,False,False,False,False
schildkroet,grbl-advanced,255,79,55,False,False,False,False
segmentio,ware,255,23,41,False,False,False,False
seitk,fb-gallery,255,42,27,False,False,False,False
sel-columbia,formhub,255,150,48,False,False,False,False
seo-rii,electron-acrylic-window,255,23,6,False,False,False,False
seonghoon-yu,ai_paper_review,255,45,8,False,False,False,False
seonghoon-yu,paper-implement-in-pytorch,255,45,8,False,False,False,False
seonghoon-yu,paper_review_and_implement_in_pytorch,255,45,8,False,False,False,False
seonghoon-yu,paper_review_and_implementation_in_pytorch,255,45,8,False,False,False,False
sergiobenitez,cookie-rs,255,104,6,False,False,False,False
servicenow,highres-net,255,47,16,False,False,False,False
sfall-team,sfall,255,30,17,False,False,False,False
sharu725,hagura,255,146,6,False,False,False,False
shatur,neovim-ayu,255,29,2,False,False,False,False
shatur95,neovim-ayu,255,29,2,False,False,False,False
shiruipan,graph_datasets,255,44,10,False,False,False,False
shmediaproductions,uc.css.js,255,23,10,False,False,False,False
shunfei,aproxy,255,32,22,False,False,False,False
signalk,signalk-server,255,126,50,False,False,False,False
signalk,signalk-server-node,255,126,50,False,False,False,False
sijinglei,vue-tree-table,255,94,13,False,False,False,False
silence940109,spring-websocket,255,154,21,False,False,False,False
silence940109,websocket,255,154,21,False,False,False,False
simcoderyoutube,whatsappclone,255,189,24,False,False,False,False
simonmar,happy,255,77,13,False,False,False,False
simonmarquis,ar-toolbox,255,31,9,False,False,False,False
simonw,djangode,255,14,8,False,False,False,False
skgmn,rapiddecoder,255,41,16,False,False,False,False
skinok,backtrader-pyqt-ui,255,92,8,False,False,False,False
skymakerolof,dxf,255,97,10,False,False,False,False
smartcontractkit,box,255,90,91,False,False,False,False
smartcontractkit,truffle-starter-kit,255,90,91,False,False,False,False
smol-rs,async-task,255,22,11,False,False,False,False
solidjs-community,solid-aria,255,12,7,False,False,False,False
sonsongithub,corear,255,40,14,False,False,False,False
sopiro,unity-procedural-animation,255,42,8,False,False,False,False
spyll,spyll,255,16,6,False,False,False,False
stanfordmlgroup,chexpert-labeler,255,66,15,False,False,False,False
starknet-edu,starknet-cairo-101,255,118,4,False,False,False,False
steamcache,steamcache-dns,255,62,20,False,False,False,False
stefin-franklin,hack-insta,255,35,25,False,False,False,False
stelgenhof,ailight,255,39,17,False,False,True,False
stephdietz,watch-this,255,52,5,False,False,False,False
stephin-franklin,hack-insta,255,35,25,False,False,False,False
steveholgado,nextjs-docker-pm2-nginx,255,76,4,False,False,False,False
stjepang,async-task,255,22,11,False,False,False,False
stobenski,pro,255,33,17,False,False,False,False
streamlit,demo-uber-nyc-pickups,255,279,30,False,False,False,False
suckgamony,rapiddecoder,255,41,16,False,False,False,False
sunniesuhyoung,dst,255,31,10,False,False,False,False
suryakantsharma,countrypicker,255,77,8,False,False,False,False
suryakantsharma,countypicker,255,77,8,False,False,False,False
susionsuc,draggableimageviewer,255,35,7,False,False,False,False
susionsuc,draggableviewer,255,35,7,False,False,False,False
syrusakbary,interpy,255,11,8,False,False,False,False
t4p4n,awesome-termux,255,20,17,False,False,False,False
taielab,taie-autophishing,255,47,3,False,False,False,False
tailhook,zerogw,255,27,16,False,False,False,False
taozh2017,rgbd-sodsurvey,255,27,11,False,False,False,False
tbodt,deoplete-tabnine,255,16,5,False,False,False,False
tbrand,route.cr,255,14,14,False,False,False,False
tbrand,router.cr,255,14,14,False,False,False,False
tchaguitos,bolsonaro-replace,255,10,2,False,False,False,False
tcstool,fireaway,255,55,34,False,False,False,False
team-ocean,veros,255,42,11,False,False,False,False
techbooster,androidopentextbook,255,26,91,False,False,False,False
thealphamerc,flutter_news_app,255,102,13,False,False,False,False
thefryscorer,schemer,255,9,12,False,False,False,False
them4hd1,vayne-rat,255,83,20,False,False,False,False
therealglazou,bluegriffon,255,68,21,False,False,False,False
theseer,fdomdocument,255,18,7,False,False,True,False
thijsc,rdkafka-ruby,255,83,13,False,False,False,False
thinklion,wechat,255,77,8,False,False,False,False
thoughtworksinc,dsl.scala,255,29,29,False,False,False,False
thoughtworksinc,each-v6,255,29,29,False,False,False,False
thoughtworksinc,firstorder,255,29,29,False,False,False,False
threeplanetssoftware,apple_cloud_notes_parser,255,18,7,False,False,False,False
thrift-iterator,go,255,30,18,False,False,False,False
tianzhijiexian,jsonannotation,255,32,12,False,False,False,False
tickbh,tdengine,255,69,33,False,False,False,False
tickbh,tunm,255,69,33,False,False,False,False
timsu,android-aac-enc,255,70,13,False,False,False,False
tkoolen,rigidbodydynamics.jl,255,43,17,False,False,False,False
tonqa,justtype,255,21,13,False,False,False,False
trendz,candlestick,255,62,16,False,False,False,False
treojs,treo,255,18,12,False,False,False,False
tritondatacenter,rfd,255,80,83,False,False,False,False
trufflesuite,truffle-artifactor,255,49,35,False,False,True,False
trygotry,multiplexing_port_socks5,255,45,6,False,False,False,False
tryhello,multiplexing_port_socks5,255,45,6,False,False,False,False
twostraws,subsonic,255,15,5,False,False,False,False
tzysjtu,sketch-generation-with-drawing-process-guided-by-vector-flow-and-grayscale,255,48,10,False,False,False,False
uclmr,jack,255,82,30,False,False,False,False
uclnlp,jack,255,82,30,False,False,False,False
ueman,feedback,255,61,4,False,False,False,False
unused-code,unused,255,10,8,False,False,False,False
uoip,pangolin,255,82,6,False,False,False,False
uphy,obsidian-reminder,255,12,5,False,False,False,False
upyun,lua-resty-checkups,255,65,23,False,False,False,False
urbenlegend,netimpair,255,26,13,False,False,False,False
veaba,ncov,255,42,14,False,False,True,False
vegasbrianc,github-monitoring,255,64,11,False,False,False,False
vincenzobaz,com-208-book-summary,255,143,5,False,False,True,False
vincenzobaz,computer-networks-notes,255,143,5,False,False,True,False
vincerubinetti,3blue1brown.com,255,72,10,False,False,False,False
vivien,genimage,255,88,17,False,False,False,False
vladmihalcea,hypersistence-optimizer,255,32,13,False,False,False,False
vovak,astminer,255,75,8,False,False,False,False
vovak,pathminer,255,75,8,False,False,False,False
vovak,pbr-lib,255,75,8,False,False,False,False
vrp-framework,vrp,255,181,35,False,False,False,False
vtaits,react-select-async-paginate,255,69,6,False,False,False,False
wangyihang,ccupp,255,49,8,False,False,False,False
wantedly,machine-learning-round-table,255,2,85,False,False,False,False
webreflection,es6-collections,255,29,11,False,False,True,False
wenlongzhang0517,ranksrgan,255,59,5,False,False,False,False
wenlongzhang0724,ranksrgan,255,59,5,False,False,False,False
wepe,kaggle-solution,255,277,26,False,False,False,False
whizzzkid,instagram-proxy-api,255,46,17,False,False,True,False
whizzzkid,instagram-reverse-proxy,255,46,17,False,False,True,False
wicg,resize-observer,255,18,26,False,False,True,False
wicg,resizeobserver,255,18,26,False,False,True,False
wiedi,node-dmx,255,86,21,False,False,False,False
wijat,lbxgame,255,141,12,False,False,False,False
wikinewzealand,new-zealand-data,255,38,42,False,False,False,False
williamcruzme,laravel-permissions,255,31,7,False,False,False,False
williamcruzme,laravel-permissions-directive,255,31,7,False,False,False,False
williamcruzme,vue-gates,255,31,7,False,False,False,False
wizcorp,node-iap,255,77,12,False,False,False,False
woj-ciech,osint,255,64,26,False,False,False,False
wpchill,download-monitor,255,113,31,False,False,False,False
wubuzi,lbxgame,255,141,12,False,False,False,False
wxh0402,dnfcalculating,255,66,6,False,False,False,False
xiaomengxinx,fuck163musictasks,255,93,2,False,False,False,False
xiewenfeng,softboradblockedittext,255,51,4,False,False,False,False
xmpp-ftw,xmpp-ftw,255,33,32,False,False,False,False
xpixelgroup,ranksrgan,255,59,5,False,False,False,False
xushanmeng,wechatjumphelper,255,74,7,False,False,False,False
xxiivv,hundredrabbits,255,50,10,False,False,False,False
yandex-cloud,k8s-csi-s3,255,48,11,False,False,False,False
yangjiakai,jk-vuetify3-lux-admin,255,48,2,False,False,False,False
yangjiakai,lux-admin-vuetify3,255,48,2,False,False,False,False
yankodimitrov,signalkit,255,16,6,False,False,False,False
yaoli,arctic-capgen-vid,255,89,14,False,False,False,False
yazdotai,graph-networks,255,57,10,False,False,False,False
yeatse,kingfisherwebp,255,64,3,False,False,False,False
yll2wcf,yllistview,255,58,11,False,False,False,False
yoavweiss,resizeobserver,255,18,26,False,False,True,False
yole,jkid,255,74,9,False,False,False,False
yu45020,waifu2x,255,47,12,False,False,False,False
yuezi32,flipclock,255,142,5,False,False,False,False
yukimasano,pass,255,16,6,False,False,False,False
yvann-hub,chatbot-csv,255,65,10,False,False,False,False
yvann-hub,robby-chatbot,255,65,10,False,False,False,False
yvann-hub,talk-sheet,255,65,10,False,False,False,False
yxlijun,s3fd.pytorch,255,56,10,False,False,False,False
yzrobot,cloud_annotation_tool,255,72,5,False,False,False,False
zak-c,ngx-loading,255,56,14,False,False,False,False
zhuah,gohper,255,45,20,False,False,True,False
ziizhuwy,weblogic_memshell,255,25,5,False,False,False,False
zjjconan,simam,255,33,5,False,False,False,False
zjulearning,efanna,255,53,14,False,False,False,False
zr2021,2021_qq_aiac_tack1_1st,255,58,2,False,False,False,False
zulko,picnic.py,255,14,8,False,False,False,False
zverok,spylls,255,16,6,False,False,False,False
zzarcon,chaosocket,255,11,10,False,False,False,False
zzyspace,zydraggableview,255,30,8,False,False,False,False
0ps,caesar,254,77,6,False,False,False,False
4ra1n,shell-analyzer,254,45,6,False,False,True,False
61bcdefg,hikari-llvm15,254,54,11,False,False,False,False
6fed,fe-blog,254,49,9,False,False,False,False
6fedcom,fe-blog,254,49,9,False,False,False,False
a-parhom,lightlyshaders,254,15,9,False,False,False,False
a3sal0n,falcongate,254,55,26,False,False,False,False
aammartufail,python_ka_chilla2023,254,174,21,False,False,False,False
abulka,pynsource,254,38,8,False,False,False,False
adambco,abcintroview,254,42,8,False,False,False,False
adamkewley,jobson,254,14,7,False,False,False,False
adamped,xamarin.flutter,254,36,26,False,False,True,False
adback03,mtg-sdk-javascript,254,50,17,False,False,False,False
adguardteam,adguardextra,254,5,19,False,False,False,False
adguardteam,adguardformac,254,15,41,False,False,False,False
ahmedfgad,mask-rcnn-tf2,254,173,6,False,False,False,False
ai4bharat,indic-bert,254,39,17,False,False,False,False
airbnb,node-memwatch,254,32,19,False,False,False,False
ajabri,videowalk,254,36,20,False,False,False,False
akiyamasm,larapoll,254,58,16,False,False,False,False
alanscodelog,blender-debugger-for-vscode,254,34,18,False,False,False,False
