owner,repo,stars,forks,watchers,deleted,private,archived,disabled
raytracing,inoneweekend,1725,234,87,False,False,True,False
shoufachen,diffusiondet,1725,132,15,False,False,False,False
symfony,deprecation-contracts,1725,8,5,False,False,False,False
taoshihan1991,go-fly,1725,499,41,False,False,False,False
willnewii,qiniuclient,1725,290,46,False,False,False,False
xiekw2010,react-native-gitfeed,1725,278,59,False,False,False,False
abo-abo,hydra,1724,104,36,False,False,False,False
abuanwar072,flutter-responsive-email-ui---mobile-tablet-and-web,1724,414,96,False,False,False,False
antonioribeiro,countries,1724,252,45,False,False,False,False
bterlson,es-function-bind,1724,25,91,False,False,False,False
dotnet,format,1724,149,45,False,False,False,False
f2etw,jobs,1724,77,449,False,False,False,False
jlongster,transducers.js,1724,53,40,False,False,False,False
justintv,twitch-api,1724,381,199,False,False,False,False
l1xu4n,-chatgpt-,1724,111,17,False,False,False,False
labelbox,labelbox,1724,248,78,False,False,False,False
okgrow,graphql-scalars,1724,121,15,False,False,False,False
qmui,qmui_web,1724,232,124,False,False,False,False
sstephenson,eco,1724,65,37,False,False,True,False
tc39,proposal-bind-operator,1724,25,91,False,False,False,False
tencent,qmui_web,1724,232,124,False,False,False,False
thinkst,opencanary,1724,296,70,False,False,False,False
tonsky,rum,1724,119,72,False,False,False,False
unrealcv,unrealcv,1724,394,92,False,False,False,False
urigo,graphql-scalars,1724,121,15,False,False,False,False
viliusle,minipaint,1724,474,78,False,False,False,False
wwxfromtju,awesome-reinforcement-learning-zh,1724,328,77,False,False,False,False
xwartz,wechat-app-demo,1724,505,101,False,False,True,False
zenparsing,es-function-bind,1724,25,91,False,False,False,False
agarrharr,awesome-static-website-services,1723,152,53,False,False,False,False
aharris88,awesome-services-for-static-websites,1723,152,53,False,False,False,False
chineseglue,chineseglue,1723,242,65,False,False,False,False
cloudkj,scar,1723,62,15,False,False,False,False
crizstian,cinema-microservice,1723,641,98,False,False,False,False
devopsgroup-io,vagrant-digitalocean,1723,180,49,False,False,False,False
duckduckgo,duckduckgo,1723,227,164,False,False,True,False
fly2021,shop-cloud,1723,640,29,False,False,False,False
formidablelabs,react-native-app-auth,1723,381,67,False,False,False,False
hxrui,youlai-mall,1723,640,29,False,False,False,False
jeremeamia,super_closure,1723,79,31,False,False,False,False
lgandx,pcredz,1723,329,100,False,False,False,False
magnologan,awesome-k8s-security,1723,240,66,False,False,False,False
michaelgutmann,ml-pen-and-paper-exercises,1723,126,27,False,False,False,False
parinfer,parinfer.js,1723,38,34,False,False,False,False
pyroh,fluor,1723,104,28,False,False,False,False
react-native-mapbox,maps,1723,752,35,False,False,False,False
