owner,repo,stars,forks,watchers,deleted,private,archived,disabled
davisvaughan,furrr,677,39,22,False,False,False,False
deliveredtechnologies,rulebook,677,125,62,False,False,False,False
developit,histore,677,14,17,False,False,False,False
devicetree-org,devicetree-specification,677,204,73,False,False,False,False
eddywashere,node-stripe-membership-saas,677,155,21,False,False,False,False
edgarware,threshold-skin,677,47,38,False,False,False,False
edgarware,windows_10_steam,677,47,38,False,False,False,False
eduardopires,netdevpack,677,91,33,False,False,False,False
eliverlara,firefox-sweet-theme,677,27,16,False,False,False,False
ericam,true,677,44,25,False,False,False,False
erlware,relx,677,216,43,False,False,False,False
ethereal-vx,antivirus-artifacts,677,125,33,False,False,False,False
fmoo,react-typeahead,677,209,13,False,False,False,False
fossasia,2019.codeheat.org,677,14,10,False,False,False,False
fossasia,gci19.fossasia.org,677,14,10,False,False,False,False
fossasia,temp,677,14,10,False,False,False,False
game-ci,unity-builder,677,167,15,False,False,False,False
ghusse,jqrangeslider,677,146,38,False,False,False,False
giphy,celeb-detection-oss,677,65,50,False,False,False,False
go-check,check,677,143,14,False,False,False,False
google-cloud-tools,kube-eagle,677,42,14,False,False,False,False
grzhan,hexo-tag-aplayer,677,93,5,False,False,False,False
harporoeder,ebpfsnitch,677,35,14,False,False,False,False
hhatto,gocloc,677,66,9,False,False,False,False
home-assistant,homebridge-homeassistant,677,139,79,False,False,True,False
horrarndoo,yizhi,677,182,13,False,False,False,False
ianvs,eslint-nibble,677,29,8,False,False,False,False
idanya,algo-trader,677,75,27,False,False,False,False
inloop,sqlite-viewer,677,267,23,False,False,False,False
ion-storm,sysmon-config,677,135,80,False,False,False,False
jackwire,jackwire.github.io,677,104,22,False,False,False,False
jackwire,tofel_ielts_gre_my-learning-materials-,677,104,22,False,False,False,False
jaysoo,todomvc-redux-react-typescript,677,178,23,False,False,False,False
jeremboo,animated-mesh-lines,677,102,8,False,False,False,False
jhallen,joes-sandbox,677,33,35,False,False,False,False
jmblog,how-to-optimize-momentjs-with-webpack,677,14,4,False,False,False,False
jorisroovers,gitlint,677,86,17,False,False,False,False
jscheiny,streams,677,52,50,False,False,False,False
l465659833,bigbang,677,167,28,False,False,False,False
le-doux,bitsy,677,111,25,False,False,False,False
line,line-bot-sdk-php,677,637,97,False,False,False,False
longxingtan,survival_prediction_mercedes,677,147,22,False,False,False,False
longxingtan,time-series-prediction,677,147,22,False,False,False,False
longxingtan,time_series_prediction,677,147,22,False,False,False,False
lunat1q,catchem-pogo,677,449,187,False,False,True,False
maddox,homebridge-homeassistant,677,139,79,False,False,True,False
mapbox,mapbox-unity-sdk,677,199,132,False,False,False,False
mapbox,mbutil,677,165,142,False,False,False,False
meh,elixir-socket,677,111,20,False,False,False,False
mightyiam,combokeys,677,28,19,False,False,False,False
mihok,letschat-client,677,41,17,False,False,False,False
minds,minds,677,186,83,False,False,False,False
mingjunli,coderpub,677,138,40,False,False,False,False
mingjunli,githubapp,677,138,40,False,False,False,False
minimalchat,client,677,41,17,False,False,False,False
minimalchat,letschat-client,677,41,17,False,False,False,False
minimalchat,mnml-client,677,41,17,False,False,False,False
moeplayer,hexo-tag-aplayer,677,93,5,False,False,False,False
mothcocoon,flowgraph,677,140,31,False,False,False,False
mrmoveon,layuiadmin,677,441,42,False,False,False,False
mutewinter,dot_vim,677,113,34,False,False,False,False
natethegreatt,bitecs,677,54,24,False,False,False,False
netdevpack,netdevpack,677,91,33,False,False,False,False
nevyn,coredragon,677,22,20,False,False,False,False
nevyn,spdragndrop,677,22,20,False,False,False,False
oddbird,true,677,44,25,False,False,False,False
officedev,open-xml-powertools,677,24,115,False,False,True,False
penglu20,bigbang,677,167,28,False,False,False,False
phoboslab,javascriptcore-ios,677,147,47,False,False,False,False
policystat,combokeys,677,28,19,False,False,False,False
powturbo,turbopfor,677,96,48,False,False,False,False
powturbo,turbopfor-integer-compression,677,96,48,False,False,False,False
pypa,gh-action-pypi-publish,677,58,8,False,False,False,False
re-actors,gh-action-pypi-publish,677,58,8,False,False,False,False
re-actors,pypi-action,677,58,8,False,False,False,False
retromusicplayer,paisa,677,105,9,False,False,False,False
robert-van-engelen,tinylisp,677,29,8,False,False,False,False
rulebook-rules,rulebook,677,125,62,False,False,False,False
rvn0xsy,badcode,677,114,30,False,False,False,False
sblom,regextract,677,15,7,False,False,False,False
schrockwell,authy,677,43,18,False,False,False,False
schrockwell,bodyguard,677,43,18,False,False,False,False
shiqiyu,libfacedetection.train,677,188,22,False,False,False,False
simonhaenisch,prettier-plugin-organize-imports,677,25,5,False,False,False,False
simonhaenisch,prettier-plugin-sort-typescript-imports,677,25,5,False,False,False,False
sindresorhus,leven,677,26,14,False,False,False,False
smurfix,flask-script,677,140,18,False,False,True,False
srar,node-tap,677,150,28,False,False,True,False
stencila,stencila,677,39,25,False,False,False,False
suadev,turkish-microservice-architecture-book,677,52,53,False,False,False,False
tailwindlabs,heroicons.com,677,36,8,False,False,False,False
teddykoker,torchsort,677,28,7,False,False,False,False
theboy181,switch-ptchtxt-mods,677,135,39,False,False,False,False
titouanvanbelle,xctesthtmlreport,677,108,18,False,False,False,False
titouanvanbelle,xcuitesthtmlreport,677,108,18,False,False,False,False
v-i-c-t-o-r,12306,677,225,28,False,False,False,False
veritas9872,pytorch-template,677,38,5,False,False,False,False
veritas9872,pytorch-universal-docker-template,677,38,5,False,False,False,False
vydia,react-native-background-upload,677,236,23,False,False,False,False
weareathlon,frontend-webpack-boilerplate,677,197,39,False,False,False,False
webbertakken,unity-builder,677,167,15,False,False,False,False
xctesthtmlreport,xctesthtmlreport,677,108,18,False,False,False,False
xissburg,xbpagecurl,677,132,28,False,False,False,False
ykfe,fe-dev-playbook,677,55,9,False,False,False,False
ykfe,fe-dev-setup,677,55,9,False,False,False,False
yutaka-sawada,multipar,677,31,20,False,False,False,False
zhangyuang,fe-dev-playbook,677,55,9,False,False,False,False
1debit,alternat,676,35,24,False,False,False,False
aaaguirrep,offensive-docker,676,135,26,False,False,False,False
aaaguirrep,pentest,676,135,26,False,False,False,False
aio-libs,aiohttp-demos,676,219,25,False,False,False,False
alehander42,pseudo,676,43,28,False,False,False,False
alpine-collective,alpine-magic-helpers,676,16,8,False,False,False,False
android,android-recyclerview,676,363,81,False,False,True,False
apache,oozie,676,445,78,False,False,False,False
austenpayan,skippr,676,130,32,False,False,False,False
blackrockdigital,startbootstrap-scrolling-nav,676,748,43,False,False,False,False
braposo,graphql-css,676,9,24,False,False,False,False
bring-shrubbery,svg-to-swiftui,676,31,7,False,False,False,False
brucewind,androidscreenshot_sysapi,676,129,21,False,False,False,False
bubbliiiing,yolox-pytorch,676,159,3,False,False,False,False
chenjiandongx,cutecharts,676,74,20,False,False,False,False
chenjiandongx,cutecharts.py,676,74,20,False,False,False,False
choojs,bel,676,47,21,False,False,False,False
choojs,nanohtml,676,47,21,False,False,False,False
christgau,wsdd,676,87,18,False,False,False,False
citronneur,mstsc.js,676,150,31,False,False,False,False
cogoport,cogo-toast,676,58,14,False,False,True,False
cutecharts,cutecharts.py,676,74,20,False,False,False,False
danielsabinasz,tensorslow,676,90,42,False,False,False,False
darkquasar,azurehunter,676,75,19,False,False,False,False
data-8,textbook,676,233,61,False,False,False,False
denoland,dnt,676,23,21,False,False,False,False
devilwjp,veaury,676,36,5,False,False,False,False
dsherret,d2n,676,23,21,False,False,False,False
dsherret,dnt,676,23,21,False,False,False,False
eslamx7,screentask,676,210,46,False,False,False,False
facebook,jcommon,676,208,102,False,False,True,False
facebookarchive,jcommon,676,208,102,False,False,True,False
facebookexperimental,jcommon,676,208,102,False,False,True,False
festvox,flite,676,155,31,False,False,False,False
fholm,ironjs,676,75,34,False,False,False,False
firoorg,firo,676,299,101,False,False,False,False
forcedotcom,aura,676,336,162,False,False,True,False
ganzhixiong,gzx_dropdown_menu,676,134,19,False,False,False,False
gaopeng97,transformer-xl-chinese,676,232,22,False,False,False,False
gap-system,gap,676,149,36,False,False,False,False
gictorbit,illustratorcclinux,676,87,14,False,False,False,False
giotto-ai,giotto-learn,676,151,12,False,False,False,False
giotto-ai,giotto-tda,676,151,12,False,False,False,False
giotto-learn,giotto-learn,676,151,12,False,False,False,False
glepnir,nvim,676,60,16,False,False,False,False
googlearchive,android-recyclerview,676,363,81,False,False,True,False
googlesamples,android-recyclerview,676,363,81,False,False,True,False
guoxiaopang,liveexplanation,676,240,41,False,False,False,False
h4h13,paisa,676,105,9,False,False,False,False
hclx,wyzehacks,676,71,65,False,False,False,False
hms-dbmi,upsetr,676,133,38,False,False,False,False
hopsoft,cable_ready,676,65,11,False,False,False,False
hsgw,plaid,676,90,31,False,False,False,False
huacnlee,rucaptcha,676,122,19,False,False,False,False
huncwotjs,huncwot,676,26,14,False,False,False,False
iliasam,opentoflidar,676,170,49,False,False,False,False
inspirehep,magpie,676,188,46,False,False,False,False
instamobile,recipes-app-react-native,676,211,26,False,False,False,False
ironsummitmedia,startbootstrap-scrolling-nav,676,748,43,False,False,False,False
jellyfin,jellyfin-vue,676,145,20,False,False,False,False
johnpolacek,scrolldeck.js,676,135,20,False,False,False,False
jstypka,magpie,676,188,46,False,False,False,False
juliagraphs,lightgraphs.jl,676,184,27,False,False,True,False
k-render,best-chinese-prompt,676,59,6,False,False,False,False
karrick,godirwalk,676,65,16,False,False,False,False
kazura233,web-daemon,676,9,6,False,False,False,False
kevinbatdorf,alpine-magic-helpers,676,16,8,False,False,False,False
konsav,email-templates,676,305,35,False,False,False,False
kreteshq,huncwot,676,26,14,False,False,False,False
kreteshq,kretes,676,26,14,False,False,False,False
lalitkapoor,github-changes,676,53,12,False,False,False,False
mageddo,dns-proxy-server,676,73,11,False,False,False,False
maldevel,emailharvester,676,143,32,False,False,False,False
marchaos,jest-mock-extended,676,43,5,False,False,False,False
marchaos,jest-ts-mock,676,43,5,False,False,False,False
markcheno,go-talib,676,194,35,False,False,False,False
materializecss,materialize,676,90,39,False,False,False,False
melix99,telegrand,676,35,20,False,False,False,False
mhaskar,octopus,676,143,40,False,False,False,False
michaelcontento,redux-storage,676,34,8,False,False,True,False
miguelgrinberg,microdot,676,74,27,False,False,False,False
mockingbirdnest,principia,676,61,29,False,False,False,False
model-bakers,model_bakery,676,76,11,False,False,False,False
mrzool,invoice-boilerplate,676,99,31,False,False,False,False
mwajeeh,animationsplayground,676,111,21,False,False,False,False
neovimhaskell,haskell-vim,676,79,13,False,False,False,False
networknt,microservices-framework-benchmark,676,119,70,False,False,False,False
niemand-sec,anticheat-testing-framework,676,157,37,False,False,False,False
oconnor663,duct.rs,676,29,4,False,False,False,False
oconnor663,ruct.rs,676,29,4,False,False,False,False
openprinting,cups,676,122,26,False,False,False,False
paper-plane-developers,paper-plane,676,35,20,False,False,False,False
phodal,sherlock,676,125,64,False,False,False,False
pseudo-lang,pseudo,676,43,28,False,False,False,False
pybites,challenges,676,2273,43,False,False,False,False
pythonpeixun,article,676,266,103,False,False,False,False
qiniu,goc,676,93,21,False,False,False,False
quassum,svg-to-swiftui,676,31,7,False,False,False,False
quassummanus,svg-to-swiftui,676,31,7,False,False,False,False
rails,pjax_rails,676,109,37,False,False,False,False
sbromberger,fastgraphs.jl,676,184,27,False,False,True,False
sbromberger,lightgraphs.jl,676,184,27,False,False,True,False
seandragon,protools,676,198,42,False,False,False,False
serenity-bdd,serenity-core,676,479,94,False,False,False,False
shama,bel,676,47,21,False,False,False,False
shekohex,flutterust,676,51,10,False,False,False,False
sheng-jie,design-pattern,676,199,24,False,False,False,False
silentghostx,ht-wps-breaker,676,324,137,False,False,False,False
silentghostx,psk-grabber,676,324,137,False,False,False,False
sipwise,rtpengine,676,319,88,False,False,False,False
slim-template,slim-rails,676,125,17,False,False,False,False
stanko,react-animate-height,676,48,5,False,False,False,False
startbootstrap,startbootstrap-scrolling-nav,676,748,43,False,False,False,False
stimulusreflex,cable_ready,676,65,11,False,False,False,False
thestorefront,datacollection.js,676,39,29,False,False,False,False
tiantianlan,liveexplanation,676,240,41,False,False,False,False
tiantianlan,test,676,240,41,False,False,False,False
vesparny,morpheus,676,38,40,False,False,True,False
viskell,viskell,676,23,42,False,False,False,False
waifu-project,18comic,676,118,70,False,False,False,False
waifu-project,comic,676,118,70,False,False,False,False
wandernauta,groep10,676,23,42,False,False,False,False
wandernauta,viskell,676,23,42,False,False,False,False
wanderson-magalhaes,simple_pyside_base,676,178,38,False,False,False,False
wasmerio,wasmer-js,676,68,19,False,False,False,False
waynedw,news_driven_stock_prediction,676,273,56,False,False,False,False
waynedw,sentiment-analysis-in-event-driven-stock-prediction,676,273,56,False,False,False,False
waynedw,sentiment-analysis-in-event-driven-stock-price-movement-prediction,676,273,56,False,False,False,False
waynedw,sentiment_analysis,676,273,56,False,False,False,False
webkitdotnet,webkitdotnet,676,225,89,False,False,True,False
wedcel,dragexpandgrid,676,151,26,False,False,False,False
weizongwei5,androidscreenshot_sysapi,676,129,21,False,False,False,False
xfrr,goffmpeg,676,117,11,False,False,False,False
xtrinch,django-fcm,676,185,17,False,False,False,False
xtrinch,fcm-django,676,185,17,False,False,False,False
yanshengjie,design-pattern,676,199,24,False,False,False,False
z-bolt,octoscreen,676,114,37,False,False,False,False
zaiste,huncwot,676,26,14,False,False,False,False
zcoinofficial,zcoin,676,299,101,False,False,False,False
zewish,rmodal.js,676,38,16,False,False,False,False
zjupure,glidewebpdecoder,676,80,13,False,False,False,False
0xsha,cloudbrute,675,101,14,False,False,False,False
10gen,mongo-spark,675,293,78,False,False,False,False
15950552800,text_select_captcha,675,233,14,False,False,False,False
acidanthera,maciasl,675,74,48,False,False,False,False
acl-translation,acl-chinese,675,146,60,False,False,False,False
airbnb,prop-types,675,47,35,False,False,False,False
alibaba,derrick,675,109,42,False,False,False,False
anilallewar,microservices-basics-spring-boot,675,392,51,False,False,False,False
apple,swift-clang,675,155,118,False,False,True,False
archriss,react-native-image-gallery,675,261,17,False,False,False,False
ark-lang,ark,675,47,40,False,False,True,False
atyenoria,janus-docker,675,197,47,False,False,True,False
atyenoria,janus-ffmpeg-nginx-rtmp-coturn-rails-docker,675,197,47,False,False,True,False
atyenoria,janus-gateway-docker,675,197,47,False,False,True,False
atyenoria,janus-gateway-ffmpeg-nginx-rtmp-coturn-rails-docker,675,197,47,False,False,True,False
