owner,repo,stars,forks,watchers,deleted,private,archived,disabled
tinysearch,tinysearch,2297,80,19,False,False,False,False
azure-samples,azure-search-openai-demo,2296,1042,110,False,False,False,False
cameronmcefee,plax,2296,197,61,False,False,False,False
egoist,cac,2296,96,14,False,False,False,False
fython,bilibiliapidocs,2296,378,87,False,False,True,False
laixintao,iredis,2296,92,20,False,False,False,False
learnboost,cluster,2296,157,74,False,False,False,False
sindresorhus,emoj,2296,48,19,False,False,False,False
cerebris,jsonapi-resources,2295,490,46,False,False,False,False
cloudnativelabs,kube-shell,2295,170,47,False,False,False,False
k4m4,kickthemout,2295,418,96,False,False,False,False
laravelio,laravel.io,2295,587,114,False,False,False,False
qianmo,real-time-rendering-3rd-cn-summary-ebook,2295,482,88,False,False,False,False
reactor,reactor-netty,2295,583,109,False,False,False,False
ayooshkathuria,yolo_v3_tutorial_from_scratch,2294,720,54,False,False,False,False
cacjs,cac,2294,96,14,False,False,False,False
diaoul,subliminal,2294,309,65,False,False,False,False
dingyong0214,thorui-uni-app-,2294,367,55,False,False,False,False
forwardemail,free-email-forwarding,2294,167,47,False,False,False,False
helpyio,helpy,2294,448,71,False,False,False,False
mjackson,expect,2294,121,30,False,False,False,False
murali-reddy,kube-shell,2294,170,47,False,False,False,False
neweracracker,loic,2294,596,137,False,False,False,False
niftylettuce,forward-email,2294,167,47,False,False,False,False
overboming,zcanimatedlabel,2294,216,43,False,False,False,False
paquettg,php-html-parser,2294,388,67,False,False,False,False
rbgirshick,rcnn,2294,956,184,False,False,False,False
redguardtoo,emacs.d,2294,608,198,False,False,False,False
scott,cheatsheet_helpdesk,2294,448,71,False,False,False,False
arcanedev,logviewer,2293,322,57,False,False,False,False
filosottile,heartbleed,2293,462,117,False,False,False,False
liuchengxu,blockchain-tutorial,2293,524,142,False,False,False,False
minhaskamal,creepycodecollection,2293,130,101,False,False,False,False
rs,curl-httpie,2293,86,22,False,False,False,False
slackapi,hubot-slack,2293,584,154,False,False,False,False
slackhq,hubot-slack,2293,584,154,False,False,False,False
walkxcode,dashboard-icons,2293,212,12,False,False,False,False
awslabs,aws-sdk-rust,2292,191,54,False,False,False,False
balanced,balanced-dashboard,2292,371,148,False,False,False,False
drush-ops,drush,2292,1053,151,False,False,False,False
exceptionless,exceptionless,2292,495,129,False,False,False,False
hholtmann,smcfancontrol,2292,279,95,False,False,False,False
nigels-com,glew,2292,528,137,False,False,False,False
phpsocialnetwork,phpfastcache,2292,434,127,False,False,False,False
rfjakob,earlyoom,2292,131,32,False,False,False,False
vuegg,vuegg,2292,381,97,False,False,False,False
checkra1n,pongokit,2291,327,268,False,False,False,False
easychen,one-person-businesses-methodology,2291,150,246,False,False,False,False
forthespada,campusshame,2291,131,34,False,False,False,False
hackers-painters,samurai,2291,382,180,False,False,False,False
loregr,lgbutton,2291,137,37,False,False,False,False
nebulet,nebulet,2291,76,124,False,False,True,False
orlabs,orange,2291,557,160,False,False,False,False
sumory,orange,2291,557,160,False,False,False,False
surejiang,mscrashprotector,2291,613,3,False,False,False,False
t1m0n,air-datepicker,2291,1336,64,False,False,False,False
tinche,aiofiles,2291,136,36,False,False,False,False
bukkit,bukkit,2290,936,180,False,False,False,False
gamontal,awesome-katas,2290,187,85,False,False,False,False
gamontalvo,awesome-katas,2290,187,85,False,False,False,False
gmontalvoriv,awesome-katas,2290,187,85,False,False,False,False
kamiyaa,joshuto,2290,103,25,False,False,False,False
lwthiker,curl-impersonate,2290,148,49,False,False,False,False
rewardone,oscprepo,2290,671,167,False,False,False,False
scrapinghub,dateparser,2290,426,132,False,False,False,False
seenaburns,dex-ui,2290,103,94,False,False,False,False
yandex,yandex-tank,2290,262,88,False,False,False,False
china-testing,python-api-tesing,2289,839,142,False,False,False,False
djyde,cusdis,2289,157,17,False,False,False,False
ehsantang,apimanager,2289,770,171,False,False,False,False
facebookincubator,cinder,2289,84,50,False,False,False,False
hadley,devtools,2289,731,125,False,False,False,False
ifreund,river,2289,121,36,False,False,False,False
ihsantang,api,2289,770,171,False,False,False,False
jstrieb,github-stats,2289,457,9,False,False,False,False
pichenettes,eurorack,2289,565,264,False,False,False,False
r-lib,devtools,2289,731,125,False,False,False,False
raamcosta,compose-destinations,2289,102,19,False,False,False,False
rafaelamcosta,compose-destinations,2289,102,19,False,False,False,False
sunscrapers,djoser,2289,444,36,False,False,False,False
thought-machine,please,2289,191,29,False,False,False,False
vuejs-templates,webpack-simple,2289,833,68,False,False,False,False
byt3bl33d3r,offensivenim,2288,281,68,False,False,False,False
ctripcorp,c-ocr,2288,591,85,False,False,False,False
dashersw,cote,2288,184,59,False,False,False,False
expressjs,csurf,2288,209,38,False,False,True,False
fastreports,fastreport,2288,522,125,False,False,False,False
maxs15,react-native-spinkit,2288,289,26,False,False,False,False
php,php-langspec,2288,269,222,False,False,False,False
remote-android,redroid-doc,2288,178,34,False,False,False,False
renatomarinho,laravel-blade-minify,2288,238,77,False,False,False,False
tako8ki,gobang,2288,66,23,False,False,False,False
torchgm,roundedtb,2288,163,49,False,False,False,False
bgrins,spectrum,2287,535,93,False,False,False,False
code-mc,material-icon-lib,2287,217,63,False,False,False,False
dynamorio,dynamorio,2287,483,111,False,False,False,False
erisa,roundedtb,2287,163,49,False,False,False,False
h07000223,flycodialog_master,2287,527,78,False,False,False,False
riverwm,river,2287,121,36,False,False,False,False
golang,example,2286,771,117,False,False,False,False
httpcats,http.cat,2286,114,22,False,False,False,False
huatliu,rime,2286,233,29,False,False,False,False
huntcn,rime,2286,233,29,False,False,False,False
lbryio,torba,2286,19,18,False,False,True,False
lhqx,rime,2286,233,29,False,False,False,False
liuour,rime,2286,233,29,False,False,False,False
llh911001,mostly-adequate-guide,2286,299,78,False,False,False,False
lorien,grab,2286,265,92,False,False,False,False
maomiui,rime,2286,233,29,False,False,False,False
masonincn,rime,2286,233,29,False,False,False,False
masonme,rime,2286,233,29,False,False,False,False
mravanelli,pytorch-kaldi,2286,443,96,False,False,False,False
mwaterfall,mwfeedparser,2286,617,92,False,False,False,False
qingmail,rime,2286,233,29,False,False,False,False
skip2,go-qrcode,2286,290,40,False,False,False,False
ssnhd,rime,2286,233,29,False,False,False,False
survivesjtu,survivesjtumanual,2286,247,63,False,False,False,False
taspinar,twitterscraper,2286,550,89,False,False,False,False
threedr3am,learnjavabug,2286,452,75,False,False,False,False
vestride,shuffle,2286,285,57,False,False,False,False
xhql,rime,2286,233,29,False,False,False,False
xiaozhu188,electron-vue-cloud-music,2286,682,41,False,False,False,False
xuanyonghao,learnjavabug,2286,452,75,False,False,False,False
alex-cory,react-usefetch,2285,110,17,False,False,False,False
ava,use-http,2285,110,17,False,False,False,False
boltpkg,bolt,2285,75,24,False,False,False,False
buriy,python-readability,2285,342,95,False,False,False,False
pyarn,pyarn,2285,75,24,False,False,False,False
thejameskyle,pyarn,2285,75,24,False,False,False,False
wechatsync,wechatsync,2285,338,24,False,False,False,False
loryjs,lory,2284,240,60,False,False,False,False
madewithml,applied-ml-in-production,2284,403,48,False,False,False,False
meandmax,lory,2284,240,60,False,False,False,False
opsdisk,the_cyber_plumbers_handbook,2284,149,35,False,False,False,False
servicestack,servicestack.redis,2284,864,239,False,False,True,False
wireapp,wire,2284,167,133,False,False,False,False
ansistrano,deploy,2283,325,64,False,False,False,False
apache,incubator-netbeans,2283,712,159,False,False,False,False
chengxumiaodaren,cpp-learning,2283,385,49,False,False,False,False
developit,workerize-loader,2283,80,15,False,False,False,False
fightingwangzq,cpp-learning,2283,385,49,False,False,False,False
guidobartoli,sherlock,2283,202,43,False,False,False,False
solana-labs,solana-program-library,2283,1246,88,False,False,False,False
wordpress-coding-standards,wordpress-coding-standards,2283,423,87,False,False,False,False
wordpress,wordpress-coding-standards,2283,423,87,False,False,False,False
dbeaver,cloudbeaver,2282,268,43,False,False,False,False
docker-library,mysql,2282,1500,105,False,False,False,False
geekidea,spring-boot-plus,2282,688,100,False,False,False,False
getify,labjs,2282,311,99,False,False,True,False
gokumohandas,applied-ml,2282,403,48,False,False,False,False
joshwnj,react-visibility-sensor,2282,179,25,False,False,False,False
rancher,rio,2282,225,109,False,False,True,False
vuedo,vuedo,2282,547,143,False,False,False,False
zealotce,america-against-america,2282,284,26,False,False,False,False
ahkscript,awesome-autohotkey,2281,251,144,False,False,False,False
geektime-geekbang,geektime-elk,2281,1764,131,False,False,False,False
jiujuan,go-collection,2281,375,66,False,False,False,False
juxt,crux,2281,155,62,False,False,False,False
lightaime,camel,2281,266,38,False,False,False,False
rlabrecque,steamworks.net,2281,307,122,False,False,False,False
segmentio,chamber,2281,159,23,False,False,False,False
sharetribe,sharetribe,2281,1227,166,False,False,False,False
xtdb,crux,2281,155,62,False,False,False,False
bloomberg,goldpinger,2280,158,40,False,False,False,False
card-io,card.io-ios-sdk,2280,482,161,False,False,True,False
cn-chrome-devtools,cn-chrome-devtools,2280,462,176,False,False,False,False
dankegel,winetricks,2280,338,93,False,False,False,False
deemopen,zkui,2280,911,165,False,False,False,False
donmelton,video_transcoding,2280,151,105,False,False,False,False
ekultek,whatwaf,2280,393,77,False,False,False,False
entotsu,tksubmittransition,2280,225,43,False,False,False,False
linuxsuren,remote-jobs-in-china,2280,89,49,False,False,False,False
maziarraissi,pinns,2280,943,99,False,False,False,False
networkprotocol,netcode,2280,158,110,False,False,False,False
piqnt,cutjs,2280,233,69,False,False,False,False
rogeriopvl,http.cat,2280,113,22,False,False,False,False
shakiba,stage.js,2280,233,69,False,False,False,False
takuoka,tksubmittransition,2280,225,43,False,False,False,False
winetricks,winetricks,2280,338,93,False,False,False,False
1rgs,jsonformer,2279,61,12,False,False,False,False
ahyangnb,wechat_flutter,2279,493,56,False,False,False,False
allendowney,thinkpython2,2279,1579,178,False,False,False,False
ebidel,puppeteer-examples,2279,298,84,False,False,False,False
fluttercandies,wechat_flutter,2279,493,56,False,False,False,False
gkz,livescript,2279,155,115,False,False,False,False
google,jimfs,2279,255,116,False,False,False,False
googlechromelabs,puppeteer-examples,2279,298,84,False,False,False,False
mobxjs,mobx.dart,2279,286,46,False,False,False,False
mynane,pdf,2279,757,103,False,False,False,False
nlnetlabs,unbound,2279,277,61,False,False,False,False
puppeteer,examples,2279,298,84,False,False,False,False
taylorconor,tinytetris,2279,458,33,False,False,False,False
wilddeer,stickyfill,2279,249,39,False,False,False,False
audreyt,node-webworker-threads,2278,143,68,False,False,False,False
cairoshell,cairoshell,2278,205,61,False,False,False,False
hak5,usbrubberducky-payloads,2278,1010,98,False,False,False,False
honlan,deepinterests,2278,425,92,False,False,False,False
kiwibrowser,src,2278,301,77,False,False,False,False
rafaballerini,rafaballerini,2278,18035,97,False,False,False,False
rburkey2005,virtualagc,2278,305,98,False,False,False,False
resemble-ai,resemblyzer,2278,383,70,False,False,False,False
virtualagc,virtualagc,2278,305,98,False,False,False,False
amibu01,ffxivquicklauncher,2277,264,55,False,False,False,False
drewnoakes,metadata-extractor,2277,439,125,False,False,False,False
fooidge,pleasejs,2277,155,34,False,False,False,False
goaaats,ffxivquicklauncher,2277,264,55,False,False,False,False
goatcorp,ffxivquicklauncher,2277,264,55,False,False,False,False
googlefonts,noto-cjk,2277,180,92,False,False,False,False
googlei18n,noto-cjk,2277,180,92,False,False,False,False
guillaumekln,faster-whisper,2277,156,57,False,False,False,False
igul222,improved_wgan_training,2277,658,81,False,False,False,False
krishnakumarsekar,awesome-quantum-machine-learning,2277,588,226,False,False,False,False
notofonts,noto-cjk,2277,180,92,False,False,False,False
sleuthkit,sleuthkit,2277,521,182,False,False,False,False
bolan9999,react-native-largelist,2276,257,45,False,False,False,False
bonigarcia,webdrivermanager,2276,610,127,False,False,False,False
emeryberger,csrankings,2276,2402,38,False,False,False,False
exyte,popupview,2276,166,16,False,False,False,False
jarulraj,sqlcheck,2276,108,62,False,False,False,False
linkedin,rest.li,2276,509,189,False,False,False,False
lukechu10,maple,2276,130,25,False,False,False,False
mayaposch,nymphcast,2276,78,58,False,False,False,False
nathanwalker,angular-seed-advanced,2276,434,181,False,False,False,False
neargle,my-re0-k8s-security,2276,356,40,False,False,False,False
quarto-dev,quarto-cli,2276,187,25,False,False,False,False
sycamore-rs,sycamore,2276,130,25,False,False,False,False
wangningkai,olaindex,2276,642,23,False,False,False,False
andrewfiorillo,sketch-palettes,2275,136,69,False,False,False,False
darthsim,overmind,2275,64,11,False,False,False,False
gam-team,got-your-back,2275,186,73,False,False,False,False
goccy,go-json,2275,103,19,False,False,False,False
jay0lee,got-your-back,2275,186,73,False,False,False,False
micjahn,zxing.net,2275,600,130,False,False,False,False
pa7,nude.js,2275,205,87,False,False,False,False
querz,mcaselector,2275,147,38,False,False,False,False
afteracademy,nodejs-backend-architecture-typescript,2274,534,57,False,False,False,False
da2k,curso-javascript-ninja,2274,2895,600,False,False,False,False
happenapps,quiver,2274,113,79,False,False,False,False
huggingface,notebooks,2274,1081,61,False,False,False,False
janishar,nodejs-backend-architecture-typescript,2274,534,57,False,False,False,False
jmcarpenter2,swifter,2274,100,29,False,False,False,False
picturepan2,devices.css,2274,238,41,False,False,False,False
trustwallet,wallet-core,2274,1165,114,False,False,False,False
urinx,iosapphook,2274,425,107,False,False,False,False
yihui,knitr,2274,844,115,False,False,False,False
a-jie,proton,2273,266,56,False,False,False,False
atc1441,atc_mithermometer,2273,245,104,False,False,False,False
drawcall,proton,2273,266,56,False,False,False,False
gothinkster,golang-gin-realworld-example-app,2273,429,53,False,False,False,False
jeffersonribeiro,react-shopping-cart,2273,929,76,False,False,False,False
justjavac,the-front-end-knowledge-you-may-dont-know,2273,117,306,False,False,False,False
maartenbaert,ssr,2273,273,110,False,False,False,False
mattn,goreman,2273,189,47,False,False,False,False
sebastianbergmann,phploc,2273,162,70,False,False,True,False
vladmandic,automatic,2273,155,35,False,False,False,False
yegord,snowman,2273,310,119,False,False,False,False
brunosimon,my-room-in-3d,2272,284,18,False,False,False,False
gabordemooij,redbean,2272,280,91,False,False,False,False
javallone,regexper-static,2272,324,98,False,False,True,False
jonasschmedtmann,complete-node-bootcamp,2272,2878,91,False,False,False,False
nosir,obelisk.js,2272,100,51,False,False,False,False
anishathalye,lumen,2271,54,48,False,False,False,False
arunoda,meteor-up-legacy,2271,352,89,False,False,False,False
fossar,selfoss,2271,346,95,False,False,False,False
libp2p,libp2p,2271,214,120,False,False,False,False
nefe,intl-format,2271,198,55,False,False,False,False
padloc,padloc,2271,203,38,False,False,False,False
padlock,padlock,2271,203,38,False,False,False,False
schmittjoh,serializer,2271,553,41,False,False,False,False
ssilence,selfoss,2271,346,95,False,False,False,False
stitchfix,pyxley,2271,255,280,False,False,False,False
taichi-dev,difftaichi,2271,255,65,False,False,False,False
xeipuuv,gojsonschema,2271,311,39,False,False,False,False
xnimorz,use-debounce,2271,102,8,False,False,False,False
yuanming-hu,difftaichi,2271,255,65,False,False,False,False
alibaba,kiwi,2270,198,55,False,False,False,False
apneadiving,google-maps-for-rails,2270,377,92,False,False,False,False
dt-fe,intl-format,2270,198,55,False,False,False,False
hipache,hipache,2270,234,101,False,False,False,False
maierfelix,picaxo,2270,75,33,False,False,False,False
nvzqz,filekit,2270,191,41,False,False,False,False
phoboslab,jsmpeg-vnc,2270,371,171,False,False,False,False
reactivesocket,reactivesocket-java,2270,340,111,False,False,False,False
rsocket,rsocket-java,2270,340,111,False,False,False,False
samuelmaddock,metastream,2270,204,58,False,False,False,False
traviscross,mtr,2270,267,95,False,False,False,False
aio-libs,aioredis,2269,327,47,False,False,True,False
joaomatosf,jexboss,2269,599,97,False,False,False,False
laravel,breeze,2269,358,56,False,False,False,False
remi,teamocil,2269,103,44,False,False,False,False
remiprev,teamocil,2269,103,44,False,False,False,False
roylee-ml,swipetableview,2269,433,66,False,False,False,False
xingda920813,hellodaemon,2269,435,84,False,False,False,False
y-vladimir,smartdeblur,2269,349,219,False,False,False,False
yangzongzhuan,ruoyi-vue3,2269,964,35,False,False,False,False
cubiq,add-to-homescreen,2268,691,116,False,False,True,False
dtolnay,item,2268,266,23,False,False,False,False
google,tangent,2268,421,69,False,False,False,False
h2non,bimg,2268,311,39,False,False,False,False
jlong,sass-bootstrap-defunct,2268,336,131,False,False,False,False
looplab,fsm,2268,269,49,False,False,False,False
openzipkin,brave,2268,691,129,False,False,False,False
timelydataflow,differential-dataflow,2268,155,49,False,False,False,False
yanshengjia,machine-learning-road,2268,873,117,False,False,False,False
andreypopp,fastpack,2267,41,36,False,False,False,False
apache,incubator-zipkin-brave,2267,691,129,False,False,False,False
fastpack,fastpack,2267,41,36,False,False,False,False
kristofa,brave,2267,691,129,False,False,False,False
lokerl,tts-vue,2267,399,23,False,False,False,False
nathanielsimard,burn,2267,65,25,False,False,False,False
notracking,hosts-blocklists,2267,138,66,False,False,False,False
pac4j,pac4j,2267,619,118,False,False,False,False
rom1504,img2dataset,2267,222,29,False,False,False,False
skanehira,docui,2267,100,35,False,False,True,False
wp-sync-db,wp-sync-db,2267,383,115,False,False,False,False
xoreaxeaxeax,rosenbridge,2267,221,88,False,False,False,False
arachnys,athenapdf,2266,186,72,False,False,True,False
cocktails-for-programmers,cocktails_for_programmers,2266,196,148,False,False,False,False
dfcb,bigvideo.js,2266,422,138,False,False,False,False
johnpolacek,bigvideo.js,2266,422,138,False,False,False,False
kikobeats,awesome-api,2266,167,52,False,False,False,False
koolson,qure,2266,471,122,False,False,False,False
lemonjing,easyjob,2266,717,131,False,False,False,False
nikoksr,notify,2266,162,24,False,False,False,False
objtube,front-end-roadmap,2266,656,44,False,False,False,False
rricard,proposal-const-value-types,2266,60,110,False,False,False,False
tc39,proposal-record-tuple,2266,60,110,False,False,False,False
the-teacher,cocktails_for_programmers,2266,196,148,False,False,False,False
vietnam-devs,coolstore-microservice,2266,534,133,False,False,False,False
vuejs,docs,2266,2910,60,False,False,False,False
wireguard,wireguard,2266,293,143,False,False,True,False
zx2c4,wireguard,2266,293,143,False,False,True,False
chucheng92,easyjob,2265,718,131,False,False,False,False
elfshaker,elfshaker,2265,38,20,False,False,False,False
ferrari014,easyjob,2265,718,131,False,False,False,False
hugogiraudel,sjsj,2265,155,73,False,False,False,False
iqiyi,andromeda,2265,286,61,False,False,False,False
it-interview,easy-job,2265,718,131,False,False,False,False
kittygiraudel,sjsj,2265,155,73,False,False,False,False
ryanb,dotfiles,2265,610,46,False,False,False,False
trungk18,angular-spotify,2265,332,54,False,False,False,False
ashmind,sharplab,2264,171,42,False,False,False,False
cloudwu,coroutine,2264,604,134,False,False,False,False
ethereum,ethereumjs-vm,2264,571,59,False,False,False,False
ethereumjs,ethereumjs-monorepo,2264,571,59,False,False,False,False
fastlane-old,deliver,2264,163,64,False,False,True,False
fastlane,deliver,2264,163,64,False,False,True,False
krausefx,deliver,2264,163,64,False,False,True,False
not-kennethreitz,envoy,2264,251,90,False,False,True,False
open-mmlab,mmclassification,2264,845,32,False,False,False,False
opencog,opencog,2264,706,282,False,False,False,False
openemr,openemr,2264,1635,127,False,False,False,False
simonbs,runestone,2264,110,20,False,False,False,False
suanmei,callapp-lib,2264,314,32,False,False,False,False
tibcosoftware,flogo,2264,283,154,False,False,False,False
aspnet,common,2263,661,230,False,False,False,False
dotnet,extensions,2263,661,230,False,False,False,False
facebookresearch,infersent,2263,471,81,False,False,False,False
iojs,node-addon-examples,2263,556,82,False,False,False,False
kennethreitz,envoy,2263,251,90,False,False,True,False
nodejs,node-addon-examples,2263,556,82,False,False,False,False
nolanlawson,pokedex,2263,325,49,False,False,False,False
ravensystem,esp-homekit-devices,2263,323,141,False,False,False,False
rvagg,node-addon-examples,2263,556,82,False,False,False,False
saminiir,level-ip,2263,326,98,False,False,False,False
burn-rs,burn,2262,64,25,False,False,False,False
byron-tw,dua-cli,2262,64,18,False,False,False,False
byron,dua-cli,2262,64,18,False,False,False,False
ethanwillis,zotero-scihub,2262,140,36,False,False,False,False
ilyalesik,react-figma,2262,119,23,False,False,False,False
jack-cherish,leetcode,2262,514,59,False,False,False,False
react-figma,react-figma,2262,119,23,False,False,False,False
sebhildebrandt,systeminfo,2262,274,35,False,False,False,False
stm32duino,arduino_core_stm32,2262,811,105,False,False,False,False
ajnart,homarr,2261,112,12,False,False,False,False
baptistearno,typebot.io,2261,304,17,False,False,False,False
forthealllight,blog,2261,226,103,False,False,False,False
lepture,mistune,2261,226,46,False,False,False,False
masdennis,rajawali,2261,673,184,False,False,False,False
rajawali,rajawali,2261,673,184,False,False,False,False
shawnbit,unet-family,2261,478,75,False,False,False,False
bilibilivideodownload,bilibilivideodownload,2260,309,38,False,False,False,False
blogwy,bilibilivideodownload,2260,309,38,False,False,False,False
lowdefy,lowdefy,2260,129,27,False,False,False,False
nadoo,glider,2260,322,71,False,False,False,False
tongtzeho,course,2260,512,69,False,False,False,False
zegl,kube-score,2260,150,21,False,False,False,False
jingyeoh,fragmentrigger,2259,257,60,False,False,False,False
johnpapa,lite-server,2259,270,56,False,False,False,False
justkiddingbaby,fragmentrigger,2259,257,60,False,False,False,False
laurilehmijoki,s3_website,2259,177,51,False,False,False,False
maxme,bitcoin-arbitrage,2259,616,287,False,False,False,False
oxidecomputer,hubris,2259,129,43,False,False,False,False
reactphp,promise,2259,141,52,False,False,False,False
aachartkit,aachartkit-swift,2258,220,34,False,False,False,False
aachartmodel,aachartkit-swift,2258,220,34,False,False,False,False
arximboldi,immer,2258,147,68,False,False,False,False
bungle,awesome-resty,2258,249,178,False,False,False,False
danielegrattarola,spektral,2258,328,43,False,False,False,False
ifiokjr,remirror,2258,204,19,False,False,False,False
junegunn,limelight.vim,2258,49,14,False,False,False,False
kconner,kmcgeigercounter,2258,270,58,False,False,False,False
remirror,remirror,2258,204,19,False,False,False,False
twitter,finatra,2258,403,216,False,False,False,False
waylau,netty-4-user-guide,2258,537,163,False,False,False,False
adamdbradley,foresight.js,2257,89,73,False,False,False,False
adguardteam,adguardbrowserextension,2257,265,131,False,False,False,False
ifeegoo,ifeegoo-programming-fonts-collection,2257,209,80,False,False,False,False
logfellow,logstash-logback-encoder,2257,386,63,False,False,False,False
logstash,logstash-logback-encoder,2257,386,63,False,False,False,False
myles,awesome-static-generators,2257,154,40,False,False,False,False
programmingfonts,programming-fonts-collection,2257,209,80,False,False,False,False
teradata,covalent,2257,347,112,False,False,False,False
xamarin,xamarin-macios,2257,449,165,False,False,False,False
bast,cmake-recipes,2256,591,66,False,False,False,False
db-migrate,node-db-migrate,2256,334,21,False,False,False,False
dev-cafe,cmake-cookbook,2256,591,66,False,False,False,False
ibm,css-gridish,2256,97,66,False,False,False,False
kunklejr,node-db-migrate,2256,334,21,False,False,False,False
magwo,elevatorsaga,2256,280,50,False,False,False,False
premailer,premailer,2256,314,59,False,False,False,False
singgel,study-floder,2256,722,68,False,False,False,False
zhongdao,towards-realtime-mot,2256,537,58,False,False,False,False
ahmetb,cloud-run-faq,2255,117,64,False,False,False,False
kn007,silk-v3-decoder,2255,556,72,False,False,False,False
mouse0270,bootstrap-growl,2255,648,120,False,False,False,False
retextjs,retext,2255,94,45,False,False,False,False
tailordev,watson,2255,216,33,False,False,False,False
wooorm,retext,2255,94,45,False,False,False,False
fossasia,open-event-frontend,2254,1717,23,False,False,False,False
googollee,eviltransform,2254,459,84,False,False,False,False
koboldai,koboldai-client,2254,227,44,False,False,False,False
raiman,sikulix1,2254,296,86,False,False,False,False
snobu,destreamer,2254,399,48,False,False,False,False
w00t3k,awesome-cellular-hacking,2254,429,150,False,False,False,False
windowjs,windowjs,2254,62,18,False,False,False,False
atom,asar,2253,217,73,False,False,False,False
atomashpolskiy,bittorrent,2253,351,85,False,False,False,False
electron,asar,2253,217,73,False,False,False,False
github,glb-director,2253,219,332,False,False,False,False
gtworek,psbits,2253,422,101,False,False,False,False
hezaijin,slantedtextview,2253,323,49,False,False,False,False
hsz,intellij-plugin-template,2253,439,98,False,False,False,False
huggingface,diffusion-models-class,2253,201,77,False,False,False,False
jetbrains,intellij-platform-plugin-template,2253,439,98,False,False,False,False
jscad,openjscad.org,2253,464,123,False,False,False,False
limesurvey,limesurvey,2253,907,130,False,False,False,False
seba-1511,pytorch-hacks,2253,318,32,False,False,False,False
spiritdude,openjscad.org,2253,464,123,False,False,False,False
towhee-io,towhee,2253,199,46,False,False,False,False
betterlockscreen,betterlockscreen,2252,163,21,False,False,False,False
cocoachina-editors,welcome-to-swift,2252,674,287,False,False,False,False
f,graphql-client,2252,84,32,False,False,False,False
help-14,mechanical-keyboard,2252,137,89,False,False,False,False
huanzi-qch,base-admin,2252,1064,63,False,False,False,False
jakevdp,mpld3,2252,344,85,False,False,False,False
machinezone,tcpkali,2252,187,103,False,False,False,False
mpld3,mpld3,2252,344,85,False,False,False,False
pavanjadhaw,betterlockscreen,2252,163,21,False,False,False,False
remzi-arpacidusseau,ostep-translations,2252,413,30,False,False,False,False
satori-com,tcpkali,2252,187,103,False,False,False,False
shopware,platform,2252,824,103,False,False,False,False
tmux-plugins,tmux-yank,2252,114,27,False,False,False,False
alainm23,planner,2251,151,32,False,False,False,False
android-password-store,android-password-store,2251,222,71,False,False,False,False
asatarin,testing-distributed-systems,2251,206,90,False,False,False,False
biezhi,30-seconds-of-java8,2251,404,73,False,False,False,False
hellokaton,30-seconds-of-java8,2251,404,73,False,False,False,False
learnables,learn2learn,2251,318,32,False,False,False,False
mayeaux,nodetube,2251,250,65,False,False,False,False
orange-cyberdefense,goad,2251,289,44,False,False,False,False
pymysql,mysqlclient,2251,369,54,False,False,False,False
