owner,repo,stars,forks,watchers,deleted,private,archived,disabled
fury-gl,fury,189,141,16,False,False,False,False
fusonic,chive,189,51,38,False,False,True,False
g3be,raylib-zig,189,29,5,False,False,False,False
g3be,rayzig,189,29,5,False,False,False,False
gabrielhuang,reptile-pytorch,189,32,8,False,False,False,False
gajus,canonical-reducer-composition,189,3,2,False,False,False,False
galavineri,isic-archive-downloader,189,61,8,False,False,False,False
garakh,kladrapi,189,46,21,False,False,False,False
garbas,pypi2nix,189,46,6,False,False,True,False
gavinliu,simpleonestep,189,32,7,False,False,False,False
gbevin,rife2,189,15,5,False,False,False,False
gcorallo,arsparkshaders,189,33,14,False,False,False,False
gcorallo,sparkarshaders,189,33,14,False,False,False,False
georgegally,creative_coding,189,52,18,False,False,False,False
geotrush,awesome-math-cheatsheets,189,20,4,False,False,False,False
geotrush,awesome-math-notes,189,20,4,False,False,False,False
getshell,cobaltstrike,189,4,4,False,False,False,False
gezhongran,dougsociety,189,43,49,False,False,False,False
gezhongran,km-translators,189,43,49,False,False,False,False
ghaiklor,llvm-kaleidoscope,189,40,6,False,False,False,False
githubtraining,training-manual,189,152,19,False,False,False,False
glodknife,fuckos,189,39,16,False,False,False,False
gmyxds,mstscmanager,189,55,5,False,False,False,False
gnaeus,react-ioc,189,8,8,False,False,False,False
go-things,things,189,32,6,False,False,False,False
gokulkrishh,expense.fyi,189,37,4,False,False,False,False
goldknife6,fuckos,189,39,16,False,False,False,False
google-research,episodic-curiosity,189,33,12,False,False,False,False
google,git-appraise-web,189,21,19,False,False,False,False
google,go-flow-levee,189,16,13,False,False,False,False
googleapis,python-firestore,189,59,44,False,False,False,False
googlearchive,android-floatingactionbuttonbasic,189,65,28,False,False,True,False
googlearchive,js-rich-marker,189,113,18,False,False,True,False
googlechrome,crux,189,39,43,False,False,False,False
googlechrome,inert-polyfill,189,34,17,False,False,True,False
googlemaps,js-rich-marker,189,113,18,False,False,True,False
googlesamples,android-floatingactionbuttonbasic,189,65,28,False,False,True,False
gormanm,mmtests,189,84,22,False,False,False,False
gpuopen-drivers,xgl,189,65,35,False,False,False,False
graalvm,homebrew-repo,189,23,40,False,False,False,False
graalvm,homebrew-tap,189,23,40,False,False,False,False
grahamgilbert,macscripts,189,34,36,False,False,True,False
grammaticalframework,gf,189,48,41,False,False,True,False
granoproject,grano,189,29,36,False,False,False,False
graphprocessor,communitydetectioncodes,189,94,17,False,False,False,False
greatscottgadgets,gr-bluetooth,189,54,30,False,False,False,False
greenstick,interaction-tracker,189,53,10,False,False,False,False
greenstick,interactor,189,53,10,False,False,False,False
greysonp,permiso,189,18,12,False,False,False,False
griffin-copperfield,arnold-for-blender,189,20,41,False,False,False,False
grillazz,fastapi-sqlalchemy-asyncpg,189,31,6,False,False,False,False
guanpengchn,java-concurrent-programming,189,81,6,False,False,False,False
gunesmes,page-object-python-selenium,189,98,21,False,False,False,False
gwillem,magento-module-blacklist,189,30,52,False,False,False,False
gwillem,magevulndb,189,30,52,False,False,False,False
h0wardch3ng,smartladder,189,55,33,False,False,False,False
hackerpilot,dfmt,189,41,18,False,False,False,False
hafriedlander,php-peg,189,40,15,False,False,False,False
handyman5,acd_fuse,189,24,26,False,False,False,False
happyfoxinc,helpstack-android,189,46,21,False,False,False,False
harc,moonchild,189,14,19,False,False,False,False
harvestprofit,react-native-document-scanner,189,58,11,False,False,False,False
harvestprofit,react-native-rectangle-scanner,189,58,11,False,False,False,False
hashgraph,hedera-sdk-java,189,96,38,False,False,False,False
hatemhosny,localpen,189,12,6,False,False,False,False
hauleth,mix_unused,189,11,4,False,False,False,False
havenshen,slim-born,189,40,22,False,False,False,False
haxegon,haxegon,189,14,20,False,False,False,False
haydenbbickerton,vue-animate,189,37,2,False,False,False,False
