owner,repo,stars,forks,watchers,deleted,private,archived,disabled
bettermanbao,openwrt-shadowsocksr-libev-full,391,171,51,False,False,False,False
bevuta,pepa,391,65,38,False,False,False,False
bizarro,bruno-arizio,391,67,9,False,False,False,False
blinktaginc,node-gtfs,391,136,23,False,False,False,False
bootstrap-ruby,will_paginate-bootstrap,391,146,16,False,False,False,False
bpoplauschi,bpforms,391,49,16,False,False,False,False
brendannee,node-gtfs,391,136,23,False,False,False,False
brianleroux,xui,391,50,5,False,False,False,False
brson,my-rust-lists,391,44,15,False,False,False,False
buildkite,buildkite-aws-elastic-stack,391,226,33,False,False,False,False
buildkite,buildkite-aws-stack,391,226,33,False,False,False,False
buildkite,elastic-ci-stack-for-aws,391,226,33,False,False,False,False
caffreyfans,irbaby,391,99,19,False,False,False,False
caffreyfans,ireasy,391,99,19,False,False,False,False
caffreyfans,irext,391,99,19,False,False,False,False
caffreyfans,irmqtt,391,99,19,False,False,False,False
captn3m0,pystitcher,391,9,7,False,False,False,False
casparwylie,handwritingneuralnetwork,391,37,18,False,False,False,False
casparwylie,neuralnetworkbuilder,391,37,18,False,False,False,False
casparwylie,perceptron,391,37,18,False,False,False,False
cea-list,cingulata,391,40,24,False,False,False,False
ceylon,ceylon,391,58,41,False,False,True,False
ceylon,ceylon-obr-test,391,58,41,False,False,True,False
changye,autotrade,391,205,53,False,False,False,False
charles-wangkai,hackerrank,391,287,47,False,False,False,False
charlespikachu,video-downloader,391,132,13,False,False,False,False
charlespikachu,videodl,391,132,13,False,False,False,False
chenxiaoyouyou,bert-bilstm-crf-pytorch,391,93,7,False,False,False,False
chris-morgan,rust-http,391,88,23,False,False,True,False
cloudi,cloudi,391,51,39,False,False,False,False
cloudwu,rudp,391,138,36,False,False,True,False
colinmollenhour,cm_cache_backend_redis,391,142,47,False,False,False,False
cong5,mypersimmon,391,80,19,False,False,False,False
constellation,iv,391,31,27,False,False,False,False
cosinemath,boatapp,391,63,58,False,False,False,False
crewlabs,unsplash-php,391,67,20,False,False,False,False
cuberto,liquid-swipe-android,391,105,16,False,False,False,False
cubicdaiya,nginx-build,391,37,18,False,False,False,False
d4stiny,peacemaker,391,93,29,False,False,False,False
