repo,stars,forks,watchers,deleted,private,archived,disabled
abport/temperatureconverter,0,0,1,False,False,False,False
abport/todo-js,0,1,1,False,False,False,False
abport/utm2latlng,0,0,1,False,False,False,False
abport/windows_update_checker,0,0,1,False,False,False,False
abport/word_doc_search_replace,0,0,1,False,False,False,False
abportales/auth,0,0,1,False,False,False,False
abportales/custom-hooks,0,0,1,False,False,False,False
abportales/cv-portfolio,0,0,1,False,False,False,False
abportales/ferre,-1,-1,-1,False,True,False,False
abportales/hero-laravel,0,0,1,False,False,False,False
abportales/heroes-single-page-app,0,0,1,False,False,False,False
abportales/hostal,0,0,1,False,False,False,False
abportales/hostalstar,0,0,1,False,False,False,False
abportales/malagon-ortodoncia,0,0,1,False,False,False,False
abportales/moviecourse,0,0,1,False,False,False,False
abportales/person-api-laravel,0,0,1,False,False,False,False
abportales/react-gif-expert,0,0,1,False,False,False,False
abportales/restaurant,-1,-1,-1,False,True,False,False
abporter521/cs3500-tankwars,0,1,1,False,False,False,False
abporter521/eceseniorcapstone,0,0,0,False,False,False,False
abporwal/projects,0,0,1,False,False,False,False
abporwal41/projects,0,0,1,False,False,False,False
abposada311/alejandro,0,0,0,False,False,False,False
abpost/rasp_for_solar,0,0,2,False,False,False,False
abpostelnicu/angle,-1,-1,-1,False,True,False,False
abpostelnicu/barmagnet,-1,-1,-1,False,True,False,False
abpostelnicu/clang-purify,0,1,2,False,False,False,False
abpostelnicu/code-review,0,0,1,False,False,False,False
abpostelnicu/docker-test,-1,-1,-1,False,True,False,False
abpostelnicu/docscraper,1,0,4,False,False,False,False
abpostelnicu/formula-patches,0,0,1,False,False,False,False
abpostelnicu/harfbuzz,-1,-1,-1,False,True,False,False
abpostelnicu/homebrew-core,0,0,2,False,False,False,False
abpostelnicu/iortcw,0,0,1,False,False,False,False
abpostelnicu/libmozdata,0,0,1,False,False,False,False
abpostelnicu/libmozevent,0,0,1,False,False,False,False
abpostelnicu/mozilla-gecko---vscode-workspace-,-1,-1,-1,False,True,False,False
abpostelnicu/mozilla-gecko-vscode-workspace,-1,-1,-1,False,True,False,False
abpostelnicu/mozilla-vpn-client,0,0,1,False,False,False,False
