repo,stars,forks,watchers,deleted,private,archived,disabled
suremahesh/admin_shoppingcartsale,-1,-1,-1,False,True,False,False
suremahesh/angulartest,0,0,1,False,False,False,False
suremahesh/athenaconfigrepo,0,0,1,False,False,False,False
suremahesh/badgesample,0,0,1,False,False,False,False
suremahesh/firstlibrary,1,0,1,False,False,False,False
suremahesh/json,0,0,1,False,False,False,False
suremahesh/moviereviews,0,0,0,False,False,False,False
suremahesh/shoppingcartsaledbschema,0,0,1,False,False,False,False
suremahesh/suremahesh,0,0,1,False,False,False,False
suremaker/async-examples,1,0,1,False,False,False,False
suremaker/asynctestframework,-1,-1,-1,False,True,False,False
suremaker/autocleaner,0,1,2,False,False,False,False
suremaker/azure-builds-browser,0,1,2,False,False,False,False
suremaker/azure-devops-artifact-browser,0,1,2,False,False,False,False
suremaker/blender-scripts,2,0,2,False,False,False,False
suremaker/codebuilder,0,1,2,False,False,False,False
suremaker/conductofcode,0,0,1,False,False,False,False
suremaker/consul-deployment-agent,0,0,1,False,False,False,False
suremaker/cs-geek,0,0,2,False,False,False,False
suremaker/docgen-test,0,0,1,False,False,False,False
suremaker/edsm_scanner,3,0,3,False,False,False,False
suremaker/epic-roadmapper,0,0,2,False,False,False,False
suremaker/filemanager,0,0,2,False,False,False,False
suremaker/firstazureapi,0,0,2,False,False,False,False
suremaker/healthmonitoring,12,19,11,False,False,False,False
suremaker/imageops-net,0,0,2,False,False,False,False
suremaker/jira-issue-query,0,0,2,False,False,False,False
suremaker/jiraepicroadmap,0,0,2,False,False,False,False
suremaker/jlightbdd,0,0,2,False,False,False,False
suremaker/layitout,0,1,1,False,False,False,False
suremaker/lightbdd,285,39,11,False,False,False,False
suremaker/lightunit,0,0,2,False,False,False,False
suremaker/mapgenerator-proto,0,0,2,False,False,False,False
suremaker/monoui,0,1,2,False,False,False,False
suremaker/njsonapicore,-1,-1,-1,False,True,False,False
suremaker/nunit,0,0,1,False,False,False,False
suremaker/objectserialization-net,6,1,4,False,False,False,False
suremaker/octopusprojectbuilder,9,3,7,False,False,False,False
suremaker/openapi-check,0,0,2,False,False,False,False
suremaker/psmake,10,7,3,False,False,False,False
suremaker/remoteexecution-net,1,1,3,False,False,False,False
suremaker/reportgenerator,0,0,1,False,False,False,False
suremaker/rule_spike,0,0,2,False,False,False,False
