repo,stars,forks,watchers,deleted,private,archived,disabled
divyankkargeti/testing,-1,-1,-1,False,True,False,False
divyankkargeti/try-reactbootstrap,0,0,1,False,False,False,False
divyankkargeti/upes-vignum-1.0,0,0,2,False,False,False,False
divyankkargeti/upes_acm_website,0,0,0,False,False,False,False
divyankkargeti/vanilla-js-practice-projects,-1,-1,-1,False,True,False,False
divyankkargeti/victsing-landing-page,0,0,1,False,False,False,False
divyankkargeti/video-landingpage,0,0,1,False,False,False,False
divyankkargeti/vighnana-1.0-ca-program-form,0,0,1,False,False,False,False
divyankkargeti/wd,-1,-1,-1,False,True,False,False
divyankkargeti/weather-app-api,-1,-1,-1,False,True,False,False
divyankkargeti/web-designer-company-website,-1,-1,-1,False,True,False,False
divyankkargeti/wed3ef,-1,-1,-1,False,True,False,False
divyankkargeti/workshops,-1,-1,-1,False,True,False,False
divyankkargeti/xyztest,-1,-1,-1,False,True,False,False
divyankkarolia97/4hacktoberfest,-1,-1,-1,False,True,False,False
divyankkarolia97/algo_ds,-1,-1,-1,False,True,False,False
divyankkarolia97/bol_na_bhai,1,6,0,False,False,False,False
divyankkarolia97/classical_programming_problems,1,0,0,False,False,False,False
divyankkarolia97/dailylogicalprograms,-1,-1,-1,False,True,False,False
divyankkarolia97/diamondpattern,-1,-1,-1,False,True,False,False
divyankkarolia97/doc_collab,0,0,3,False,False,False,False
divyankkarolia97/for_hacktoberfest,0,1,1,False,False,False,False
divyankkarolia97/gif_park,0,0,1,False,False,False,False
divyankkarolia97/hacktoberfest-checker,0,0,0,False,False,False,False
divyankkarolia97/heat_map,-1,-1,-1,False,True,False,False
divyankkarolia97/hello-world,-1,-1,-1,False,True,False,False
divyankkarolia97/hello-worlds,-1,-1,-1,False,True,False,False
divyankkarolia97/hotel_bill_management,-1,-1,-1,False,True,False,False
divyankkarolia97/indie_artist,-1,-1,-1,False,True,False,False
divyankkarolia97/indie_artist_template,0,0,2,False,False,False,False
divyankkarolia97/keep_live,-1,-1,-1,False,True,False,False
divyankkarolia97/laravel_crud,-1,-1,-1,False,True,False,False
divyankkarolia97/monthly_resolutions,0,0,1,False,False,False,False
divyankkarolia97/node_form,-1,-1,-1,False,True,False,False
divyankkarolia97/online_book_store,0,1,2,False,False,False,False
divyankkarolia97/online_compiler,-1,-1,-1,False,True,False,False
divyankkarolia97/online_cpp_compiler,0,0,1,False,False,False,False
divyankkarolia97/order_coffee_app,0,0,0,False,False,False,False
divyankkarolia97/paytm_gateway_hardcoded,-1,-1,-1,False,True,False,False
divyankkarolia97/rds_hackathon,0,0,1,False,False,False,False
divyankkarolia97/shareprogram,-1,-1,-1,False,True,False,False
divyankkarolia97/social,-1,-1,-1,False,True,False,False
divyankkarolia97/specialprograms,-1,-1,-1,False,True,False,False
divyankkarolia97/status-service,-1,-1,-1,False,True,False,False
divyankkarolia97/the_silk_route,0,0,0,False,False,False,False
divyankkarolia97/tic_tac_toe,0,0,1,False,False,False,False
divyankkarolia97/to_do_list,0,1,1,False,False,False,False
divyankkarolia97/touch_type,1,4,0,False,False,False,False
divyankkaushik/cardtask,0,0,1,False,False,False,False
divyankkaushik/cardtasktwo,0,0,1,False,False,False,False
divyankkaushik/constructionapp,0,0,1,False,False,False,False
divyankkaushik/humming-task,0,0,1,False,False,False,False
divyankkaushik/idreamcare,0,0,1,False,False,False,False
divyankkaushik/waterreminder,0,0,1,False,False,False,False
divyankkaushik/waterreminderapp,-1,-1,-1,False,True,False,False
divyankkhandelwal/starter-web,0,0,0,False,False,False,False
divyankkk/divyankkk,0,0,1,False,False,False,False
divyankkothari/algorithms,1,0,1,False,False,False,False
divyankkothari/array-1,0,0,0,False,False,False,False
divyankkothari/array-4,0,0,0,False,False,False,False
divyankkothari/backtracking-2,0,0,0,False,False,False,False
divyankkothari/binary-search-1,0,0,0,False,False,False,False
divyankkothari/binary-search-2,0,0,0,False,False,False,False
divyankkothari/competitive-coding-1,0,0,0,False,False,False,False
divyankkothari/competitive-coding-2,0,0,0,False,False,False,False
divyankkothari/competitive-coding-4,0,0,0,False,False,False,False
divyankkothari/competitive_coding-3,0,0,0,False,False,False,False
divyankkothari/design-1,0,0,0,False,False,False,False
divyankkothari/design-2,0,0,0,False,False,False,False
divyankkothari/dp-2,0,0,0,False,False,False,False
divyankkothari/dp-3,0,0,0,False,False,False,False
divyankkothari/hashing-2,0,0,0,False,False,False,False
divyankkothari/helloworld,0,0,0,False,False,False,False
divyankkothari/shortestpathnetwork,0,0,1,False,False,False,False
divyankkothari/trees-1,0,0,0,False,False,False,False
divyankkothari/trees-2,0,0,0,False,False,False,False
divyankkothari/two-pointers-1,0,0,0,False,False,False,False
divyankkothari/two-pointers-2,0,0,0,False,False,False,False
divyankkumar/cv1,-1,-1,-1,False,True,False,False
divyankkumar/lgmvip-web,0,0,1,False,False,False,False
divyankkushwaha1/divyankkushwaha1,0,0,1,False,False,False,False
divyanklalwani/androidproject,0,0,1,False,False,False,False
divyanklalwani/herokuapp,0,0,1,False,False,False,False
divyanklalwani/herokuapp2,0,0,1,False,False,False,False
divyanklalwani/https-github.com-udacity-ud839_miwok,-1,-1,-1,False,True,False,False
divyanklalwani/makemynotes,-1,-1,-1,False,True,False,False
divyanklalwani/makenotes,-1,-1,-1,True,False,False,False
divyanklalwani/miwok,-1,-1,-1,False,True,False,False
divyanklalwani/mobilecalculator,0,0,1,False,False,False,False
divyanklalwani/moneymanage,0,0,1,False,False,False,False
divyanklalwani/myapplication,0,0,1,False,False,False,False
divyanklalwani/mynotes,-1,-1,-1,False,True,False,False
divyanklalwani/notesmakingapp,0,0,1,False,False,False,False
divyanklalwani/shutmeup,0,0,1,False,False,False,False
divyanklalwani/springautomatedependencyinjection,0,0,1,False,False,False,False
divyanklalwani/springinjectionconfiguration,0,0,1,False,False,False,False
divyanklalwani/springrestapi,0,0,1,False,False,False,False
divyankm/cod-game-dataset,-1,-1,-1,False,True,False,False
divyankm/covid-19-data-analysis,-1,-1,-1,False,True,False,False
divyankm/credit-card-clustering,-1,-1,-1,False,True,False,False
divyankm/datasets-for-ml-nlp,0,0,1,False,False,False,False
divyankm/demo,-1,-1,-1,False,True,False,False
