repo,stars,forks,watchers,deleted,private,archived,disabled
medniko/studying_process,0,0,1,False,False,False,False
mednikov-a/mednikov,-1,-1,-1,False,True,False,False
mednikov-a/mednikovcalc,0,0,1,False,False,False,False
mednikov-a/pact2,-1,-1,-1,False,True,False,False
mednikov-a/pract-3,-1,-1,-1,False,True,False,False
mednikov-a/pract1,0,0,1,False,False,False,False
mednikov-a/pract2,0,0,1,False,False,False,False
mednikov-a/pract3,0,1,1,False,False,False,False
mednikov-a/pract4,0,0,1,False,False,False,False
mednikov-a/pract5,0,0,1,False,False,False,False
mednikov-a/pract6,0,0,1,False,False,False,False
mednikov-git/mednikov.online,-1,-1,-1,False,True,False,False
mednikov-iurii/codesity-android,-1,-1,-1,False,True,False,False
mednikov-iurii/codesity-spring,-1,-1,-1,False,True,False,False
mednikov-m/config-injection,-1,-1,-1,False,True,False,False
mednikov-m/config-injection-framework,-1,-1,-1,False,True,False,False
mednikov-m/config.storage,-1,-1,-1,False,True,False,False
mednikov-m/converter,-1,-1,-1,False,True,False,False
mednikov-m/dynamic.properties,-1,-1,-1,False,True,False,False
mednikov-m/email-worker,-1,-1,-1,False,True,False,False
mednikov-m/expression,0,0,2,False,False,False,False
mednikov-m/git.monitor,-1,-1,-1,False,True,False,False
mednikov-m/http-client,-1,-1,-1,False,True,False,False
mednikov-m/http-template,-1,-1,-1,False,True,False,False
mednikov-m/jdbc.wrapper,-1,-1,-1,False,True,False,False
mednikov-m/largest.numbers,-1,-1,-1,False,True,False,False
mednikov-m/news-api,-1,-1,-1,False,True,False,False
mednikov-m/payments-api,-1,-1,-1,False,True,False,False
mednikov-m/riak-config-storage,-1,-1,-1,False,True,False,False
mednikov-m/simple-oauth-example,-1,-1,-1,False,True,False,False
mednikov-m/spring-archaius-test,-1,-1,-1,False,True,False,False
mednikov-m/telegraf-conf,-1,-1,-1,False,True,False,False
mednikov-m/waiter-app,-1,-1,-1,False,True,False,False
mednikov-m/webchat,-1,-1,-1,False,True,False,False
mednikov/asef,-1,-1,-1,False,True,False,False
mednikov/bookmarks,0,0,2,False,False,False,False
mednikov/defaulttemplate,0,0,2,False,False,False,False
mednikov/ekipa,-1,-1,-1,False,True,False,False
mednikov/generator,0,0,2,False,False,False,False
mednikov/goperfect,0,0,2,False,False,False,False
mednikov/hackathongenerator,0,0,2,False,False,False,False
mednikov/kmk,0,0,2,False,False,False,False
mednikov/kraftconsulting,0,0,2,False,False,False,False
mednikov/mednikov.github.io,0,0,2,False,False,False,False
mednikov/midnightbeardoes,0,0,2,False,False,False,False
mednikov/ospp,0,0,2,False,False,False,False
mednikov/paddle,0,0,2,False,False,False,False
mednikov/personal,0,0,2,False,False,False,False
mednikov/plainrussianextension,0,0,2,False,False,False,False
mednikov/pmed,0,0,2,False,False,False,False
mednikov/runpugrun,0,0,2,False,False,False,False
mednikoviurii/ask-lawyers-service-app,-1,-1,-1,False,True,False,False
mednikoviurii/ask-lawyers-service-bot,-1,-1,-1,False,True,False,False
mednikoviurii/asklawyers-api-service,-1,-1,-1,False,True,False,False
mednikoviurii/asklawyers-services,-1,-1,-1,False,True,False,False
mednikoviurii/cashtrack-app,-1,-1,-1,False,True,False,False
mednikoviurii/cashtrack-server,-1,-1,-1,False,True,False,False
mednikoviurii/clojure-99-problems,-1,-1,-1,False,True,False,False
mednikoviurii/codingbatclojure,0,0,1,False,False,False,False
mednikoviurii/haskell-codeabbey,-1,-1,-1,False,True,False,False
mednikoviurii/javalin-jwt-example,-1,-1,-1,False,True,False,False
mednikoviurii/javalin-tokens,3,3,1,False,False,False,False
mednikoviurii/mednikov-blog,-1,-1,-1,False,True,False,False
mednikoviurii/mednikov-couchdb-vertx,0,0,1,False,False,False,False
mednikoviurii/mednikov-datastructures,1,0,1,False,False,False,False
mednikoviurii/mednikov-google-authenticator,0,1,1,False,False,False,False
mednikoviurii/mednikov-junit5,1,0,1,False,False,False,False
mednikoviurii/old-posts,-1,-1,-1,False,True,False,False
mednikoviurii/siege-cry,-1,-1,-1,False,True,False,False
mednikoviurii/spring-r2dbc-example,0,0,1,False,False,False,False
mednikoviurii/spring-reactive-examples,8,6,0,False,False,False,False
mednikoviurii/spring-twofactor-example,13,2,1,False,False,False,False
mednikoviurii/spring-webflux-examples,-1,-1,-1,False,True,False,False
mednikoviurii/taskscamp,2,0,1,False,False,False,False
mednikoviurii/vertx-2fa,0,0,1,False,False,False,False
mednikoviurii/vertx-testing-example,0,0,1,False,False,False,False
mednikoviurii/vue-examples,-1,-1,-1,False,True,False,False
mednikoviurii/webflux-product-service,0,0,0,False,False,False,False
mednikovkirill/vuecake,1,0,1,False,False,False,False
mednikovme/aa-client-app,-1,-1,-1,False,True,False,False
mednikovme/aa-heroku-app,-1,-1,-1,False,True,False,False
mednikovme/acme-app,-1,-1,-1,False,True,False,False
mednikovme/acme-demo,-1,-1,-1,False,True,False,False
mednikovme/andrewsherokuapp,-1,-1,-1,False,True,False,False
mednikovme/checkpoint,-1,-1,-1,False,True,False,False
mednikovme/foobar-scala,-1,-1,-1,False,True,False,False
mednikovme/moment-of-glory,-1,-1,-1,False,True,False,False
mednikovme/ni-hao,-1,-1,-1,False,True,False,False
mednikovme/vand,-1,-1,-1,False,True,False,False
mednikovme/vande,-1,-1,-1,False,True,False,False
mednikovme/zoobo-desk,-1,-1,-1,False,True,False,False
mednikovme/zoobo-doc,-1,-1,-1,False,True,False,False
mednikovme/zoobo-docs,-1,-1,-1,False,True,False,False
mednikovnet/jmeter-tutorial,-1,-1,-1,False,True,False,False
mednikovnet/vertx-google-authenticator-example,-1,-1,-1,False,True,False,False
mednikovnet/vertx-microservices-tutorial,-1,-1,-1,False,True,False,False
mednikovnet/vertx-sms-auth,-1,-1,-1,False,True,False,False
mednikovpavel/clima-app,-1,-1,-1,False,True,False,False
mednikovpavel/customkeyboardpavel,0,0,1,False,False,False,False
mednikovpavel/weatherapp,0,0,1,False,False,False,False
mednikovvd/vscdd,0,0,1,False,False,False,False
medninestudios/embed-command,-1,-1,-1,False,True,False,False
mednini2u/eclipse,0,0,1,False,False,False,False
mednini2u/premierprojet,0,0,1,False,False,False,False
medninja/begin-at-the-beginning,0,0,1,False,False,False,False
medninja1/adobe1,0,0,1,False,False,False,False
mednis4/datasciencecoursera,0,0,1,False,False,False,False
mednis40/projekts1,0,0,1,False,False,False,False
mednisrihards/aaa,-1,-1,-1,False,True,False,False
mednisrihards/application-to-json,0,0,1,False,False,False,False
mednisrihards/cms,-1,-1,-1,False,True,False,False
mednisrihards/cpp-banking-app,0,0,1,False,False,False,False
mednisrihards/im-sorry-lola,-1,-1,-1,False,True,False,False
mednisrihards/php-items-storage,0,0,1,False,False,False,False
mednisrihards/react-mars-weather,0,0,1,False,False,False,False
mednisrihards/react-music-app,0,0,1,False,False,False,False
