repo,stars,forks,watchers,deleted,private,archived,disabled
nemegeerwolf/research-project,0,0,1,False,False,False,False
nemegeerwolf/research-project-wolf-nemegeer,0,0,1,False,False,False,False
nemegeerwolf/smart-bike-app,0,0,2,False,False,False,False
nemegeerwolf/test,0,0,1,False,False,False,False
nemeges/discordbot,0,0,1,False,False,False,False
nemegine/nemegine,-1,-1,-1,False,True,False,False
nemegit/courseradatascientisttoolbox,-1,-1,-1,False,True,False,False
nemegit/datasciencecoursera,0,0,0,False,False,False,False
nemegit/hello-world,-1,-1,-1,False,True,False,False
nemegit/test-repo,0,0,0,False,False,False,False
nemegl/nemegl,0,0,1,False,False,False,False
nemego228/askar-clown,0,0,1,False,False,False,False
nemego228/askar-krasavchik,0,0,1,False,False,False,False
nemegrup/casandra,0,0,1,False,False,False,False
nemegrup/chiks,0,0,1,False,False,False,False
nemegrup/chiks-dispo,0,0,1,False,False,False,False
nemegrup/cositas,0,0,1,False,False,False,False
nemegrup/dayana,0,0,1,False,False,False,False
nemegrup/dayanaprieto,0,0,1,False,False,False,False
nemegrup/disponiblelas24,0,0,1,False,False,False,False
nemegrup/disponibless,0,0,1,False,False,False,False
nemegrup/encuentros,0,0,1,False,False,False,False
nemegrup/fernanda-dezio,0,0,1,False,False,False,False
nemegrup/ganancia-osmar,0,0,1,False,False,False,False
nemegrup/grecia,0,0,1,False,False,False,False
nemegrup/greciasantilla,0,0,1,False,False,False,False
nemegrup/greciasantillan,0,0,1,False,False,False,False
nemegrup/irisgarcia,0,0,1,False,False,False,False
nemegrup/las24hrs,0,0,1,False,False,False,False
nemegrup/marimar,0,0,1,False,False,False,False
nemegrup/marimar-,0,0,1,False,False,False,False
nemegrup/marimarcabrera,0,0,1,False,False,False,False
nemegrup/osmar2,0,0,1,False,False,False,False
nemegrup/todaas,0,0,1,False,False,False,False
nemegrup/todas,0,0,1,False,False,False,False
nemegto/nemegto,0,0,1,False,False,False,False
nemeguzman/nemeneme,0,0,2,False,False,False,False
nemegyeb/cookie-tool,0,0,2,False,False,False,False
nemegyeb/haskell-convert,2,0,1,False,False,False,False
nemeh-abuzitoun/-06---programming-with-javascript,0,0,1,False,False,False,False
nemeh-abuzitoun/-getting-up-and-running-,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/-revision-and-the-cloud-git-,0,0,1,False,False,False,False
nemeh-abuzitoun/06b---design-web-pages-with-css,0,0,1,False,False,False,False
nemeh-abuzitoun/about-me,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/about-me-with-a-guessing-game,0,0,0,False,False,False,False
nemeh-abuzitoun/about_me,0,1,1,False,False,False,False
nemeh-abuzitoun/amman-201d28,0,0,0,False,False,False,False
nemeh-abuzitoun/bus-mall,0,0,1,False,False,False,False
nemeh-abuzitoun/chocolate-pizza,0,0,1,False,False,False,False
nemeh-abuzitoun/class-01.md,0,0,1,False,False,False,False
nemeh-abuzitoun/cookie-stand,0,0,1,False,False,False,False
nemeh-abuzitoun/dynamic-web-pages-with-javascript,0,0,1,False,False,False,False
nemeh-abuzitoun/gethub-for-biginner,0,0,1,False,False,False,False
nemeh-abuzitoun/getting-up-and-running,0,0,1,False,False,False,False
nemeh-abuzitoun/git-free-tutorial,0,0,1,False,False,False,False
nemeh-abuzitoun/gitting-up-and-running,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/grades-tracker,0,0,1,False,False,False,False
nemeh-abuzitoun/growth-mindset,0,0,1,False,False,False,False
nemeh-abuzitoun/html,0,0,1,False,False,False,False
nemeh-abuzitoun/html-structure,0,0,1,False,False,False,False
nemeh-abuzitoun/lab4,0,0,1,False,False,False,False
nemeh-abuzitoun/lab4new-one,0,0,1,False,False,False,False
nemeh-abuzitoun/last-one,0,0,1,False,False,False,False
nemeh-abuzitoun/markdown-github-,0,0,1,False,False,False,False
nemeh-abuzitoun/markdown-on-github-getting-started-with-github-pages,0,0,1,False,False,False,False
nemeh-abuzitoun/operators-and-loops-,0,0,1,False,False,False,False
nemeh-abuzitoun/read-04---html-links-css-layout-js-functions,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/read-note1growthmindset,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/read4,0,0,1,False,False,False,False
nemeh-abuzitoun/reading-notes,0,0,1,False,False,False,False
nemeh-abuzitoun/reading-notes-6,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/reading-notes-8,-1,-1,-1,False,True,False,False
nemeh-abuzitoun/readings-html-lists-control-flow-with-js-and-the-css-box-model,0,0,1,False,False,False,False
nemeh-abuzitoun/shopping-cart,0,0,1,False,False,False,False
nemeh-abuzitoun/wirefame-exercise,0,0,1,False,False,False,False
nemeh/git_test,-1,-1,-1,False,True,False,False
nemeh/google-homepage,-1,-1,-1,False,True,False,False
nemeh/my_first_rails_app,-1,-1,-1,False,True,False,False
nemeh/odin-recipes,-1,-1,-1,False,True,False,False
nemeh2008/2008,0,0,1,False,False,False,False
nemeh998/-,-1,-1,-1,False,True,False,False
nemeh998/201-reading-note,-1,-1,-1,False,True,False,False
nemeh998/301-lab-1,-1,-1,-1,False,True,False,False
nemeh998/about-me,0,1,1,False,False,False,False
nemeh998/about-me-game,0,0,0,False,False,False,False
nemeh998/all-reading-note,-1,-1,-1,False,True,False,False
nemeh998/amman-201d23,0,0,1,False,False,False,False
nemeh998/amman-201d23-1,0,0,0,False,False,False,False
nemeh998/amman-301d22,0,0,0,False,False,False,False
nemeh998/assignments2,0,0,1,False,False,False,False
nemeh998/back,0,0,1,False,False,False,False
nemeh998/back-end,0,0,2,False,False,False,False
nemeh998/busmall,-1,-1,-1,False,True,False,False
nemeh998/can-of-books-api,0,0,1,False,False,False,False
nemeh998/can-of-books-frontend,0,0,1,False,False,False,False
nemeh998/can-of-books-frontend-api,0,0,1,False,False,False,False
nemeh998/can-of-books-frontend-test,-1,-1,-1,False,True,False,False
nemeh998/can2,0,0,1,False,False,False,False
nemeh998/can_front2,0,0,1,False,False,False,False
nemeh998/chocolate-pizza,0,1,1,False,False,False,False
nemeh998/ci-express-server,-1,-1,-1,False,True,False,False
nemeh998/city-explorer,0,0,1,False,False,False,False
nemeh998/city-explorer-api,0,0,1,False,False,False,False
nemeh998/city-explorer1,0,0,1,False,False,False,False
nemeh998/cocktail-back,-1,-1,-1,True,False,False,False
nemeh998/cocktail-front,-1,-1,-1,False,True,False,False
nemeh998/cookie-stand,-1,-1,-1,False,True,False,False
nemeh998/countries-api,0,0,1,False,False,False,False
nemeh998/curd,0,0,1,False,False,False,False
nemeh998/data-structures-and-algorithms,0,0,1,False,False,False,False
nemeh998/data-structures-and-algorithms.,0,0,1,False,False,False,False
nemeh998/elzero-hw,0,0,1,False,False,False,False
nemeh998/example,-1,-1,-1,False,True,False,False
nemeh998/example-back,0,0,1,False,False,False,False
nemeh998/example-front,0,0,1,False,False,False,False
nemeh998/final-backend,-1,-1,-1,False,True,False,False
nemeh998/final-frontend,-1,-1,-1,False,True,False,False
nemeh998/final-project,-1,-1,-1,False,True,False,False
nemeh998/front-end,0,0,2,False,False,False,False
nemeh998/front-test,-1,-1,-1,False,True,False,False
nemeh998/grid--assignments,0,0,1,False,False,False,False
nemeh998/guess-,0,0,1,False,False,False,False
nemeh998/guessproject_back,0,0,1,False,False,False,False
nemeh998/hornedbeasts,-1,-1,-1,False,True,False,False
nemeh998/html,0,0,1,False,False,False,False
nemeh998/lab-1-301,-1,-1,-1,False,True,False,False
nemeh998/lab-class-01,-1,-1,-1,False,True,False,False
nemeh998/my-garden,-1,-1,-1,False,True,False,False
nemeh998/nemh-porfolio,0,0,1,False,False,False,False
nemeh998/portfolio,-1,-1,-1,False,True,False,False
nemeh998/qr-code-component,0,0,1,False,False,False,False
nemeh998/reading-note,0,1,1,False,False,False,False
nemeh998/shopping-cart,0,0,1,False,False,False,False
nemeh998/store1,0,0,1,False,False,False,False
nemeh998/test,0,1,1,False,False,False,False
nemeh998/w3,0,0,1,False,False,False,False
nemeh998/wirefame-exercise,-1,-1,-1,False,True,False,False
nemehae/flappybirdtemplate-spritebuilder,0,0,1,False,False,False,False
nemehanika/nemehanika.github.io,0,0,1,False,False,False,False
nemehecat123/c-programing,0,0,1,False,False,False,False
nemehecat123/chessjava,0,0,1,False,False,False,False
