repo,stars,forks,watchers,deleted,private,archived,disabled
aws-devops-projects/devsecops-with-snyk,-1,-1,-1,False,True,False,False
aws-devops-projects/docker-nodejs-application,3,11,0,False,False,False,False
aws-devops-projects/docker_practice,1,0,0,False,False,False,False
aws-devops-projects/ecs-demo-platform,11,3,1,False,False,False,False
aws-devops-projects/eks-anywhere,1,8,0,False,False,False,False
aws-devops-projects/eks-fargate,11,4,1,False,False,False,False
aws-devops-projects/eks-workshop,11,6,1,False,False,False,False
aws-devops-projects/grafana-aws-cloudwatch-dashboards,2,6,0,False,False,False,False
aws-devops-projects/headless-chrome-with-puppeteer-on-aws-lambda-with-serverless-framework,13,5,1,False,False,False,False
aws-devops-projects/helloworldjenkinsapplication,0,3,1,False,False,False,False
aws-devops-projects/infrastructure-as-a-code-tools,10,10,1,False,False,False,False
aws-devops-projects/java-petstore-app,-1,-1,-1,False,True,False,False
aws-devops-projects/jenkins-cloudformation-deployment-example,1,8,0,False,False,False,False
aws-devops-projects/k8s-automation-on-cloud,9,6,1,False,False,False,False
aws-devops-projects/karpenter,2,7,0,False,False,False,False
aws-devops-projects/kubernetes-certified-administrator,2,13,0,False,False,False,False
aws-devops-projects/kubernetes-examples,0,6,0,False,False,False,False
aws-devops-projects/microservices-architecture-on-aws,2,17,0,False,False,False,False
aws-devops-projects/multi-env-deploy,1,15,0,False,False,False,False
aws-devops-projects/mymeetingschedulerapplication,0,6,1,False,False,False,False
aws-devops-projects/newproject,0,3,1,False,False,False,False
aws-devops-projects/nodejs-eks-deploy,12,4,0,False,False,False,False
aws-devops-projects/observability-with-amazon-opensearch,1,2,0,False,False,False,False
aws-devops-projects/puppetlabs-aws,0,3,1,False,False,False,False
aws-devops-projects/python-backend-app,31,64,1,False,False,False,False
aws-devops-projects/quickstart-taskcat-ci,0,2,0,False,False,False,False
aws-devops-projects/retail-demo-store,2,8,0,False,False,False,False
aws-devops-projects/simple-app,0,2,0,False,False,False,False
aws-devops-projects/spring-boot-hello-world,1,3,0,False,False,False,False
aws-devops-projects/springboot-app,9,4,0,False,False,False,False
aws-devops-projects/terraform-3tier-architecture-aws,41,107,2,False,False,False,False
aws-devops-projects/terraform-aws-ecs-blueprints,0,5,0,False,False,False,False
aws-devops-projects/terraform-aws-eks,3,18,1,False,False,False,False
aws-devops-projects/terraform-aws-network-firewall-poc,0,2,0,False,False,False,False
aws-devops-projects/terraform-aws-slackbot,0,3,0,False,False,False,False
aws-devops-projects/terraform-cost-estimation,0,3,0,False,False,False,False
aws-devops-projects/terraform-gatsby-aws,9,5,1,False,False,False,False
aws-devops-projects/the-devops-guide,8,10,1,False,False,False,False
aws-devops-solution-limited/maven-enterprise-application,0,1,0,False,False,False,False
aws-devops-solution-limited/maven-standalone-application,0,1,0,False,False,False,False
aws-devops-solution-limited/maven-web-application,0,1,0,False,False,False,False
aws-devops-solution-limited/mylinuxcommand,0,0,0,False,False,False,False
aws-devops-sudharsan/atlassian-dockup-data,0,0,1,False,False,False,False
aws-devops-sudharsan/atlassian-dockup-pgdump,0,0,1,False,False,False,False
aws-devops-team/devops-,0,0,0,False,False,False,False
aws-devops-worhshop/spring-petclinic,-1,-1,-1,False,True,False,False
aws-devops-world/dev,0,0,1,False,False,False,False
aws-devops-world/new-pro,0,0,1,False,False,False,False
aws-devops/cloud-formation,0,0,2,False,False,False,False
aws-devops1/git-test,-1,-1,-1,False,True,False,False
aws-devops2020/dops-projects,0,0,1,False,False,False,False
aws-devops2020/git-devops-august,0,0,0,False,False,False,False
aws-devops2021/aws-devops,0,0,1,False,False,False,False
aws-devops2021/icici,0,0,1,False,False,False,False
