repo,stars,forks,watchers,deleted,private,archived,disabled
kindperson/guangjieba,0,0,1,False,False,False,False
kindperson/log4jstudy,0,0,1,False,False,False,False
kindperson/manageproject,0,0,1,False,False,False,False
kindperson/mybatis-3,0,0,1,False,False,False,False
kindpersong1011/github-slideshow,0,0,1,False,False,False,False
kindpeter/itrade,-1,-1,-1,False,True,False,False
kindpeter/myrepos,-1,-1,-1,False,True,False,False
kindpeter/python,-1,-1,-1,False,True,False,False
kindphoenix/altium-footprint-library-intlib-file,-1,-1,-1,False,True,False,False
kindphoenix/altium-library,-1,-1,-1,False,True,False,False
kindpiglet574230/eth-bnb-sol-nft-drainer-for-sell,-1,-1,-1,False,True,False,False
kindping/vue-example,0,0,1,False,False,False,False
kindping/vue_build,0,0,1,False,False,False,False
kindpinocchio/dairy,-1,-1,-1,False,True,False,False
kindpire/chestlearn2,0,0,4,False,False,False,False
kindpire/envsetup,-1,-1,-1,False,True,False,False
kindpire/inflated_convnets_pytorch,0,0,2,False,False,False,False
kindpire/mmdetection,0,0,2,False,False,False,False
kindpire/vim,0,0,2,False,False,False,False
kindpirlo/kind,0,0,1,False,False,False,False
kindpirlo/kindpirlo,0,0,1,False,False,False,False
kindpixel/automate-home,-1,-1,-1,False,True,False,False
kindpixel/changelang,0,0,1,False,False,False,False
kindpixel/document_viewer,0,0,1,False,False,False,False
kindpixel/easysave,1,0,1,False,False,False,False
kindpixel/electron-register,-1,-1,-1,False,True,False,False
kindpixel/ge,-1,-1,-1,False,True,False,False
kindpixel/password-val,0,0,1,False,False,False,False
kindpixel/pdo-default-setting,0,0,1,False,False,False,False
kindpixel/popup-cookie,0,0,1,False,False,False,False
kindpixel/projet-ia,1,0,1,False,False,False,False
kindpixel/prono_f1_back,0,0,1,False,False,False,False
kindpixel/prono_f1_front,0,0,1,False,False,False,False
kindpixel/register-electron,0,0,1,False,False,False,False
kindpixel/share-and-track,0,0,1,False,False,False,False
kindpixel/superhote-dev,-1,-1,-1,False,True,False,False
kindpixel/yoyo-request,0,0,1,False,False,False,False
kindplayer2/audio-visualiser,0,0,1,False,False,False,False
kindplayer2/game,1,0,1,False,False,False,False
kindplayer2/games-fleadh,-1,-1,-1,False,True,False,False
kindplayer2/kindplayer2,2,0,1,False,False,False,False
kindplayer2/oop-2023,0,0,0,False,False,False,False
kindplayer2/oop-2023-starter,0,0,0,False,False,False,False
kindplayer2/sdev2004-ca-website,0,0,0,False,False,False,False
kindpokemon/barfight,1,0,2,False,False,False,False
kindpokemon/blastronauts,0,0,1,False,False,False,False
kindpokemon/coding-camp,0,0,1,False,False,False,False
kindpokemon/dungeoncrawler,0,0,1,False,False,False,False
kindpokemon/fgon,0,0,1,False,False,False,False
kindpokemon/fvgon3d,0,0,1,False,False,False,False
kindpokemon/project-f-gon-,0,0,1,False,False,False,False
kindpolitics/guidelines,0,0,1,False,False,False,False
kindpotato/cannibals,3,0,1,False,False,False,False
kindpotato/molarmass,0,0,1,False,False,False,False
kindpotato/voxeloctree-1,8,1,2,False,False,False,False
kindpoultry228059/eth-bnb-sol-nft-drainer-for-sell,-1,-1,-1,False,True,False,False
kindpoultry228059/web,-1,-1,-1,False,True,False,False
kindpower/cookie,-1,-1,-1,False,True,False,False
kindpower/kindpower.github.io,-1,-1,-1,False,True,False,False
kindpredator/avtobuslaba,-1,-1,-1,False,True,False,False
kindpredator/homework4,-1,-1,-1,False,True,False,False
kindpredator/it-cert-automation-practice,-1,-1,-1,False,True,False,False
kindpredator/laba,-1,-1,-1,False,True,False,False
kindpredator/labawhitclass,-1,-1,-1,False,True,False,False
kindpump/dominos.github.io,0,0,1,False,False,False,False
kindpump/extensions,0,0,0,False,False,False,False
kindpump/kindpump.github.io,0,0,1,False,False,False,False
kindpump/scratch3_knn,0,0,0,False,False,False,False
kindpython-cloud/my-web,-1,-1,-1,False,True,False,False
kindq/fktrctq,0,0,1,False,False,False,False
kindqlow/astar,0,0,1,False,False,False,False
kindqlow/battleship.132623,0,0,0,False,False,False,False
kindqqq/glopt,0,0,1,False,False,False,False
kindqqq/kindqqq.github.io,0,0,1,False,False,False,False
kindqqq/lending_page_monde,-1,-1,-1,False,True,False,False
kindqqq/monde_project,0,0,1,False,False,False,False
kindqqq/myfirstdjangoproject,0,0,1,False,False,False,False
kindqqq/portfolio,0,0,1,False,False,False,False
kindqqq/pulse,0,0,1,False,False,False,False
kindqqq/pycoding,0,0,1,False,False,False,False
kindqqq/uber,0,0,1,False,False,False,False
kindqqq/viseversa-project,0,0,1,False,False,False,False
kindquiet/kindquiet.github.io,0,0,1,False,False,False,False
kindquokka/echoserver,0,0,1,False,False,False,False
kindquokka/home,-1,-1,-1,False,True,False,False
kindquokka/kindquokka.github.io,0,0,1,False,False,False,False
kindquokka/localstorage,0,0,1,False,False,False,False
kindquokka/telegrambot,-1,-1,-1,False,True,False,False
kindqusi/androidprojects,0,0,1,False,False,False,False
kindqusi/github-slideshow,0,0,1,False,False,False,False
kindqusi/mynewunitygame,-1,-1,-1,False,True,False,False
kindqusi/orgi,0,1,1,False,False,False,False
kindqusi/unityprojects,-1,-1,-1,False,True,False,False
kindr007/epsolar-tracer-bn-to-mqtt,3,0,2,False,False,False,False
kindr007/pulse-counter-for-home-assistant,1,0,1,False,False,False,False
kindr007/sdm630-esphome,8,2,3,False,False,False,False
kindr007/victron-mppt-ve.direct-to-mqtt,35,6,8,False,False,False,False
kindr007/victronmppt-esphome,138,34,20,False,False,False,False
kindr007/victronsmartshunt-esphome,48,23,12,False,False,False,False
kindr117/hello-world,0,0,1,False,False,False,False
kindr3d/bookclub,-1,-1,-1,False,True,False,False
kindr3d/d3-playground,-1,-1,-1,False,True,False,False
kindr3d/discourse,-1,-1,-1,False,True,False,False
kindr3d/kindr3d,-1,-1,-1,False,True,False,False
kindr3d/kindr3d.github.io,-1,-1,-1,False,True,False,False
kindr3d/summer-of-code,-1,-1,-1,False,True,False,False
kindr3dsp1rit/leetcode-tools,0,0,1,False,False,False,False
kindra-bot/bloc,0,0,0,False,False,False,False
kindra-front/context-api,0,0,2,False,False,False,False
kindra-front/performance-react,0,0,1,False,False,False,False
kindra-front/react-babel,0,0,1,False,False,False,False
kindra-front/takeuchi,0,1,2,False,False,False,False
kindra-front/todolist,0,0,2,False,False,False,False
kindra-kanna/kindra,0,0,1,False,False,False,False
kindra-kanna/kindra-kanna,0,0,1,False,False,False,False
kindra-kanna/kindra-kanna.github.io,0,0,1,False,False,False,False
kindra-saab/bootstrap,0,0,1,False,False,False,False
kindra-saab/cv-using-html,1,0,1,False,False,False,False
kindra-saab/dice-game,1,0,1,False,False,False,False
kindra-saab/ecomm_product_page,0,0,1,False,False,False,False
kindra-saab/fontend1,0,0,1,False,False,False,False
kindra-saab/frontend_ecommerce,0,0,1,False,False,False,False
kindra-saab/githubrepo,0,0,1,False,False,False,False
kindra-saab/new-repo-example,0,0,1,False,False,False,False
kindra-saab/newrepo-js,0,0,1,False,False,False,False
kindra-saab/ola-cabs-clone-,0,0,1,False,False,False,False
