repo,stars,forks,watchers,deleted,private,archived,disabled
berntan/sttp,0,0,2,False,False,False,False
berntan/tens,0,0,1,False,False,False,False
berntan/the-art-of-command-line,0,0,2,False,False,False,False
berntanwarong/git-tutorial-devops,0,0,1,False,False,False,False
berntao/higher_or_lower,0,0,1,False,False,False,False
berntb/attorg,7,0,4,False,False,False,False
berntber/cfd,1,0,1,False,False,False,False
berntblankholm/hello-world,0,0,1,False,False,False,False
berntbosma/testenbofree,0,0,1,False,False,False,False
berntboy/acme_auth,0,0,1,False,False,False,False
berntboy/berntboy.github.io,0,0,1,False,False,False,False
berntboy/just-run,0,0,1,False,False,False,False
berntboy/lab.practicing-git,0,0,1,False,False,False,False
berntboy/learning-typescript,0,0,1,False,False,False,False
berntboy/node-shell,0,1,1,False,False,False,False
berntboy/todo-app,0,0,1,False,False,False,False
berntdasbrot/berntdasbrot,0,0,1,False,False,False,False
bernte83/hello-world,0,0,1,False,False,False,False
berntech2016/home,0,0,1,False,False,False,False
berntenevoldsen/berntenevoldsen,-1,-1,-1,False,True,False,False
berntenevoldsen/upptime,-1,-1,-1,False,True,False,False
berntengstroem/test,-1,-1,-1,True,False,False,False
berntentningdchid1983/berntentningdchid1983,-1,-1,-1,False,True,False,False
bernteo/firebasechat,0,0,1,False,False,False,False
berntf/otwo,0,0,1,False,False,False,False
berntgl/esdist,5,0,2,False,False,False,False
berntgl/fx-size-distr-pkg,-1,-1,-1,False,True,False,False
berntgl/fxsizedistr,5,0,2,False,False,False,False
berntgl/posthog.com,-1,-1,-1,False,True,False,False
berntheisel/awesome-python,-1,-1,-1,False,True,False,False
berntheisel/flair,-1,-1,-1,False,True,False,False
berntheisel/hairdresser-calendar,0,0,1,False,False,False,False
berntheisel/hellogithub,-1,-1,-1,False,True,False,False
berntheisel/marlin,-1,-1,-1,False,True,False,False
berntheisel/mueckenfang,-1,-1,-1,False,True,False,False
berntheisel/mueckenfang1,-1,-1,-1,False,True,False,False
berntheisel/quartett,-1,-1,-1,False,True,False,False
berntheisel/test2,-1,-1,-1,False,True,False,False
berntholer/owslib,0,0,0,False,False,False,False
bernthulsker/mslearn-tailspin-spacegame-web,0,0,1,False,False,False,False
bernthulsker/mslearn-tailspin-spacegame-web-models,0,0,1,False,False,False,False
bernthulsker/tdt4171-metoder-i-ai,0,0,1,False,False,False,False
bernthulsker/ttk4135---heli,-1,-1,-1,False,True,False,False
bernthulsker/ttk4145-heis,0,0,1,False,False,False,False
bernthulsker/ttm4100-swag-chat,0,0,1,False,False,False,False
bernti/terrariumtv-localization,0,0,1,False,False,False,False
bernting/circleci_test,0,0,1,False,False,False,False
bernting/somethingsomething,-1,-1,-1,False,True,False,False
bernting/travis-test,0,0,1,False,False,False,False
berntisak/bela,0,0,0,False,False,False,False
berntisak/berntisak.github.io,-1,-1,-1,False,True,False,False
berntisak/cccp,2,1,3,False,False,False,False
