repo,stars,forks,watchers,deleted,private,archived,disabled
mohamadxxx/nada,0,0,1,False,False,False,False
mohamadxxx/nanan,0,0,1,False,False,False,False
mohamadxxx/oioi,0,0,1,False,False,False,False
mohamadxxxzzz/mohamadxxxzzz,0,0,1,False,False,False,False
mohamady-div/frontend-nanodegree-arcade-game,0,1,0,False,False,False,False
mohamady-div/lighthouse,1,1,1,False,False,False,False
mohamady-div/new-project,0,0,0,False,False,False,False
mohamady-div/readme-file-sample-,0,9,0,False,False,False,False
mohamady-omar/mohamady-omar,0,0,1,False,False,False,False
mohamady1/cafe-system,-1,-1,-1,False,True,False,False
mohamady1/city-guide,0,0,1,False,False,False,False
mohamady1/coffee-system,0,0,1,False,False,False,False
mohamady1/cooking-recipes,-1,-1,-1,False,True,False,False
mohamady1/counter,0,0,1,False,False,False,False
mohamady1/countriesprovider,0,0,1,False,False,False,False
mohamady1/course-collaboration-travel-plans,-1,-1,-1,False,True,False,False
mohamady1/e-commerce,0,0,1,False,False,False,False
mohamady1/images,-1,-1,-1,False,True,False,False
mohamady1/landingpage,0,0,1,False,False,False,False
mohamady1/laptop_ad,0,0,1,False,False,False,False
mohamady1/meals_app,0,0,1,False,False,False,False
mohamady1/mohamady1,0,0,1,False,False,False,False
mohamady1/movie_ocean,2,0,1,False,False,False,False
mohamady1/movies-list,-1,-1,-1,False,True,False,False
mohamady1/musicplayer,-1,-1,-1,False,True,False,False
mohamady1/my-portfolio,-1,-1,-1,False,True,False,False
mohamady1/my_reads,0,0,1,False,False,False,False
mohamady1/portfolio,0,0,1,False,False,False,False
mohamady1/portfolioflutter,0,0,1,False,False,False,False
mohamady1/products_mvvm,-1,-1,-1,False,True,False,False
mohamady1/quiz_app,0,0,1,False,False,False,False
mohamady1/studio,-1,-1,-1,False,True,False,False
mohamady1/test,-1,-1,-1,False,True,False,False
mohamady1/test-github,-1,-1,-1,False,True,False,False
mohamady1/to-do-list,-1,-1,-1,False,True,False,False
mohamady1/weather-app,0,0,1,False,False,False,False
mohamady1/weather-app-react,-1,-1,-1,False,True,False,False
mohamady1/weather-application,-1,-1,-1,False,True,False,False
mohamady1/weather-react-native,0,0,1,False,False,False,False
mohamady1/weather_app_flutter,0,0,1,False,False,False,False
mohamady1/would-you-rather-master,-1,-1,-1,False,True,False,False
mohamady110/mohammad,0,0,1,False,False,False,False
mohamady110/test,0,0,1,False,False,False,False
mohamady3/narsis,0,0,1,False,False,False,False
mohamady77/addone,0,0,0,False,False,False,False
mohamadya/first_site,0,0,1,False,False,False,False
mohamadyab/3dapp,0,0,1,False,False,False,False
mohamadyab/ar_tour,0,0,1,False,False,False,False
mohamadyab/daymanager,0,0,1,False,False,False,False
mohamadyab/l,-1,-1,-1,False,True,False,False
mohamadyab/portfolio,0,0,1,False,False,False,False
mohamadyab/syrian_recipes,0,0,1,False,False,False,False
mohamadyab/vueexercise,0,0,1,False,False,False,False
mohamadyadolahi/hello-world,0,0,1,False,False,False,False
mohamadyaghi/semester-3,0,0,0,False,False,False,False
mohamadyaghma/fristsample,-1,-1,-1,False,True,False,False
mohamadyahya/github-slideshow,0,0,1,False,False,False,False
mohamadyahyavi/computerlab,0,0,1,False,False,False,False
mohamadyahyavi/hellp,0,0,1,False,False,False,False
mohamadyamengit963/first_upload,0,0,1,False,False,False,False
mohamadyamengit963/mysite,0,0,1,False,False,False,False
mohamadyami/elk,0,0,1,False,False,False,False
mohamadyamini4/demo,0,0,0,False,False,False,False
mohamadyamini4/foursquaresampleapp,0,0,0,False,False,False,False
mohamadyamini4/interview-tapsell,-1,-1,-1,False,True,False,False
mohamadyamini4/mockserver,0,0,0,False,False,False,False
mohamadyarabas/abbas,0,0,1,False,False,False,False
