repo,stars,forks,watchers,deleted,private,archived,disabled
javierxhernandez/curso-javascript-sd,-1,-1,-1,False,True,False,False
javierxhernandez/filament-crud,0,0,1,False,False,False,False
javierxhernandez/javierxhernandez,0,0,1,False,False,False,False
javierxhernandez/jsonapi,0,0,1,False,False,False,False
javierxhernandez/laravel-inertia-vue,-1,-1,-1,False,True,False,False
javierxhernandez/laravel-pro,0,0,1,False,False,False,False
javierxhernandez/laravel9-portfolio,0,0,1,False,False,False,False
javierxhernandez/livewire-aprendible,0,0,1,False,False,False,False
javierxhernandez/minidata,-1,-1,-1,False,True,False,False
javierxhernandez/payment-stripe,0,0,1,False,False,False,False
javierxhernandez/portafolio,-1,-1,-1,False,True,False,False
javierxhernandez/practica-git,-1,-1,-1,False,True,False,False
javierxhernandez/practica_angular,0,0,1,False,False,False,False
javierxhernandez/prueba,-1,-1,-1,False,True,False,False
javierxhernandez/simple-youtube-clone-yii2,-1,-1,-1,False,True,False,False
javierxhernandez/webbackendr2d2,0,0,1,False,False,False,False
javierxhernandez/ximahe,0,0,1,False,False,False,False
javierxhernandez/yii2-ecommerce,0,0,1,False,False,False,False
javierxhernandez/yii2-ecommerce-website,0,0,1,False,False,False,False
javierxhernandez/yii2-youtube,-1,-1,-1,False,True,False,False
javierxhernandez/youtube-clone-with-yii2,0,0,1,False,False,False,False
javierxi/la_plaza_test,0,0,1,False,False,False,False
javierxi/tacuara_app,0,0,1,False,False,False,False
javierxicotencatl/github-slideshow,1,0,1,False,False,False,False
javierxicotencatl/misionbackend,0,0,0,False,False,False,False
javierxike/javier-garc-a-braojos,0,0,0,False,False,False,False
javierxitox/hoja-de-vida-ii,0,0,1,False,False,False,False
javierxivi/actividad7_5_2,0,0,0,False,False,False,False
javierxivi/banco,0,0,0,False,False,False,False
javierxivi/ejemplo,0,0,0,False,False,False,False
javierxivi/entornos7_5,0,0,0,False,False,False,False
javierxivi/entornos7_5_2,0,0,0,False,False,False,False
javierxivi/pruebas_unitarias,0,0,0,False,False,False,False
javierxivi/pruebasunitarias,0,0,0,False,False,False,False
javierxixa/publico,0,0,0,False,False,False,False
javierxnacho94/03tarea,0,0,1,False,False,False,False
javierxnacho94/gaussexample,0,0,1,False,False,False,False
javierxnacho94/investigaci-n_dirigida,0,1,1,False,False,False,False
javierxnacho94/investigacion_dirigida,0,1,1,False,False,False,False
javierxnora/api,-1,-1,-1,False,True,False,False
javierxnora/elecciones2020,-1,-1,-1,False,True,False,False
javierxnora/entiendoapi,0,0,1,False,False,False,False
