repo,stars,forks,watchers,deleted,private,archived,disabled
valentino514/masteringlinkedlists,-1,-1,-1,False,True,False,False
valentino550/cybersecta,0,0,1,False,False,False,False
valentino5500/polictenico_los_libertadores,0,0,1,False,False,False,False
valentino5500/polictenicoloslibertadores,0,0,1,False,False,False,False
valentino5500/valentino5500,0,0,1,False,False,False,False
valentino56/english-tenses,0,0,1,False,False,False,False
valentino5h/tep_5h_2022,0,0,1,False,False,False,False
valentino661/calcular_nota_estudiante,0,0,2,False,False,False,False
valentino661/nota_estudiante,0,0,1,False,False,False,False
valentino661/prog_se_de.2021,0,0,1,False,False,False,False
valentino6666/docs,0,0,0,False,False,False,False
valentino67/cgm-remote-monitor,0,0,1,False,False,False,False
valentino7/bookkeeper,0,0,0,False,False,False,False
valentino7/bot-ttleroyale,0,0,0,False,False,False,False
valentino7/braincontrolinterface-r,0,0,0,False,False,False,False
valentino7/bruteforceattacksimulator-go,1,0,1,False,False,False,False
valentino7/bugprediction,0,0,1,False,False,False,False
valentino7/data-exchange,0,0,1,False,False,False,False
valentino7/dogclassification-convolutionalneuralnetwork,0,0,1,False,False,False,False
valentino7/frontendcini,-1,-1,-1,False,True,False,False
valentino7/name-of-project,-1,-1,-1,False,True,False,False
valentino7/nameofprojecttravis,0,0,1,False,False,False,False
valentino7/perrobot,-1,-1,-1,False,True,False,False
valentino7/piremote,0,0,0,False,False,False,False
valentino7/pmcns,1,1,1,False,False,False,False
valentino7/pmcsn,-1,-1,-1,False,True,False,False
valentino7/projectisw2,0,0,1,False,False,False,False
valentino7/prova,-1,-1,-1,False,True,False,False
valentino7/querymeteo-spark,0,0,0,False,False,False,False
valentino7/react-frontend-cini,0,0,0,False,False,False,False
valentino7/reportisw2,0,0,1,False,False,False,False
valentino7/reportisw2-moduloswtesting,0,0,1,False,False,False,False
valentino7/reportisw2-softwaretesting,-1,-1,-1,False,True,False,False
valentino7/reportisw2-testing,0,0,1,False,False,False,False
valentino7/sdccbackend,0,0,0,False,False,False,False
valentino7/sdcccinifrontend,-1,-1,-1,False,True,False,False
valentino7/sdccfrontend,0,0,0,False,False,False,False
valentino7/spark-project,0,0,0,False,False,False,False
valentino7/spring-backend-cini,0,0,0,False,False,False,False
valentino7/storm-project,0,0,0,False,False,False,False
valentino7/syncope,0,0,0,False,False,False,False
valentino7/ticketingsystem-springreact,0,0,1,False,False,False,False
valentino7/timeseriesanalysisapplestock,0,0,1,False,False,False,False
valentino7/titanicsurvival-neuralnetwork,0,0,1,False,False,False,False
valentino7/titanicsurvival-neuralnetwork-,0,0,1,False,False,False,False
valentino73/valentin,0,0,0,False,False,False,False
valentino7504/2023calendar,0,0,1,False,False,False,False
valentino7504/alx-low_level_programming,0,0,1,False,False,False,False
valentino7504/alx-pre_course,0,0,1,False,False,False,False
valentino7504/alx-system_engineering-devopos,0,0,1,False,False,False,False
valentino7504/alx-system_engineering-devops,0,0,1,False,False,False,False
valentino7504/alx-zero_day,0,0,1,False,False,False,False
valentino7504/cgpa_calculator,0,0,1,False,False,False,False
valentino7504/fizzbuzz,0,0,1,False,False,False,False
valentino7504/landingpagenonresponsive,0,0,1,False,False,False,False
valentino7504/movie-revenue-prediction,0,0,1,False,False,False,False
valentino7504/movie-revenue-vs-budget-analysis,0,0,1,False,False,False,False
valentino7504/musical-time-machine,0,0,2,False,False,False,False
valentino7504/portfolio,0,0,1,False,False,False,False
valentino7504/printf,0,0,1,False,False,False,False
valentino7504/python-amazon-price-tracker,0,0,1,False,False,False,False
valentino7504/python-flash-cards,0,0,1,False,False,False,False
valentino7504/python-password-manager,0,0,1,False,False,False,False
valentino7504/python-simple-calculator,0,0,1,False,False,False,False
valentino7504/respnav,-1,-1,-1,False,True,False,False
valentino7504/site-template,-1,-1,-1,False,True,False,False
valentino7504/snake-game-turtle-,0,0,1,False,False,False,False
valentino7504/tc2wdbc,0,1,1,False,False,False,False
valentino7504/top100moviesproject,0,0,1,False,False,False,False
valentino7504/valentino7504,0,0,1,False,False,False,False
valentino7504/zero_day,0,0,1,False,False,False,False
valentino77123456/democorso,0,2,0,False,False,False,False
valentino788/valentino788,0,0,1,False,False,False,False
valentino78960/parie,0,0,0,False,False,False,False
valentino798/prepcourse-henry,0,0,1,False,False,False,False
valentino7d3/gaja,0,0,0,False,False,False,False
valentino7d3/hello-world,0,0,0,False,False,False,False
valentino7d3/neuralnetworks,0,0,1,False,False,False,False
valentino7d3/programms,0,0,1,False,False,False,False
valentino7d3/snakepy,0,0,1,False,False,False,False
valentino8/crumpledball-1,0,0,1,False,False,False,False
valentino8/project-c--24,-1,-1,-1,False,True,False,False
valentino8/supply-mission-2,0,0,1,False,False,False,False
valentino8/supply-mission2,-1,-1,-1,False,True,False,False
valentino8/supplymission-1,0,0,1,False,False,False,False
valentino8/supplymission-24,-1,-1,-1,False,True,False,False
valentino8/supplymission2,-1,-1,-1,False,True,False,False
valentino810/after20,-1,-1,-1,False,True,False,False
valentino810/after21,-1,-1,-1,False,True,False,False
valentino810/desafioserver,-1,-1,-1,False,True,False,False
valentino810/entrega-final-desarrollo-web,-1,-1,-1,False,True,False,False
valentino810/entrega_coder,0,0,1,False,False,False,False
valentino810/mi_repositorio,-1,-1,-1,False,True,False,False
valentino831/bookedscheduler,0,0,0,False,False,False,False
valentino831/iris_pub_list,-1,-1,-1,True,False,False,False
valentino831/jorvik,-1,-1,-1,False,True,False,False
valentino85/aem,0,0,1,False,False,False,False
valentino85/mockserver,-1,-1,-1,False,True,False,False
valentino85/prova,-1,-1,-1,False,True,False,False
valentino85/test,0,0,1,False,False,False,False
valentino85/test-products,-1,-1,-1,False,True,False,False
valentino85/test-server,0,0,1,False,False,False,False
valentino85/testserver,-1,-1,-1,False,True,False,False
valentino8686/css,0,0,1,False,False,False,False
valentino8686/dropdown,0,0,1,False,False,False,False
valentino8686/dropdown.css,0,0,1,False,False,False,False
valentino8800/breast-cancer-detection-major,0,0,1,False,False,False,False
valentino89/thiago89,0,0,1,False,False,False,False
valentino902/scaling-octo-engine,0,0,1,False,False,False,False
valentino904/valentino904,0,0,1,False,False,False,False
valentino91-source/valentino91-source,0,0,1,False,False,False,False
valentino92/practical-machine-learning,-1,-1,-1,False,True,False,False
valentino93/git_test,0,0,0,False,False,False,False
valentino93/hello-world,0,0,0,False,False,False,False
valentino93/my_first_rails_app,0,0,0,False,False,False,False
valentino95/backend,-1,-1,-1,False,True,False,False
valentino95/testing-github,0,0,1,False,False,False,False
valentino96/cars_catalogue,0,0,1,False,False,False,False
valentino96/django_projects_softuni,-1,-1,-1,False,True,False,False
valentino96/horse_race,0,0,1,False,False,False,False
valentino96/petstagram,0,0,1,False,False,False,False
valentino96/python_oop,-1,-1,-1,False,True,False,False
valentino96/python_oop_horse_race,-1,-1,-1,False,True,False,False
valentino96/race_app_oop_python,-1,-1,-1,False,True,False,False
valentino96/service_catalogue,-1,-1,-1,False,True,False,False
valentino96/softuni_final_project,-1,-1,-1,False,True,False,False
valentino96/softuni_final_servicecatalogue,0,0,2,False,False,False,False
valentino97147/efcore_t3h,-1,-1,-1,False,True,False,False
valentino97147/hackintosh-dell-m4800,1,0,2,False,False,False,False
valentino97147/personoop,-1,-1,-1,False,True,False,False
valentino97147/repos-.dotfiles,-1,-1,-1,False,True,False,False
valentino97147/survey_rate_hopital,-1,-1,-1,False,True,False,False
valentino9821/heikawan,0,0,1,False,False,False,False
valentino990/valentino990,0,0,1,False,False,False,False
valentinoaa/r-basic,-1,-1,-1,False,True,False,False
valentinoabate/164final,3,0,2,False,False,False,False
valentinoabate/cmpm-163-hw-1,2,0,0,False,False,False,False
valentinoabate/cmpm-163-hw-2,0,1,0,False,False,False,False
valentinoabate/cmpm-164-hw-2,0,0,1,False,False,False,False
valentinoabate/gdagitgood,-1,-1,-1,False,True,False,False
valentinoabate/gdaprogmeetings2,-1,-1,-1,False,True,False,False
valentinoabate/hearthheart,4,1,1,False,False,False,False
valentinoabate/heartofenya,4,1,1,False,False,False,False
valentinoabate/heartofenya-prototype,4,1,1,False,False,False,False
valentinoabate/mmbn-randomizer,0,0,0,False,False,False,False
valentinoabate/opencomputersscripts,0,0,2,False,False,False,False
valentinoabate/pokemon-emerald-randomizer,8,0,1,False,False,False,False
valentinoabate/pokemon-randomizer,8,0,1,False,False,False,False
