repo,stars,forks,watchers,deleted,private,archived,disabled
ns01193/projet-quantmetry,-1,-1,-1,False,True,False,False
ns01193/projet-societe-generale,-1,-1,-1,False,True,False,False
ns012/dr-ns,0,1,1,False,False,False,False
ns0121/-hackathon4,0,0,1,False,False,False,False
ns0121/2022_unitytuesday,0,0,1,False,False,False,False
ns0121/contest,0,0,1,False,False,False,False
ns0121/huck_sat_ue4_minigame,-1,-1,-1,False,True,False,False
ns0121/unrealengine5_contest,-1,-1,-1,False,True,False,False
ns015/adc,-1,-1,-1,False,True,False,False
ns015/ads1220,-1,-1,-1,False,True,False,False
ns015/ardoscope,-1,-1,-1,False,True,False,False
ns015/e2010,-1,-1,-1,False,True,False,False
ns015/scope,-1,-1,-1,False,True,False,False
ns015/scope10m,-1,-1,-1,False,True,False,False
ns015/set-output,-1,-1,-1,False,True,False,False
ns015/set-output-fw,-1,-1,-1,False,True,False,False
ns015/ssfd,-1,-1,-1,False,True,False,False
ns015/test-fvt,-1,-1,-1,False,True,False,False
ns015/test-stc,-1,-1,-1,False,True,False,False
ns016391/git-ready,0,0,0,False,False,False,False
ns016391/hello-world,0,0,0,False,False,False,False
ns016391/test,-1,-1,-1,False,True,False,False
ns01988/repo,0,0,1,False,False,False,False
ns01singh/kotlin,0,0,1,False,False,False,False
ns020/ns020,0,0,1,False,False,False,False
ns020/ns020.github.io,0,0,2,False,False,False,False
ns0204/renewal-site02,0,0,1,False,False,False,False
ns021/2023_webshop,0,0,1,False,False,False,False
ns0211/covidapp_v2,-1,-1,-1,False,True,False,False
ns0211/flask_app_1,0,0,1,False,False,False,False
ns0213/ns0213.github.io,0,0,1,False,False,False,False
ns0223/-sisr_gan,0,0,1,False,False,False,False
ns0223/aqi,1,0,1,False,False,False,False
ns0223/egan,0,0,1,False,False,False,False
ns0223/involution,0,0,1,False,False,False,False
ns0223/library-management-system,1,0,1,False,False,False,False
ns0223/pro,-1,-1,-1,False,True,False,False
ns0223/proj,0,0,1,False,False,False,False
ns0223/sisr_gan,0,0,1,False,False,False,False
ns0225/for-3,-1,-1,-1,False,True,False,False
ns0225/for3,0,0,0,False,False,False,False
ns0225/self-balancing-home-assistant,0,0,0,False,False,False,False
ns0225/smart-wheelchair,0,0,0,False,False,False,False
ns02399/hw02,0,0,0,False,False,False,False
ns02950/casestudy1,0,0,0,False,False,False,False
ns0296/herokuworld,0,0,0,False,False,False,False
ns0296/nodejs-ssj,0,0,0,False,False,False,False
ns0296/starter-nextjs,0,0,0,False,False,False,False
ns03007/tetris,0,0,0,False,False,False,False
ns031/contactform,0,0,1,False,False,False,False
ns031/portfolio,0,0,1,False,False,False,False
ns03444/capstone-repo_,0,0,1,False,False,False,False
ns03444/capstone_deployment,-1,-1,-1,False,True,False,False
ns03444/django-june22,-1,-1,-1,False,True,False,False
ns03444/django_deployment,-1,-1,-1,False,True,False,False
ns03444/django_dev,-1,-1,-1,False,True,False,False
ns03444/flask,0,0,1,False,False,False,False
ns03444/my-flask-playground,0,0,1,False,False,False,False
ns03444/netauto_utils,0,0,1,False,False,False,False
ns03444/nicks_app,-1,-1,-1,False,True,False,False
ns03444/portfolio,0,0,1,False,False,False,False
ns03444/spell-test,-1,-1,-1,False,True,False,False
ns03444/test,-1,-1,-1,False,True,False,False
ns03444/test_deploy,-1,-1,-1,False,True,False,False
ns0368422/fuzzy,1,0,1,False,False,False,False
ns0368422/ns0368422,0,0,1,False,False,False,False
ns037/hllo-world,-1,-1,-1,False,True,False,False
ns037/past_projects,0,0,1,False,False,False,False
ns037/shresthamachine,-1,-1,-1,False,True,False,False
ns03909/mslearn-demo,-1,-1,-1,False,True,False,False
ns03oct07/nswallpapers.github.io,0,0,1,False,False,False,False
ns03oct2007/nswallpapers,-1,-1,-1,False,True,False,False
ns0411/cloudsim,0,0,1,False,False,False,False
ns0411/fidget_spinner,0,0,1,False,False,False,False
ns0411/food-ordering-app-,-1,-1,-1,False,True,False,False
ns0411/foodrunner,0,0,0,False,False,False,False
ns0411/project,-1,-1,-1,False,True,False,False
ns0411/stopwatch,0,0,1,False,False,False,False
ns0411/todo,0,1,1,False,False,False,False
ns045/bootstrap-edx,0,0,2,False,False,False,False
ns045/card-game,-1,-1,-1,False,True,False,False
ns045/memory-game,-1,-1,-1,False,True,False,False
ns045/wiki-viewer,0,0,2,False,False,False,False
ns05/blogcdn,0,0,1,False,False,False,False
ns05/cdn,0,0,1,False,False,False,False
ns05/ns05.github.io,1,0,1,False,False,False,False
ns05/obliviate.github.io,-1,-1,-1,False,True,False,False
ns05/sakuracdn,0,0,1,False,False,False,False
ns0507/pfsene-firewall-on-splunk-phantom,0,0,1,False,False,False,False
ns0507/randomstuffs,0,0,1,False,False,False,False
ns050771/hello-world,0,0,1,False,False,False,False
ns0509276/spam.py,0,0,1,False,False,False,False
ns0511/django-major,-1,-1,-1,False,True,False,False
ns0511/django-polls-app,0,0,1,False,False,False,False
ns0511/django_with-jason,0,0,1,False,False,False,False
ns0511/django_with-jason-local-api-,0,0,1,False,False,False,False
ns0511/flask-blog-code,-1,-1,-1,False,True,False,False
ns0511/flask-project-blog,1,1,1,False,False,False,False
ns0511/hello-world,-1,-1,-1,False,True,False,False
ns0511/ns0511.github.io,-1,-1,-1,False,True,False,False
ns0511/portfolio,-1,-1,-1,False,True,False,False
ns0602yk/test,0,0,1,False,False,False,False
ns0630/musik,0,0,1,False,False,False,False
ns0631/chessboard,-1,-1,-1,False,True,False,False
ns0631/covidsim,-1,-1,-1,False,True,False,False
ns0631/dinerdash,-1,-1,-1,False,True,False,False
ns0631/drone,-1,-1,-1,False,True,False,False
ns0631/gci2019,0,0,1,False,False,False,False
ns0631/odlcblackwhite,-1,-1,-1,False,True,False,False
ns0631/odlccolor,-1,-1,-1,False,True,False,False
ns0631/odlccrop,0,0,1,False,False,False,False
ns0631/odlcidentification,-1,-1,-1,False,True,False,False
ns0631/odlcorientation,-1,-1,-1,False,True,False,False
ns0631/odlcorientationg,-1,-1,-1,False,True,False,False
ns0631/odlcpinpoint,0,0,1,False,False,False,False
ns0631/odlcsegment,0,0,1,False,False,False,False
ns0631/odlcshape,0,0,1,False,False,False,False
ns0631/orientationcnn,-1,-1,-1,False,True,False,False
ns0631/pygamegametutorial,-1,-1,-1,False,True,False,False
ns0631/sahi,0,0,1,False,False,False,False
ns0631/siamesenetworks,-1,-1,-1,False,True,False,False
ns0631/thecoderschool,-1,-1,-1,False,True,False,False
ns0631/yolov4text,-1,-1,-1,False,True,False,False
ns0631/yolov4textcolors,-1,-1,-1,False,True,False,False
ns0631/yolov5images,-1,-1,-1,False,True,False,False
ns0631/yolov5orientation,0,0,1,False,False,False,False
ns0631/zephyrproject_copy,-1,-1,-1,False,True,False,False
ns065942/live-coding-for-neogcamp-lesson-3-live,0,0,1,False,False,False,False
ns0714/flicks,0,0,2,False,False,False,False
ns0714/flicksandroid,0,0,2,False,False,False,False
ns0714/githubsearch,0,0,2,False,False,False,False
ns0714/healthtracker,0,1,2,False,False,False,False
ns0714/myapp,0,0,2,False,False,False,False
ns0714/tinderapp,0,0,2,False,False,False,False
ns0714/tipcalculator,0,0,2,False,False,False,False
ns0714/twitter,0,0,2,False,False,False,False
ns0714/yelp,0,0,2,False,False,False,False
ns0715/javachat,0,0,0,False,False,False,False
ns0720/twitter_pollen,0,0,1,False,False,False,False
ns079/kinoculus,0,0,1,False,False,False,False
ns08/fs,-1,-1,-1,False,True,False,False
ns0803/nsprojects,-1,-1,-1,False,True,False,False
ns08142021/github-slideshow,0,0,1,False,False,False,False
ns0893/clustering-_toronto,-1,-1,-1,False,True,False,False
ns0893/clustering_toronto,-1,-1,-1,False,True,False,False
ns0893/coursera_capstone,-1,-1,-1,False,True,False,False
ns0893/the-battle-of-neighborhoods,-1,-1,-1,False,True,False,False
ns08github/basicprograms,0,0,2,False,False,False,False
ns0906a/csc470-fall2019,0,0,1,False,False,False,False
ns0906a/wheelie_capstone_project,0,0,1,False,False,False,False
ns0907/furima,0,0,1,False,False,False,False
ns0907/gsk-laravel,-1,-1,-1,False,True,False,False
ns0907/line-bot,-1,-1,-1,False,True,False,False
ns0907/mysite,0,0,1,False,False,False,False
ns0907/portfolio,0,0,1,False,False,False,False
ns090908/analysis,0,0,1,False,False,False,False
ns090908/analysis1,0,0,1,False,False,False,False
ns0914/chat_bot,0,0,1,False,False,False,False
ns09211/assessment1_project,0,0,0,False,False,False,False
ns09211/assessment_project,0,0,0,False,False,False,False
ns09211/ecommerce,0,0,1,False,False,False,False
ns09211/ecommerce_blog,0,0,1,False,False,False,False
ns09211/textutils,0,0,0,False,False,False,False
ns093/natascha-michelle,0,0,0,False,False,False,False
ns096/dnd-helper,2,1,3,False,False,False,False
ns096/jotunnmodstub,0,0,0,False,False,False,False
ns096/kartenspiel,0,0,1,False,False,False,False
ns0960701/ns0960701,0,0,1,False,False,False,False
ns0ciety/awesome-osint,-1,-1,-1,False,True,False,False
ns0ciety/birdseye,-1,-1,-1,False,True,False,False
ns0ciety/caerostris,-1,-1,-1,False,True,False,False
ns0ciety/glass-frog,-1,-1,-1,False,True,False,False
ns0ciety/guerrillagen,-1,-1,-1,False,True,False,False
ns0ciety/guerrillagenmail,-1,-1,-1,False,True,False,False
ns0ciety/notes,-1,-1,-1,False,True,False,False
ns0ciety/ph0enix,-1,-1,-1,False,True,False,False
ns0ciety/prismo,-1,-1,-1,False,True,False,False
ns0ciety/skrape,-1,-1,-1,False,True,False,False
ns0ciety/skrapedbupdate,-1,-1,-1,False,True,False,False
ns0ff/codewars,0,0,1,False,False,False,False
ns0ff/homeworks,-1,-1,-1,False,True,False,False
ns0ff/incubator,-1,-1,-1,False,True,False,False
ns0ff/kanban,-1,-1,-1,False,True,False,False
ns0ff/react-kanban,-1,-1,-1,False,True,False,False
ns0ff/react-social-network,-1,-1,-1,False,True,False,False
ns0ff/simple-social-network,-1,-1,-1,False,True,False,False
ns0ff/socialsan,-1,-1,-1,False,True,False,False
ns0ff/todolist-ts,-1,-1,-1,False,True,False,False
ns0h/itrhirt,-1,-1,-1,False,True,False,False
ns0h/itshirt,-1,-1,-1,False,True,False,False
ns0id/nsradio,-1,-1,-1,False,True,False,False
ns0m/app-icon,0,0,1,False,False,False,False
ns0m/cordova-plugin-android-cordova-log-adapter,0,0,1,False,False,False,False
ns0m/cordova-plugin-localization-strings,-1,-1,-1,False,True,False,False
ns0m/cordova-plugin-ns0m-barcodescanner,0,1,0,False,False,False,False
ns0m/cordova-plugin-ns0m-disk-space,0,0,1,False,False,False,False
ns0m/cordova-plugin-ns0m-file-transfer,1,0,1,False,False,False,False
ns0m/cordova-plugin-ns0m-media-capture,3,1,1,False,False,False,False
ns0m/cordova-plugin-ns0m-nfc,2,1,0,False,False,False,False
ns0m/cordova-plugin-ns0m-x-toast,1,0,0,False,False,False,False
ns0m/cordova-splash,1,0,1,False,False,False,False
ns0m/hermite-resize,0,0,1,False,False,False,False
ns0m/release-it-no-prerelease-dependencies,0,0,1,False,False,False,False
ns0m/release-it-snapshot,0,0,1,False,False,False,False
ns0m/release-it-snapshot-prerelease-version,0,0,1,False,False,False,False
ns0m/rm-modules,0,0,1,False,False,False,False
ns0m/scoop-bucket,1,0,1,False,False,False,False
ns0m/scoop-bucket-home,-1,-1,-1,True,False,False,False
ns0m/witty-webpack-declaration-files,0,1,1,False,False,False,False
ns0n1in3/favorite-star-trek-quotes,-1,-1,-1,False,True,False,False
ns0n1in3/ns0n1in3,-1,-1,-1,False,True,False,False
ns0n1in3/trance,-1,-1,-1,False,True,False,False
ns0r/trap,0,0,1,False,False,False,False
ns0x37/jenkins,0,0,1,False,False,False,False
ns0x37/jenkins1,0,0,1,False,False,False,False
ns1-infra/terraform-provider-netactuate,0,0,0,False,False,True,False
ns1-infra/terraform-provider-netbox,0,0,0,False,False,False,False
ns1-terraform/terraform-ns1-platform,0,2,5,False,False,False,False
ns1-terraform/terraform-ns1-record-sync-nia,5,3,7,False,False,False,False
ns1-terraform/terraform-provider-ns1,29,58,16,False,False,False,False
ns1/catchpoint_opentsdb_bridge,6,2,26,False,False,False,False
ns1/cert-manager-webhook-ns1,8,15,16,False,False,False,False
ns1/community,0,1,5,False,False,False,False
ns1/consul-ns1,2,0,4,False,False,False,False
ns1/contrib,10,6,27,False,False,False,False
