repo,stars,forks,watchers,deleted,private,archived,disabled
pedrovic12/composipy,1,0,0,False,False,False,False
pedrovic12/conceitos-basicos-de-python,0,0,1,False,False,False,False
pedrovic12/cursos-avancados-python,0,0,1,False,False,False,False
pedrovic12/engenharia-eletrica-uff,0,0,1,False,False,False,False
pedrovic12/estatistica-e-machine-learning,0,0,1,False,False,False,False
pedrovic12/exercicios,0,0,1,False,False,False,False
pedrovic12/fboat-projetos-pv,0,0,1,False,False,False,False
pedrovic12/gohan-treinamentos,0,0,1,False,False,False,False
pedrovic12/kyogre,0,0,1,False,False,False,False
pedrovic12/ola-mundo,-1,-1,-1,False,True,False,False
pedrovic12/pedrovic12.github.io,-1,-1,-1,False,True,False,False
pedrovic12/portifolio-2,0,0,1,False,False,False,False
pedrovic12/projeto---pokedex,0,0,1,False,False,False,False
pedrovic12/projeto-bateria,-1,-1,-1,False,True,False,False
pedrovic12/projetos--iniciantes,0,0,1,False,False,False,False
pedrovic12/projetos-analise-de-dados,0,0,1,False,False,False,False
pedrovic12/projetos-data-science,0,0,1,False,False,False,False
pedrovic12/projetos-iniciantes,-1,-1,-1,False,True,False,False
pedrovic12/projetos-pessoais,0,0,1,False,False,False,False
pedrovic12/projetos-python-iniciante,0,0,1,False,False,False,False
pedrovic12/projetos-reais,-1,-1,-1,False,True,False,False
pedrovic12/pvn-imoveis,0,0,1,False,False,False,False
pedrovic12/python-ciencia-de-dados,0,0,1,False,False,False,False
pedrovic12/python-na-engenharia,0,0,1,False,False,False,False
pedrovic12/sites-funcionando,-1,-1,-1,False,True,False,False
pedrovic12/treinando-html,0,0,1,False,False,False,False
pedrovic7997/breakoutplus,0,0,1,False,False,False,False
pedrovic7997/curso-angular,0,0,1,False,False,False,False
pedrovic7997/data-binding,0,1,1,False,False,False,False
pedrovic7997/desafio-aevo,0,0,1,False,False,False,False
pedrovic7997/estruturad-de-dados-1,0,0,1,False,False,False,False
pedrovic7997/plgym,0,0,3,False,False,False,False
pedrovic7997/primeiro-projeto,0,1,1,False,False,False,False
pedrovic7997/tabelahashlab,0,0,1,False,False,False,False
pedrovic7997/teste,-1,-1,-1,False,True,False,False
pedrovic7997/trabalho-prog3-java,0,0,2,False,False,False,False
pedrovic90/prueba,-1,-1,-1,False,True,False,False
pedrovicc/angular-buzzfeed-pedrovictor,1,0,1,False,False,False,False
pedrovicc/blog-angular-pedro-victor,0,0,1,False,False,False,False
pedrovicc/desafio-de-projeto-dio-pedro,0,0,1,False,False,False,False
pedrovicc/js-developer-pokedex-pedro-victor,1,0,0,False,False,False,False
pedrovicc/primeiro-site-dio,-1,-1,-1,False,True,False,False
pedrovicc/primeiro-site-dio.me,0,0,1,False,False,False,False
pedrovicc/site-html,0,0,1,False,False,False,False
pedrovicc/teste-git-hub-dio-,-1,-1,-1,False,True,False,False
pedrovicc/trilha-css-desafio-01,1,0,0,False,False,False,False
pedrovicent/aula-curso-react,0,0,0,False,False,False,False
pedrovicent/desafio-sicredi,0,0,1,False,False,False,False
pedrovicent/find-friends,0,0,0,False,False,False,False
pedrovicent/projetolivraria,0,0,0,False,False,False,False
pedrovicent/webapicpfecnpj,0,0,0,False,False,False,False
pedrovicente01/modulogit,0,0,1,False,False,False,False
pedrovicente10/iot,0,0,1,False,False,False,False
pedrovicente12/aca-,0,0,1,False,False,False,False
pedrovicente12/bd2-uml,0,0,1,False,False,False,False
pedrovicente12/marketing,0,0,0,False,False,False,False
pedrovicente1234/miniblog,0,0,1,False,False,False,False
pedrovicente1234/pedrovicente1234,0,0,1,False,False,False,False
pedrovicente151/d3.js,0,0,1,False,False,False,False
pedrovicente151/data-structures,0,0,1,False,False,False,False
pedrovicente151/doodlejump-game,0,0,1,False,False,False,False
pedrovicente151/meepo-is-you,0,0,1,False,False,False,False
pedrovicente151/milky-way-model,0,0,1,False,False,False,False
pedrovicente151/python-projects,0,0,1,False,False,False,False
pedrovicente151/quadtree-compression,0,0,1,False,False,False,False
pedrovicente29/power-bi---an-lise-,0,0,1,False,False,False,False
pedrovicente98/cadastro_documentos_teste,0,0,1,False,False,False,False
pedrovicente98/cadastrodedocumentos,-1,-1,-1,False,True,False,False
pedrovicente98/cadastrodocumentos,-1,-1,-1,True,False,False,False
pedrovicente98/eclipsecalculadoraandroid,0,0,0,False,False,False,False
pedrovicente98/fuzzyproject,0,0,1,False,False,False,False
pedrovicente98/mapmaker,0,1,1,False,False,False,False
pedrovicente98/poom1,1,0,0,False,False,False,False
pedrovicentedinizcarvalho/blog,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/blog_rockbuzz,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/conversor_de_moedas,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/crud-laravel-vue,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/curso_laravel_vue,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/cursovuedojeitoninja,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/delta,0,0,2,False,False,False,False
pedrovicentedinizcarvalho/escola_delta,-1,-1,-1,False,True,False,False
pedrovicentedinizcarvalho/estudos-html5-css-javascript,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/laravel_vue_adminlte,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/marketingpublico,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/mysystemlabs,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/one-page-efeitoscroll-semjs,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/pedro-vicente-web-designer,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/phpcev,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/proffy,0,0,2,False,False,False,False
pedrovicentedinizcarvalho/projeto-mdn-javascript---consulta,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/projetolaravel_agenda,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/prosperous,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/sistema_admin,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/sistema_administrativo_arquitetura_mvc,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/smart_management,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/teste,0,0,1,False,False,False,False
pedrovicentedinizcarvalho/webdev_php-mysql,0,0,1,False,False,False,False
pedrovicenteloba/coursera-html-css-js-course,0,0,2,False,False,False,False
pedrovicenteloba/coursera-test,0,0,1,False,False,False,False
pedrovicenteloba/mod2-solution,-1,-1,-1,False,True,False,False
pedrovicentemoraes/sites01,0,0,0,False,False,False,False
pedrovicenteneto/crud,0,0,1,False,False,False,False
pedrovicenteneto/hello-world,0,0,1,False,False,False,False
pedrovicentesantos/alura-java-api-code-languages,0,0,1,False,False,False,False
pedrovicentesantos/api-graphql-typescript,0,0,2,False,False,False,False
pedrovicentesantos/api-serverless-aws,0,0,2,False,False,False,False
pedrovicentesantos/atm-api-graphql-nodejs,0,0,2,False,False,False,False
pedrovicentesantos/autenticacao-jwt-nodejs,0,0,2,False,False,False,False
pedrovicentesantos/be-the-hero-omnistack-11,0,0,2,False,False,False,False
pedrovicentesantos/card-component,-1,-1,-1,False,True,False,False
pedrovicentesantos/challenge-funcional-health,0,0,2,False,False,False,False
pedrovicentesantos/charts-react-native,0,0,1,False,False,False,False
pedrovicentesantos/chatcord,0,0,1,False,False,False,False
pedrovicentesantos/ci-cd-python-github-actions,0,0,2,False,False,False,False
pedrovicentesantos/container-environment,0,0,1,False,False,False,False
pedrovicentesantos/count-words-occurrences,-1,-1,-1,False,True,False,False
pedrovicentesantos/css-card-mobile-fallback,0,0,2,False,False,False,False
pedrovicentesantos/css-lightsaber,-1,-1,-1,False,True,False,False
pedrovicentesantos/css-scroll-snap-effect,-1,-1,-1,False,True,False,False
pedrovicentesantos/css-star-animation,-1,-1,-1,False,True,False,False
pedrovicentesantos/custom-date-picker,0,0,2,False,False,False,False
pedrovicentesantos/custom-react-hook,0,0,2,False,False,False,False
pedrovicentesantos/desafio-sonata,0,0,2,False,False,False,False
pedrovicentesantos/devradar-omnistack,0,0,2,False,False,False,False
pedrovicentesantos/ecommerce-vtex-io,-1,-1,-1,False,True,False,False
pedrovicentesantos/figma-to-code-course,0,0,2,False,False,False,False
pedrovicentesantos/flask-app-blueprint,0,0,2,False,False,False,False
pedrovicentesantos/flexbox-layouts,-1,-1,-1,False,True,False,False
pedrovicentesantos/flipping-credit-card,-1,-1,-1,False,True,False,False
pedrovicentesantos/functional-programming,0,0,1,False,False,False,False
pedrovicentesantos/gama-no-pullrequest,-1,-1,-1,False,True,False,False
pedrovicentesantos/gerador-senhas,-1,-1,-1,False,True,False,False
pedrovicentesantos/grid-layouts,-1,-1,-1,False,True,False,False
pedrovicentesantos/grpc-communication,0,0,1,False,False,False,False
pedrovicentesantos/hiring-coders2,0,0,2,False,False,False,False
pedrovicentesantos/javascript-array-problem,-1,-1,-1,False,True,False,False
pedrovicentesantos/jenkins-job-dsl,-1,-1,-1,False,True,False,False
pedrovicentesantos/kafka-microservices-nodejs,0,0,2,False,False,False,False
pedrovicentesantos/landing-page-sale,-1,-1,-1,False,True,False,False
pedrovicentesantos/loading-indicators,-1,-1,-1,False,True,False,False
pedrovicentesantos/micro-interaction-button,-1,-1,-1,False,True,False,False
pedrovicentesantos/neon-button,-1,-1,-1,False,True,False,False
pedrovicentesantos/nest-api,0,0,2,False,False,False,False
pedrovicentesantos/nextjs-tailwind-framermotion,0,0,2,False,False,False,False
pedrovicentesantos/nlw-01,0,0,2,False,False,False,False
pedrovicentesantos/node-api-proxy-server,0,0,1,False,False,False,False
pedrovicentesantos/pagina-tailwind,0,0,2,False,False,False,False
pedrovicentesantos/password-generator,0,0,1,False,False,False,False
pedrovicentesantos/pedrovicentesantos,0,0,2,False,False,False,False
pedrovicentesantos/pipeline-as-code-test,-1,-1,-1,False,True,False,False
pedrovicentesantos/programming-problems,0,0,2,False,False,False,False
pedrovicentesantos/pytorch_challenge,0,0,2,False,False,False,False
pedrovicentesantos/react-list-performance,0,0,2,False,False,False,False
pedrovicentesantos/react-native-simple-app,0,0,2,False,False,False,False
pedrovicentesantos/rest-api-infoglobo,0,0,2,False,False,False,False
pedrovicentesantos/rest-api-integration-python,0,0,2,False,False,False,False
pedrovicentesantos/simple-card-css,-1,-1,-1,False,True,False,False
pedrovicentesantos/simple-ecommerce-react,-1,-1,-1,False,True,False,False
pedrovicentesantos/styled-components-react-native,0,0,2,False,False,False,False
pedrovicentesantos/tdd-javascript,-1,-1,-1,False,True,False,False
pedrovicentesantos/tdd-typescript,0,0,1,False,False,False,False
pedrovicentesantos/telegram-bot,-1,-1,-1,False,True,False,False
pedrovicentesantos/template-node-fulljs,-1,-1,-1,True,False,False,False
pedrovicentesantos/teste-bitix,0,0,2,False,False,False,False
pedrovicentesantos/touch-slider,0,0,2,False,False,False,False
pedrovicentesantos/tv-show-app-50-projects,0,0,1,False,False,False,False
pedrovicentesantos/vanilla-js-slider,-1,-1,-1,False,True,False,False
pedrovicentesantos/weather-app,0,0,1,False,False,False,False
pedrovicentesantos/wobbly-line,-1,-1,-1,False,True,False,False
pedrovicentesantos/workshopdev-omnistack-11,0,0,2,False,False,False,False
pedrovicentesantos/youtube-card-component,-1,-1,-1,False,True,False,False
pedrovicenteuk/ganda-cv,0,0,1,False,False,False,False
pedrovicentin/pedrovincentin-,0,0,1,False,False,False,False
pedrovicentte/html-e-css,0,0,1,False,False,False,False
pedrovicentte/javascript,0,0,1,False,False,False,False
pedrovicentte/machado-de-assis-projeto,0,0,1,False,False,False,False
pedrovicentte/pedrovicentte,0,0,1,False,False,False,False
pedrovicentte/portifolio,0,0,1,False,False,False,False
pedrovicentte/projeto-cordel,0,0,1,False,False,False,False
pedrovicentte/projeto-regg,0,0,1,False,False,False,False
pedrovicf/projeto-talentos-numen,0,0,1,False,False,False,False
pedrovicfa/pmv-ads-2023-1-e1-proj-web-t7-tsf,0,0,0,False,False,False,False
pedrovich22/github.io,0,0,1,False,False,False,False
pedrovich22/public,0,0,1,False,False,False,False
pedroviciani0902/wurst7,0,0,0,False,False,False,False
pedrovicino/aula-1,0,0,1,False,False,False,False
pedroviciradaselva/jogo-onlin,0,0,1,False,False,False,False
pedroviciradaselva/quero-minduin-,0,0,1,False,False,False,False
pedroviciradaselva/trex,0,0,1,False,False,False,False
pedrovicosa/01-desafio-react,-1,-1,-1,False,True,False,False
pedrovicosa/ignite,-1,-1,-1,False,True,False,False
pedrovicosa/ignite-01-conceitos-do-react,-1,-1,-1,False,True,False,False
pedrovicosa/react-1,0,0,1,False,False,False,False
pedrovict/pem,0,0,1,False,False,False,False
pedrovict/prova-,-1,-1,-1,False,True,False,False
pedrovict/prova_reactjs,-1,-1,-1,False,True,False,False
pedrovict/reactjs,-1,-1,-1,False,True,False,False
pedrovictor-18/php,0,0,0,False,False,False,False
