repo,stars,forks,watchers,deleted,private,archived,disabled
kvartett/shortly,0,0,1,False,False,False,False
kvartett/trackit,0,0,1,False,False,False,False
kvartett/tweteroo,0,0,1,False,False,False,False
kvartett/zaprecall,0,0,1,False,False,False,False
kvartettt/kvartet,0,2,0,False,False,False,False
kvartettt/kvartet-1,0,0,0,False,False,False,False
kvartez/60.1,0,0,2,False,False,False,False
kvartez/72.2,0,0,2,False,False,False,False
kvartez/asdassa,-1,-1,-1,False,True,False,False
kvartez/cdc-asdsa,0,0,2,False,False,False,False
kvartez/cyk,0,0,2,False,False,False,False
kvartez/dasdasdasd,-1,-1,-1,False,True,False,False
kvartez/ddasdas,0,0,2,False,False,False,False
kvartez/example_maturalne_65_3,0,0,2,False,False,False,False
kvartez/excersise_length,0,0,2,False,False,False,False
kvartez/excersise_sqr_60_2,0,0,2,False,False,False,False
kvartez/fujra,0,0,2,False,False,False,False
kvartez/jacek,-1,-1,-1,False,True,False,False
kvartez/kurd,-1,-1,-1,False,True,False,False
kvartez/kvartez,0,0,3,False,False,False,False
kvartez/lekode64.4,0,0,2,False,False,False,False
kvartez/mil,0,0,2,False,False,False,False
kvartez/pampam,-1,-1,-1,False,True,False,False
kvartez/reps,1,0,2,False,False,False,False
kvartez/salonfryzjerski,0,0,1,False,False,False,False
kvartez/siemens,0,0,2,False,False,False,False
kvartez/tak,0,0,2,False,False,False,False
kvartez/tepanasortowanie,-1,-1,-1,False,True,False,False
kvartez/waflery,0,0,1,False,False,False,False
kvartez/what,0,0,0,False,False,False,False
kvartez/wytworniarowerow,0,0,1,False,False,False,False
kvartez/zadanie_cpp,0,0,0,False,False,False,False
kvartez/zadanie_maturalne_baza,0,0,2,False,False,False,False
kvartfan/kvartfan,0,0,1,False,False,False,False
kvartgdman/fb_and_tenjin_sdk_clear_project,-1,-1,-1,False,True,False,False
kvarthi/angularapp,0,0,1,False,False,False,False
kvarthi/prime-numbers-range,0,0,1,False,False,False,False
kvarticjan/testgit,0,0,1,False,False,True,False
kvartik/array,0,0,2,False,False,False,False
kvartik/my_project,0,0,2,False,False,False,False
kvartik/my_store,0,0,2,False,False,False,False
kvartik/pasr,0,0,1,False,False,False,False
kvartik/project,0,0,2,False,False,False,False
kvartik/qa,0,0,1,False,False,False,False
kvartik/roda,0,0,2,False,False,False,False
kvartik/simple,0,0,2,False,False,False,False
kvartik/support_bot,0,0,2,False,False,False,False
kvartik/test,-1,-1,-1,False,True,False,False
kvartik/timetable_of_classes,0,0,2,False,False,False,False
kvartik4/kvartik4.github.io,0,0,2,False,False,False,False
kvartir54/faq,0,0,1,False,False,False,False
kvartir54/slodych,-1,-1,-1,False,True,False,False
kvartira36/anfis,-1,-1,-1,False,True,False,False
