repo,stars,forks,watchers,deleted,private,archived,disabled
sohamsahajwani/hacktoberfest2020-,0,0,0,False,False,False,False
sohamsahajwani/hactoberfest---2022,0,5,1,False,False,False,False
sohamsahajwani/hactoberfest_2022,0,0,0,False,False,False,False
sohamsahajwani/oibsip_calculator,0,0,1,False,False,False,False
sohamsahajwani/oibsip_todo_website,0,0,1,False,False,False,False
sohamsahajwani/oibsip_tribute_page,0,0,1,False,False,False,False
sohamsahajwani/task1,0,0,1,False,False,False,False
sohamsahaneuroscience/body-temp-analysis,0,0,1,False,False,False,False
sohamsahaneuroscience/ca-analysis-for-mitral-cells,0,0,1,False,False,False,False
sohamsahaneuroscience/covid-19_eprotein_models,1,1,2,False,False,False,False
sohamsahaneuroscience/dataincubator,0,0,1,False,False,False,False
sohamsahaneuroscience/datasciencecoursera,0,0,1,False,False,False,False
sohamsahaneuroscience/exdata_plotting1,0,0,1,False,False,False,False
sohamsahaneuroscience/microbiota-analysis,2,0,1,False,False,False,False
sohamsahaneuroscience/programmingassignment2,0,0,1,False,False,False,False
sohamsahaneuroscience/repdata_peerassessment1,0,0,1,False,False,False,False
sohamsahare/airhockey_prototype,0,0,0,False,False,False,False
sohamsahare/alienshooter,-1,-1,-1,False,True,False,False
sohamsahare/fcf_angular6,0,0,0,False,False,False,False
sohamsahare/html_tutorial,0,0,0,False,False,False,False
sohamsahare/machine-learning-playground,0,0,0,False,False,False,False
sohamsahare/ml-agents-test-grounds,0,0,1,False,False,False,False
sohamsahare/omg-aliens,0,0,0,False,False,False,False
sohamsahare/omg_aliens-,-1,-1,-1,False,True,False,False
sohamsahare/open-ai-gym,1,0,0,False,False,False,False
sohamsahare/pogopulse,0,0,0,False,False,False,False
sohamsahare/portfolio,0,0,1,False,False,False,False
sohamsahare/procedural-landmass-generation,0,1,0,False,False,False,False
sohamsahare/realdmadridbootstrap,0,0,0,False,False,False,False
sohamsahare/realmadridpage,0,0,0,False,False,False,False
sohamsahare/realmadridpagebootstrap,0,0,0,False,False,False,False
sohamsahare/sohamsahare.github.io,-1,-1,-1,False,True,False,False
sohamsahare/space-shooter,0,0,0,False,False,False,False
sohamsahare/test,0,0,1,False,False,False,False
sohamsahare/thelosttent,0,0,1,False,False,False,False
sohamsahare123/administration-management-python-gui-sqlite3-,-1,-1,-1,False,True,False,False
sohamsahare123/amazon-shipping-analytics-tableau,0,0,1,False,False,False,False
sohamsahare123/aseem,-1,-1,-1,False,True,False,False
sohamsahare123/aseem-chatbot,-1,-1,-1,False,True,False,False
sohamsahare123/assem,-1,-1,-1,False,True,False,False
sohamsahare123/basic-webrtc,0,0,1,False,False,False,False
sohamsahare123/blogging-website,0,0,1,False,False,False,False
sohamsahare123/bodmas-2d-educational-game-,0,0,1,False,False,False,False
sohamsahare123/c.url,0,0,1,False,False,False,False
sohamsahare123/competitive-programming,-1,-1,-1,False,True,False,False
sohamsahare123/connect-students-and-teachers,0,3,1,False,False,False,False
sohamsahare123/corona-virus-pandemic-week-5-analysis,0,0,1,False,False,False,False
sohamsahare123/demo,-1,-1,-1,False,True,False,False
sohamsahare123/dsa,0,0,1,False,False,False,False
sohamsahare123/error-detection-algorithms,-1,-1,-1,False,True,False,False
