repo,stars,forks,watchers,deleted,private,archived,disabled
alzhang6/datasciencecoursera,0,0,1,False,False,False,False
alzhang6/test1_zhang,0,0,1,False,False,False,False
alzhang99/cis195,-1,-1,-1,False,True,False,False
alzhang99/cis195finalproject,0,0,1,False,False,False,False
alzhang99/swap-swap,0,0,1,False,False,False,False
alzhangcs/alzhangcs.github.io,0,0,1,False,False,False,False
alzhanidoyatov/alzhanweb_uber,0,0,1,False,False,False,False
alzhanidoyatov/project,0,0,1,False,False,False,False
alzhanidoyatov/pulse_aug,0,0,1,False,False,False,False
alzhanidoyatov/pulse_new,0,0,1,False,False,False,False
alzhanismagulov/blog,-1,-1,-1,False,True,False,False
alzhanismagulov/cakephp3,-1,-1,-1,False,True,False,False
alzhanismagulov/cakephp3.6.2.-lingua,0,0,1,False,False,False,False
alzhanismagulov/guestbook,0,0,1,False,False,False,False
alzhanismagulov/java_9_complete_guide_by_shildt,0,0,2,False,False,False,False
alzhanismagulov/lingua,0,0,1,False,False,False,False
alzhanismagulov/test,-1,-1,-1,False,True,False,False
alzhanismagulov/yii2,0,0,1,False,False,False,False
alzhanismagulov/yii2-lingua,-1,-1,-1,False,True,False,False
alzhanismagulov/zendcertification,0,0,1,False,False,False,False
alzhanismagulov/zendsertification,-1,-1,-1,False,True,False,False
alzhann/conditer,-1,-1,-1,False,True,False,False
alzhann/petproject,-1,-1,-1,False,True,False,False
alzhannurtaza/alzhannurtaza,0,0,1,False,False,False,False
alzhannurtaza/dynamictablecard,-1,-1,-1,False,True,False,False
alzhannurtaza/laravel,0,0,1,False,False,False,False
alzhannurtaza/qlik-html-field-object,0,0,1,False,False,False,False
alzhannurtaza/qlik-sense-dynamic-table-card,0,0,1,False,False,False,False
alzhannurtaza/qliksdkconnect,0,1,1,False,False,False,False
alzhannurtaza/qliksensebackup,0,0,1,False,False,False,False
alzhannurtaza/qliksenseextensionstarter,-1,-1,-1,False,True,False,False
alzhannurtaza/qliksensethemeswitcher,0,0,0,False,False,False,False
alzhannurtaza/qsbootstrapanddatatableexample,0,0,1,False,False,False,False
alzhannurtaza/test,-1,-1,-1,False,True,False,False
alzhanova/alzhanova.github.io,-1,-1,-1,False,True,False,False
alzhanova/blin,0,0,1,False,False,False,False
alzhanova/blin-today,-1,-1,-1,False,True,False,False
alzhanova/career,0,0,1,False,False,False,False
alzhanova/careers,-1,-1,-1,False,True,False,False
alzhanova/cosmetic,0,0,1,False,False,False,False
alzhanova/dressmaker,0,0,1,False,False,False,False
alzhanova/home-money,0,0,1,False,False,False,False
alzhanova/hotspot,0,0,1,False,False,False,False
alzhanova/hotspott,-1,-1,-1,False,True,False,False
alzhanova/something,0,0,1,False,False,False,False
alzhanova/testing,0,0,1,False,False,False,False
