repo,stars,forks,watchers,deleted,private,archived,disabled
renatinhafront/estoquenuts,0,0,1,False,False,False,False
renatinhag/aula_html5_css3,0,0,0,False,False,False,False
renatinhag/aula_html5_css3_2,0,0,0,False,False,False,False
renatinhag/powershellfromscom,0,0,1,False,False,False,False
renatinhag/projetocursogit,0,0,1,False,False,False,False
renatinhag/projetocursojava,0,0,1,False,False,False,False
renatinhagol/curso-github,-1,-1,-1,False,True,False,False
renatinhagol/detectorquedasidoso,0,0,1,False,False,False,False
renatinhagol/javascriptes6study,0,0,1,False,False,False,False
renatinhagol/javascriptstudy,0,0,1,False,False,False,False
renatinhagol/minhapaginapessoal,-1,-1,-1,False,True,False,False
renatinhagol/paginapessoal,-1,-1,-1,False,True,False,False
renatinhagol/testeaula,-1,-1,-1,False,True,False,False
renatinhagol/trabalhodsw,-1,-1,-1,False,True,False,False
renatinhagol/trabalhosfaculdade,-1,-1,-1,False,True,False,False
renatinhah/aceleradev-aula,0,0,2,False,False,False,False
renatinhah/api-rest-com-java,0,0,2,False,False,False,False
renatinhah/biblioteca,0,0,2,False,False,False,False
renatinhah/blacklist,0,0,2,False,False,False,False
renatinhah/buscahoteis,0,0,2,False,False,False,False
renatinhah/desafiocapgemini,0,0,1,False,False,False,False
renatinhah/desafiodito,0,0,2,False,False,False,False
renatinhah/desafiomilhas,0,0,1,False,False,False,False
renatinhah/desafios-renata,0,0,2,False,False,False,False
renatinhah/exerciciosmilhas,-1,-1,-1,False,True,False,False
renatinhah/farmacia,0,0,2,False,False,False,False
renatinhah/fotos,0,0,2,False,False,False,False
renatinhah/git-1,0,0,2,False,False,False,False
renatinhah/mm,-1,-1,-1,False,True,False,False
renatinhah/mymeetup,0,0,2,False,False,False,False
renatinhah/sistemafarmacia,-1,-1,-1,False,True,False,False
renatinhah/spotify_with_bootstrap,0,0,2,False,False,False,False
renatinhah/voe-dio,0,0,1,False,False,False,False
renatinhamacedo/ava,0,0,1,False,False,False,False
renatinhamacedo/cadasempresa,0,0,1,False,False,False,False
renatinhamacedo/cadastroopiniao,0,0,1,False,False,False,False
renatinhamacedo/carros,0,0,1,False,False,False,False
renatinhamacedo/css,-1,-1,-1,False,True,False,False
renatinhamacedo/empresa,0,0,1,False,False,False,False
renatinhamacedo/helloworld,0,0,1,False,False,False,False
renatinhamacedo/home,0,0,1,False,False,False,False
renatinhamacedo/layout,-1,-1,-1,False,True,False,False
renatinhamacedo/opinecom,0,0,2,False,False,False,False
renatinhamacedo/projetos,0,0,1,False,False,False,False
renatinhantj/renatinhantj,-1,-1,-1,False,True,False,False
renatinhanw/desafio_git,-1,-1,-1,False,True,False,False
renatinhanw/desafio_ruby,-1,-1,-1,False,True,False,False
renatinhanw/devops-projeto,-1,-1,-1,False,True,False,False
renatinhanw/devopsprojeto,-1,-1,-1,False,True,False,False
renatinhanw/estudo-ansible,-1,-1,-1,False,True,False,False
renatinhanw/estudos_ruby,-1,-1,-1,False,True,False,False
renatinhanw/javascript,-1,-1,-1,False,True,False,False
renatinhanw/python,-1,-1,-1,False,True,False,False
renatinhanw/s3mobile,-1,-1,-1,False,True,False,False
renatinhanw/s4fullstack_ac1,-1,-1,-1,False,True,False,False
renatinhanw/s4fullstack_ac2,-1,-1,-1,False,True,False,False
renatinhanw/s4fullstack_ac3,-1,-1,-1,False,True,False,False
renatinhanw/treinamento-git,-1,-1,-1,False,True,False,False
renatinhanw/treinamento_fundamentos,-1,-1,-1,False,True,False,False
renatinhaolrc17/renatinhaolrc17.github.io,0,0,1,False,False,False,False
renatinhavs1/cv-test,0,0,1,False,False,False,False
renatinhayag/renatinhayag,0,0,1,False,False,False,False
renatinho/cebi.folha.controleaposentadospensionistas,-1,-1,-1,False,True,False,False
renatinho/controle-estagi-rios,-1,-1,-1,False,True,False,False
renatinho/controle_aposentados,-1,-1,-1,False,True,False,False
renatinho/controle_estagiario,-1,-1,-1,False,True,False,False
renatinho/projeto---qualidade-de-software,0,0,1,False,False,False,False
renatinho03/conversor-de-letras,0,0,1,False,False,False,False
renatinho03/conversor-de-moeda-1.0,0,0,1,False,False,False,False
renatinho1/renato,0,0,1,False,False,False,False
renatinho1134/laboratoriodeprograma,0,0,1,False,False,False,False
renatinho123/bitcoin_boot,0,0,1,False,False,False,False
renatinho1993/alimentando-um-reposit-rio-remoto,0,0,1,False,False,False,False
renatinho22/loja,0,0,0,False,False,False,False
renatinho22/os,0,0,0,False,False,False,False
renatinho22/rouparia,0,0,0,False,False,False,False
renatinho22/servicesystem,0,0,0,False,False,False,False
renatinho22/teste,0,0,0,False,False,False,False
renatinho22/trabalhoos,-1,-1,-1,False,True,False,False
renatinho80/angular-web-modern,-1,-1,-1,False,True,False,False
renatinho80/be-the-hero-learning,-1,-1,-1,False,True,False,False
renatinho80/curso-web-moderno,-1,-1,-1,False,True,False,False
renatinho80/cypress-ini,0,0,1,False,False,False,False
renatinho80/cypress-int,0,0,1,False,False,False,False
renatinho80/es6,-1,-1,-1,False,True,False,False
renatinho80/gostack-desafio-conceitos-nodejs,-1,-1,-1,False,True,False,False
renatinho80/oministack,-1,-1,-1,False,True,False,False
renatinho80/react-class,-1,-1,-1,False,True,False,False
renatinho80/repository,-1,-1,-1,False,True,False,False
renatinho80/rocketseat-leaning,-1,-1,-1,False,True,False,False
renatinho80/springboot-restapi,-1,-1,-1,False,True,False,False
renatinho80/web-modern-curse,-1,-1,-1,False,True,False,False
renatinho80/webaula,-1,-1,-1,False,True,False,False
renatinho80/webscrappingolx,0,0,1,False,False,False,False
renatinho90/dio-desafio-primeiro-repositorio,0,0,1,False,False,False,False
renatinho90/lwc-l4o5a7k6-fork-l4o5s8mv,0,0,1,False,False,False,False
renatinho90/lwc-lojinha,0,0,1,False,False,False,False
renatinho90/renatinho90,0,0,1,False,False,False,False
renatinho90/renato,0,0,1,False,False,False,False
renatinhobass/renatinhobass,0,0,1,False,False,False,False
renatinhobr/svelte-pwa,0,0,0,False,False,False,False
renatinhocosta/codigosjava,0,0,1,False,False,False,False
renatinhocosta/curso-java-basico-dio,0,0,1,False,False,False,False
renatinhocosta/dio--trilha-java,0,0,1,False,False,False,False
renatinhocosta/dio-desafio-git-hub-primeiro-repositorio,0,0,2,False,False,False,False
renatinhocosta/meusprimeiroscodigos,0,0,1,False,False,False,False
renatinhode4/ze,0,0,1,False,False,False,False
renatinhodeveloper/hello-world,-1,-1,-1,False,True,False,False
renatinhodeveloper/projetogit,-1,-1,-1,False,True,False,False
renatinhogts/diw_puc,0,0,1,False,False,False,False
renatinhohm/customer-public-key,-1,-1,-1,False,True,False,False
