repo,stars,forks,watchers,deleted,private,archived,disabled
madysonc1996/personalprofilepage,-1,-1,-1,False,True,False,False
madysonc1996/photo_gallery_v4,-1,-1,-1,False,True,False,False
madysonc1996/portfolio,-1,-1,-1,False,True,False,False
madysonc1996/project-8,-1,-1,-1,False,True,False,False
madysonc1996/responsivelayout-project,-1,-1,-1,False,True,False,False
madysonc1996/responsivelayout-project2,-1,-1,-1,False,True,False,False
madysonc1996/responsivelayoutd,-1,-1,-1,False,True,False,False
madysonc1996/rtlcss,-1,-1,-1,False,True,False,False
madysonc1996/style_guide_v4,-1,-1,-1,False,True,False,False
madysonc1996/web_app_dashboard_v3.1,-1,-1,-1,False,True,False,False
madysondavis/portfolio,0,0,0,False,False,False,False
madysondesigns/air-blog-theme-for-ghost,0,0,0,False,False,False,False
madysondesigns/dotfiles-redux,-1,-1,-1,True,False,False,False
madysondesigns/ish-chrome.,-1,-1,-1,False,True,False,False
madysondesigns/md-hugo,-1,-1,-1,False,True,False,False
madysondesigns/md-portfolio,0,0,0,False,False,False,False
madysondesigns/md-sketch-plugins,1,0,0,False,False,False,False
madysondesigns/md-sntheme,0,0,0,False,False,False,False
madysondesigns/puravidasola,-1,-1,-1,False,True,False,False
madysondesigns/quicknote,2,0,1,False,False,False,False
madysondesigns/transmission-postprocess,0,0,1,False,False,False,False
madysondiaz/diaz_final,0,0,1,False,False,False,False
madysondiaz/jnl221_diaz,0,1,1,False,False,False,False
madysondiaz/jnl221_diaz_final,0,0,1,False,False,False,False
madysonfritsch2063290/fritsch1,-1,-1,-1,False,True,False,False
madysonic/bioprojects,0,0,1,False,False,False,False
madysonic/cnv_caller,0,0,1,False,False,False,False
madysonic/coursera_capstone,-1,-1,-1,False,True,False,False
madysonic/lbank,-1,-1,-1,False,True,False,False
madysonic/testrepos,-1,-1,-1,False,True,False,False
madysonj/css-graffiti-override-vfa-2017,0,0,0,False,False,False,False
madysonj/css-issue-bot-9000-vfa-2017,0,0,0,False,False,False,False
madysonj/html-album-cover-vfa-2017,0,0,0,False,False,False,False
madysonj/html-issue-bot-9000-vfa-2017,0,0,0,False,False,False,False
madysonjs/html-and-css-project,-1,-1,-1,False,True,False,False
madysonjs/html-and-css-projects,0,0,1,False,False,False,False
madysonjs/html-css-javascript-projects,0,0,1,False,False,False,False
madysonjs/javascript_projects,-1,-1,-1,False,True,False,False
madysonjs/madysonjs.github.io,0,0,1,False,False,False,False
madysonjs/office_hours,-1,-1,-1,False,True,False,False
madysonjs/product-inventory,0,0,1,False,False,False,False
madysonjs/python-small-projects,0,0,1,False,False,False,False
madysonjs/sql-projects,0,0,1,False,False,False,False
madysonjs/virtual_dr,-1,-1,-1,False,True,False,False
madysonmonzon408/htmlrss,-1,-1,-1,False,True,False,False
madysonmonzon408/nfeed,-1,-1,-1,False,True,False,False
madysonmonzon408/nnfeed,-1,-1,-1,False,True,False,False
madysonmonzon408/rsshub,0,0,0,False,False,False,False
madysonmonzon408/scraper-test,-1,-1,-1,False,True,False,False
madysonmonzon408/scraperdemo,-1,-1,-1,False,True,False,False
madysonmorris/mushrooms,0,0,1,False,False,False,False
madysonok/frc3682018web,0,0,0,False,False,True,False
madysonok/website-,0,0,0,False,False,False,False
madysonsawayn/ohsievieba,0,0,1,False,False,False,False
madysonullrich/personal-server,0,0,0,False,False,False,False
madysonward/bootstrapfundamentals,0,0,1,False,False,False,False
madysonward/bucketlist,0,0,1,False,False,False,False
madysonward/cssfundamentals,0,0,1,False,False,False,False
madysonward/equestrian-journal-server,0,0,1,False,False,False,False
madysonward/equestrian-journal-web,0,0,1,False,False,False,False
madysonward/friendslist,0,0,1,False,False,False,False
madysonward/htmlfundamentals,0,0,1,False,False,False,False
madysonward/javascript-library,0,0,1,False,False,False,False
madysonward/jsfundamentals,0,0,1,False,False,False,False
madysonward/madgenerator,0,0,1,False,False,False,False
madysonward/madysonward.github.io,0,0,1,False,False,False,False
madysonward/mia,-1,-1,-1,False,True,False,False
madysonward/miaserver,-1,-1,-1,False,True,False,False
madysonward/portfolioapi,0,0,1,False,False,False,False
madysonward/spotify-album-search,-1,-1,-1,False,True,False,False
madysonward/startday,0,0,1,False,False,False,False
