repo,stars,forks,watchers,deleted,private,archived,disabled
taneroksuz/riscv-w7,-1,-1,-1,False,True,False,False
taneroksuz/riscv-z0,6,3,1,False,False,False,False
taneroksuz/riscv-z1,2,3,2,False,False,False,False
taneroksuz/riscv-z3,1,3,1,False,False,False,False
taneroksuz/riscv-z4,0,1,1,False,False,False,False
taneroksuz/riscv-z7,1,2,1,False,False,False,False
taneroksuz/sha,3,1,1,False,False,False,False
taneroksuz/vhdl-multiplier-generator,1,1,1,False,False,False,False
taneroksuz/wolv-z0,6,3,1,False,False,False,False
taneroksuz/wolv-z1,2,3,2,False,False,False,False
taneroksuz/wolv-z3,1,3,1,False,False,False,False
taneroksuz/wolv-z4,0,1,1,False,False,False,False
taneroksuz/wolv-z7,1,2,1,False,False,False,False
tanerolcxy/api-lab-example,-1,-1,-1,False,True,False,False
tanerolcxy/api-lab-example-detailed,-1,-1,-1,False,True,False,False
tanerolcxy/philipshue,-1,-1,-1,False,True,False,False
tanerolcxy/untitled,-1,-1,-1,False,True,False,False
tanerolcxy/xxx,-1,-1,-1,False,True,False,False
taneron/10xdev-theme,1,0,1,False,False,False,False
taneron/baasheacademy-client,-1,-1,-1,False,True,False,False
taneron/blog,0,0,0,False,False,False,False
taneron/contact-keeper,1,0,0,False,False,False,False
taneron/contact_keeper_api,1,0,0,False,False,False,False
taneron/customer-cli,-1,-1,-1,False,True,False,False
taneron/electron-course-files,1,0,0,False,False,False,False
taneron/fem-enterprise-patterns,1,0,0,False,False,False,False
taneron/github-finder,1,0,0,False,False,False,False
taneron/globaleaks,1,0,0,False,False,False,False
taneron/gpt4all,0,0,0,False,False,False,False
taneron/handson-ml3,1,0,0,False,False,False,False
taneron/learning-react,1,0,0,False,False,False,False
taneron/mealstogo,0,0,0,False,False,False,False
taneron/mehdiprojekt,0,0,0,False,False,False,False
taneron/ml-engineering-ndegree,0,0,0,False,False,False,False
taneron/nasa-project,1,0,0,False,False,False,False
taneron/nestjs-microservice-architecture,1,0,0,False,False,False,False
taneron/nestjs-stephen-grider,1,0,0,False,False,False,False
taneron/new-line-cms,1,0,1,False,False,False,False
taneron/nextarabic,0,0,1,False,False,False,False
taneron/node-express-course,1,0,0,False,False,False,False
taneron/ooogle-it,1,0,0,False,False,False,False
taneron/proshop_mern,1,0,0,False,False,False,False
taneron/quraan-player,0,0,0,False,False,False,False
taneron/react-d3-graph,1,0,0,False,False,False,False
taneron/react-dashboard,0,0,0,False,False,False,False
taneron/react-mega-menu,1,0,0,False,False,False,False
taneron/react-patterns,1,0,1,False,False,False,False
taneron/react-testing-library-net-ninja,1,0,0,False,False,False,False
taneron/reactudemy,1,0,1,False,False,False,False
taneron/recoil-nexus,1,0,0,False,False,False,False
taneron/reproducing-nestjs-bzg,1,0,1,False,False,False,False
taneron/security-example,0,0,0,False,False,False,False
taneron/spacex-api,1,0,0,False,False,False,False
taneron/sphere,0,0,0,False,False,False,False
taneron/taneron,0,0,1,False,False,False,False
taneron/testing-javascript,1,0,0,False,False,False,False
taneron/tinyhouse,1,0,0,False,False,False,False
taneron/trelloclone,1,0,1,False,False,False,False
taneron/v8,1,0,0,False,False,False,False
taneron/vendure,1,0,0,False,False,False,False
taneron/vertical-client,1,0,1,False,False,False,False
taneron/vertical-server,1,0,1,False,False,False,False
taneron/whistle,0,0,1,False,False,False,False
taneroom/taneroom.github.io,0,0,1,False,False,False,False
taneros/15custom-hooks-ealistic,0,0,1,False,False,False,False
taneros/16-forms-input,0,0,1,False,False,False,False
taneros/18-redux,0,0,1,False,False,False,False
taneros/alternative-class-based-components,0,0,1,False,False,False,False
taneros/art-quiz,0,0,1,False,False,False,False
taneros/basic-js,0,0,0,False,False,False,False
taneros/brackets,0,0,0,False,False,False,False
taneros/christmas-task,0,0,1,False,False,False,False
taneros/clean-code-s1e1,0,0,1,False,False,False,False
taneros/clean-code-test,-1,-1,-1,False,True,False,False
taneros/clicker,-1,-1,-1,False,True,False,False
taneros/codewars-q3,-1,-1,-1,True,False,False,False
taneros/core-js-101,0,0,0,False,False,False,False
taneros/crud-api-simple,0,0,1,False,False,False,False
taneros/crypto-welbex,0,0,1,False,False,False,False
taneros/cssmemslider,0,0,1,False,False,False,False
taneros/datagile,0,0,1,False,False,False,False
taneros/donut-ball-swirl-game,-1,-1,-1,False,True,False,False
taneros/donut-ball-swirl-game-to-confirm,-1,-1,-1,False,True,False,False
taneros/expression-calculator,0,0,0,False,False,False,False
taneros/file-manager,0,0,1,False,False,False,False
taneros/goal-app-mern,0,0,1,False,False,False,False
taneros/guessing-game,0,0,0,False,False,False,False
taneros/html-builder,0,0,0,False,False,False,False
taneros/human-readable-number,0,0,0,False,False,False,False
taneros/informatics,-1,-1,-1,False,True,False,False
taneros/introduction-to-react-nextjs,0,0,1,False,False,False,False
taneros/makeup,-1,-1,-1,False,True,False,False
taneros/meme-gen,0,0,1,False,False,False,False
taneros/migration-newip-to-ts,0,0,1,False,False,False,False
taneros/momentum,0,0,1,False,False,False,False
taneros/morse-decoder,0,0,0,False,False,False,False
taneros/museum-dom,0,0,1,False,False,False,False
taneros/newzies,1,0,2,False,False,False,False
taneros/no-bs-ts,0,0,1,False,False,False,False
taneros/node-nodejs-basics,0,0,0,False,False,False,False
taneros/presentation-task,0,0,1,False,False,False,False
taneros/react-meals,0,0,1,False,False,False,False
taneros/react-net-ninja,0,0,1,False,False,False,False
taneros/react-vite-ts-app,0,0,1,False,False,False,False
taneros/render-props-pattern,0,0,1,False,False,False,False
taneros/rens-travels,-1,-1,-1,False,True,False,False
taneros/reverse-int,0,0,0,False,False,False,False
taneros/rsschool-cv,-1,-1,-1,False,True,False,False
taneros/rsschool-cv-test,-1,-1,-1,False,True,False,False
taneros/starting-react,0,0,1,False,False,False,False
taneros/super-mario,-1,-1,-1,True,False,False,False
taneros/table-welbex,0,0,1,False,False,False,False
taneros/taneros,0,0,1,False,False,False,False
taneros/tenzies,0,0,1,False,False,False,False
taneros/trello-clone,-1,-1,-1,False,True,False,False
taneros/typical-arrays-problems,0,0,0,False,False,False,False
taneros/uber-eats-clone,0,0,1,False,False,False,False
tanerozcan/fantastik,0,0,0,False,False,False,False
tanerozd/tanerozd,0,0,1,False,False,False,False
tanerozdem1r/-nternet-programming,0,0,1,False,False,False,False
tanerozdem1r/gorsel-program-odevler,0,0,1,False,False,False,False
tanerozdem1r/internet-programming-butunleme,0,0,1,False,False,False,False
tanerozdem1r/tanerozdem1r,0,0,1,False,False,False,False
tanerozdem1r/visual-programming-final,0,0,1,False,False,False,False
tanerozdemirweb/linux,0,0,0,False,False,False,False
tanerozel/angular,2,0,2,False,False,False,False
tanerozel/angular-input-stars,0,0,2,False,False,False,False
tanerozel/angular-query-builder,0,0,1,False,False,False,False
tanerozel/auth-example-postgres,0,0,2,False,False,False,False
tanerozel/eksisozluk-api,0,0,1,False,False,False,False
tanerozel/eksiword,0,0,2,False,False,False,False
tanerozel/eksiwords,-1,-1,-1,False,True,False,False
tanerozel/esnafmobile,0,0,1,False,False,False,False
tanerozel/eurogida,-1,-1,-1,False,True,False,False
tanerozel/guzel-sozler,1,0,2,False,False,False,False
tanerozel/instagram-api,-1,-1,-1,False,True,False,False
tanerozel/product-barcode,-1,-1,-1,False,True,False,False
tanerozel/product-search-with-barcode,-1,-1,-1,False,True,False,False
tanerozel/sample-dotnet,-1,-1,-1,False,True,False,False
tanerozel/seslikitap,1,1,2,False,False,False,False
tanerozel/snack-build,0,0,1,False,False,False,False
tanerozel/star-wars,0,0,2,False,False,False,False
tanerozel/tinder,0,0,2,False,False,False,False
tanerozel/tinder-auto-matcher,0,1,1,False,False,False,False
tanerozel/tinderbot,0,0,3,False,False,False,False
tanerozel/tinderclient,1,0,2,False,False,False,False
tanerozel/turkcekaynaklar-com,0,0,2,False,False,False,False
tanerozel/yemeksepeti,0,0,2,False,False,False,False
tanerozg/myspace,-1,-1,-1,False,True,False,False
tanerozg/slideshow,-1,-1,-1,False,True,False,False
tanerozg/slideshowjs,-1,-1,-1,False,True,False,False
tanerozg/thuisbezorgd,-1,-1,-1,False,True,False,False
tanerozg/vrwebsite,-1,-1,-1,False,True,False,False
tanerozgunduz/pardonmobiltest,-1,-1,-1,False,True,False,False
tanerozturk/test,0,0,1,False,False,False,False
tanerozturk/test_project,0,0,1,False,False,False,False
tanerpaca/.guthub.io,-1,-1,-1,False,True,False,False
tanerpaca/calibre-server-docker,0,0,0,False,False,False,False
tanerpaca/certbot-transip-dns-01-validator,0,1,1,False,False,False,False
tanerpaca/openproject,1,0,1,False,False,False,False
