repo,stars,forks,watchers,deleted,private,archived,disabled
abdouzazou22/-hello-world,-1,-1,-1,False,True,False,False
abdouzazou22/github-slideshow,0,0,1,False,False,False,False
abdouzent/abdouzent,0,0,1,False,False,False,False
abdouzent/beginner-projects,0,0,0,False,False,False,False
abdouzent/magicrobotkids,0,0,1,False,False,False,False
abdouzent/mrk,0,0,1,False,False,False,False
abdouzent/robotkuka,0,0,1,False,False,False,False
abdouzer/abdouzer,-1,-1,-1,False,True,False,False
abdouzer/freetik,-1,-1,-1,False,True,False,False
abdouzer/freetiktok,-1,-1,-1,False,True,False,False
abdouzer/freetiktok.github.io,0,0,1,False,False,False,False
abdouzer/tiktoksfollow.github.io,-1,-1,-1,False,True,False,False
abdouzerr/mypro,0,0,1,False,False,False,False
abdouzerr/project,-1,-1,-1,False,True,False,False
abdouzhf/abdou,0,0,1,False,False,False,False
abdouzi/course-collaboration-travel-plans,0,0,1,False,False,False,False
abdouzi/my-travel-plans,0,0,1,False,False,False,False
abdouzi/myapplication,-1,-1,-1,False,True,False,False
abdouzi/myapplication2,-1,-1,-1,False,True,False,False
abdouziada/abdouziada,0,0,1,False,False,False,False
abdouziani/hello-word,0,0,0,False,False,False,False
abdouziani95/ziani,0,0,2,False,False,False,False
abdouzizouzii/abdou,0,0,1,False,False,False,False
abdouzk/gitcourse,0,0,1,False,False,False,False
abdouzk/zerrouki-bettahar,0,0,1,False,False,False,False
abdouzmk/abdou-zighmi,0,0,1,False,False,False,False
abdouzozo/abderrahmanazhariwp,0,0,2,False,False,False,False
abdouzozo/api_poo_tp1,0,0,2,False,False,False,False
abdouzozo/api_rest_partynow,0,0,2,False,False,False,False
abdouzozo/designpatterntp-,0,0,2,False,False,False,False
abdouzozo/german-traffic-signs,0,0,2,False,False,False,False
abdouzozo/ionicdeezer,1,0,2,False,False,False,False
abdouzozo/mydocs,0,0,2,False,False,False,False
abdouzozo/party-now,0,0,1,False,False,False,False
abdouzozo/partynow,0,0,1,False,False,False,False
abdouzozo/snowtam_app,0,0,2,False,False,False,False
abdouzozo/tp1_ex1,0,0,2,False,False,False,False
abdouzozo/tp_api_note,0,0,2,False,False,False,False
abdouzozo/tpnote-interopabilite,0,0,2,False,False,False,False
abdouzozo/tpnote-interoperabilite,0,0,2,False,False,False,False
abdouzster/hello,0,0,0,False,False,False,False
abdouzster/mers-cov,0,0,0,False,False,False,False
abdouzumaki94/abdo777,0,0,2,False,False,False,False
abdouzx/abdoudz,0,0,1,False,False,False,False
abdouzxdz/abdou,0,0,1,False,False,False,False
abdouzxdz/abdou.py,0,0,1,False,False,False,False
abdouzxdz/abdouzx,0,0,1,False,False,False,False
abdouzxdz/ip,0,0,1,False,False,False,False
abdouzxdz/ipscaner,0,0,1,False,False,False,False
abdouzxdz/phonesploit,0,0,0,False,False,False,False
abdouzxz/ipscaner,0,0,1,False,False,False,False
abdouzxz/ipscanerx,0,0,1,False,False,False,False
abdouzzz/abdouzzz,-1,-1,-1,False,True,False,False
abdouzzz/gestion-de-pizzeria,0,0,1,False,False,False,False
abdouzzz/graph,0,0,1,False,False,False,False
abdouzzz/jeux-d-echec,0,0,1,False,False,False,False
