repo,stars,forks,watchers,deleted,private,archived,disabled
utheje/automationpracticerupeek,0,0,1,False,False,False,False
utheje/github-slideshow,-1,-1,-1,False,True,False,False
utheje/hello-world,-1,-1,-1,False,True,False,False
utheje/icpautomation,-1,-1,-1,False,True,False,False
utheje/javaprograms-,0,0,1,False,False,False,False
utheje/markdown-portfolio,-1,-1,-1,False,True,False,False
utheje/pdfcomparator,0,0,1,False,False,False,False
utheje/pomframework,0,0,1,False,False,False,False
utheje/testmain,-1,-1,-1,False,True,False,False
utheje/testng,-1,-1,-1,False,True,False,False
uthejk-2609/registration_page-using-automata_theory,0,0,1,False,False,False,False
uthejkumar/acm-website,0,0,0,False,False,False,False
uthejkumar/hello-world-,-1,-1,-1,False,True,False,False
uthejkumar/pythonexamples,0,0,1,False,False,False,False
uthejkumarwoona/html,0,0,2,False,False,False,False
uthejkumarwoona/online-auction,0,0,2,False,False,False,False
uthejkumarwoona/practicerepository,0,0,2,False,False,False,False
uthejkumarwoona/test,0,0,2,False,False,False,False
uthejm/hello-world,0,0,0,False,False,False,False
uthejmopathi/blackjack,0,0,1,False,False,False,False
uthejmopathi/calculatorapplication,0,0,1,False,False,False,False
uthejmopathi/employeesapp,0,0,1,False,False,False,False
uthejmopathi/employeetracker,0,0,1,False,False,False,False
uthejmopathi/givemeride,0,1,1,False,False,False,False
uthejmopathi/ieee-vast-challenge-2019-citizen-science-to-the-rescue,0,0,1,False,False,False,False
uthejmopathi/ieee-vast-challenge-2019-mini-project-2,-1,-1,-1,False,True,False,False
uthejmopathi/ios-developement-project9,0,0,1,False,False,False,False
uthejmopathi/ios-development,0,0,1,False,False,False,False
uthejmopathi/ios-development-app2,0,0,1,False,False,False,False
uthejmopathi/ios-development-app3,0,0,1,False,False,False,False
uthejmopathi/ios-development-app4,0,0,1,False,False,False,False
uthejmopathi/ios-development-app5,0,0,1,False,False,False,False
uthejmopathi/ios-development-project6,0,0,1,False,False,False,False
uthejmopathi/ios-development-project8,0,0,1,False,False,False,False
uthejmopathi/ios_development-project7,0,0,1,False,False,False,False
uthejnuky/education-certificates,-1,-1,-1,False,True,False,False
uthejnuky/hello-world-,-1,-1,-1,False,True,False,False
uthejoker/shoppingkart,0,0,0,False,False,False,False
uthejrao2071748/bankingapplication,-1,-1,-1,False,True,False,False
uthejrao2071748/bankingapplicationproject,-1,-1,-1,False,True,False,False
uthejrao2071748/springpro,0,0,1,False,False,False,False
uthejrao2071748/uthej99,0,0,1,False,False,False,False
uthejrao2071748/uthejm,0,0,1,False,False,False,False
uthejreddy/data-science-r-code,0,0,1,False,False,False,False
uthejreddy/loan-prediction,0,0,1,False,False,False,False
uthejreddy/python,0,0,0,False,False,False,False
uthejreddy/r-code,0,0,1,False,False,False,False
uthejreddy/smartphone-analysis,-1,-1,-1,False,True,False,False
uthejreddy/smartphone_analysis,0,0,1,False,False,False,False
uthejreddy/sql,0,0,1,False,False,False,False
uthejreddy8/demo-test-jenkins,0,0,1,False,False,False,False
uthejreddy8/pythondemo,0,0,1,False,False,False,False
uthejreddysudini/uthejtask,-1,-1,-1,False,True,False,False
uthejsaireddy/sampleapp,0,0,1,False,False,False,False
uthejsaireddy/test,0,0,1,False,False,False,False
uthel/travelinglight,0,0,1,False,False,False,False
uthele/alx-system_engineering-devops,0,0,1,False,False,False,False
uthele/vitejs-vite-swo6cy,0,0,1,False,False,False,False
uthelion/html_stuff,0,0,1,False,False,False,False
uthelion/linuxfoundation,0,0,1,False,False,False,False
uthelion/uthelion,0,0,1,False,False,False,False
uthellian/angular-foundation,0,0,1,False,False,False,False
uthellian/angularfoundation,-1,-1,-1,False,True,False,False
uthellian/frontend-framework,-1,-1,-1,False,True,False,False
uthellian/hacker-news-search-client,0,0,1,False,False,False,False
uthellian/luckynumbersconsoleapp,-1,-1,-1,False,True,False,False
uthellian/test1,-1,-1,-1,False,True,False,False
uthelp/f,-1,-1,-1,False,True,False,False
uthelp/gfd,-1,-1,-1,False,True,False,False
uthelp/kjh,-1,-1,-1,False,True,False,False
utheman/agentbaker,0,0,1,False,False,False,False
utheman/azure-cli-extensions,0,0,0,False,False,False,False
utheman/azure-docs,0,0,0,False,False,False,False
utheman/azure-rest-api-specs,0,0,0,False,False,False,False
utheman/chaoscoordinator,-1,-1,-1,False,True,False,False
utheman/coveralls_test,0,0,1,False,False,False,False
utheman/eko-nfident,-1,-1,-1,False,True,False,False
utheman/exampledockerimage,-1,-1,-1,False,True,False,False
utheman/functionalastar,-1,-1,-1,False,True,False,False
utheman/internship-application-systems,-1,-1,-1,False,True,False,False
utheman/mcalc,-1,-1,-1,False,True,False,False
utheman/pin-em-all,-1,-1,-1,False,True,False,False
utheman/soccerdataanalysis,-1,-1,-1,False,True,False,False
utheman/srtms,-1,-1,-1,False,True,False,False
utheman/startup_starter,-1,-1,-1,False,True,False,False
uthemes/theme-frontend-setup,-1,-1,-1,False,True,False,False
uthemus/hello-world,-1,-1,-1,False,True,False,False
uthemus/patchwork,-1,-1,-1,False,True,False,False
uthemus/travel,-1,-1,-1,False,True,False,False
uthen1221/education,-1,-1,-1,False,True,False,False
uthen1234/ych015888,0,0,1,False,False,False,False
uthencg/kpop-stack,0,0,1,False,False,False,False
uthencg/next-netlify-starter,1,0,1,False,False,False,False
uthencg/nextjs-blog-theme,1,0,0,False,False,False,False
uthencg/website,0,0,1,False,False,False,False
uthenger/hengi.github.io,0,0,1,False,False,False,False
uthenger/test.repo,0,0,0,False,False,False,False
uthenger/uthenger.github.io,0,0,1,False,False,False,False
uthenicky/fastapi_bitfumes,-1,-1,-1,False,True,False,False
uthenicky/soal_backend_pt_nutech,0,0,1,False,False,False,False
uthens/covid-19-flutter-ui,0,0,1,False,False,False,False
uthens/e-commerce-app-ui-flutter,0,0,1,False,False,False,False
uthens/eidolon,1,0,2,False,False,False,False
uthens/eshoponcontainers,1,0,2,False,False,False,False
uthens/flutter,1,0,2,False,False,False,False
uthens/flutter-web---food-app-ui,1,0,2,False,False,False,False
uthens/food-ordering-app,1,0,1,False,False,False,False
uthens/furniture_app_flutter,0,0,1,False,False,False,False
uthens/gui.cs,1,0,1,False,False,False,False
uthens/helloworld,0,0,2,False,False,False,False
uthens/iotedge,1,0,2,False,False,False,False
uthens/jobfinder-swiftui,0,0,1,False,False,False,False
uthens/learngit,0,0,3,False,False,False,False
