repo,stars,forks,watchers,deleted,private,archived,disabled
aws-aemilia-gru/react-app3188029805678404,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31885421140410665,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3188663533153235,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3189234439659447,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31897593780104114,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31898417420231107,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3190199595066545,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3190543505529759,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3190739182018375,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31930636166674776,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3193126890794884,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31955687637268494,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3195698969175663,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31961577388548557,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31971481538634515,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3197771235266581,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3199039952674544,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31993742074047293,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3199523341049291,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3199785859538622,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app31997885242405454,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3200960790164209,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3201298611376564,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32014979716918435,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32015094100627607,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32024993581354124,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32025018983293194,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32031186654192334,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app320315451436004,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3203692511659983,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32052640811405655,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32058510304226706,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32058831531420407,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32059459833832406,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32065040498605947,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3206630103625877,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app320718481361046,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32075875588110415,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32077401386939255,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3209150559336956,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32094123377854567,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3210184610364694,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3210453932332823,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32109783098472235,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3211762368905419,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32123112751592555,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32123137294748204,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3212426404939812,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32124349710907063,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app321419362392096,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app3214597010366518,-1,-1,-1,False,True,False,False
aws-aemilia-gru/react-app32148168294712355,-1,-1,-1,False,True,False,False
