repo,stars,forks,watchers,deleted,private,archived,disabled
riyuezhaozhao/blog,0,0,1,False,False,False,False
riyuezhaozhao/employee-management-system,-1,-1,-1,False,True,False,False
riyuezhaozhao/first,-1,-1,-1,False,True,False,False
riyuezhaozhao/image-picgo,1,0,1,False,False,False,False
riyuezhaozhao/riyuezhaozhao.github.io,0,0,1,False,False,False,False
riyuezhixing/devops-java-sample,0,0,0,False,False,False,False
riyufuchi/consoleart,0,0,0,False,False,False,False
riyufuchi/examplesfromschool,-1,-1,-1,False,True,False,False
riyufuchi/homework,-1,-1,-1,False,True,False,False
riyufuchi/marvus,0,0,1,False,False,False,False
riyufuchi/numbersystemconversion,0,0,1,False,False,False,False
riyufuchi/odb-manager,0,0,1,False,False,False,False
riyufuchi/odbmanager-hotel,-1,-1,-1,False,True,False,False
riyufuchi/otazkyikt,1,1,1,False,False,False,False
riyufuchi/portalsubtittlescreeninconsole,0,0,0,False,False,False,False
riyufuchi/portaltittlescreeninconsole,0,0,0,False,False,False,False
riyufuchi/riyufuchi,0,0,1,False,False,False,False
riyufuchi/tictactoe,0,0,1,False,False,False,False
riyufuchi/trying-out-lua,0,0,1,False,False,False,False
riyufuchi/ukolzde,0,0,1,False,False,False,False
riyug95/cv,0,0,2,False,False,False,False
riyug95/html-personal-site,0,1,2,False,False,False,False
riyug95/kshitij_cv,0,1,2,False,False,False,False
riyug95/python-codes-public-,0,0,2,False,False,False,False
riyugafs/project,0,0,1,False,False,False,False
riyugafs/riyugafs,0,0,1,False,False,False,False
riyugi/eureka,0,0,1,False,False,False,False
riyuhuzhou/riyuhuzhou,-1,-1,-1,False,True,False,False
riyujarito/inspect,0,0,1,False,False,False,False
riyujarito/toniflo.github.io,0,0,1,False,False,False,False
riyujarito/tony.flo.github.io,0,0,1,False,False,False,False
riyujarito/tourist-boilerplate,0,0,1,False,False,False,False
riyuji/riyuji,0,0,0,False,False,False,False
riyuji14/webdesproject,0,0,0,False,False,False,False
riyuji2/riyuji2,0,0,1,False,False,False,False
riyujinn/myphp,0,0,1,False,False,False,False
riyuk-04/aries_btp,0,1,3,False,False,False,False
riyuk-04/cs-229-fall-2018-solutions,0,0,2,False,False,False,False
riyuk-04/cs-229-python-solutions,0,0,2,False,False,False,False
riyuk-04/cs229-fall2018,-1,-1,-1,False,True,False,False
riyuk-04/cs229-ps-2018,-1,-1,-1,False,True,False,False
riyuk-04/cs231n-2020-solutions,0,0,2,False,False,False,False
riyuk-04/ds-connectify,0,0,2,False,False,False,False
riyuk-04/git,-1,-1,-1,False,True,False,False
riyuk-04/macd_backtrader,0,1,2,False,False,False,False
riyuk-04/neural--networks-digits-recognition,0,0,2,False,False,False,False
riyuk-04/os-lab,0,0,1,False,False,False,False
riyuk-04/path-planning,0,1,3,False,False,False,False
riyuk-04/sui,-1,-1,-1,False,True,False,False
riyuk-04/usec,0,0,2,False,False,False,False
