repo,stars,forks,watchers,deleted,private,archived,disabled
adithyanarayan/forge-std,0,0,0,False,False,False,False
adithyanarayan/foundry,0,0,0,False,False,False,False
adithyanarayan/hello-world,-1,-1,-1,False,True,False,False
adithyanarayan/ip,0,0,0,False,False,False,False
adithyanarayan/nusocial-app,2,0,1,False,False,False,False
adithyanarayan/onccbc-filter,0,1,1,False,False,False,False
adithyanarayan/pe,-1,-1,-1,False,True,False,False
adithyanarayan/port-orchestration-hyperledger,0,0,0,False,False,False,False
adithyanarayan/re-mev-e,-1,-1,-1,False,True,False,False
adithyanarayan/resume-website,-1,-1,-1,False,True,False,False
adithyanarayan/resume-website-files,-1,-1,-1,False,True,False,False
adithyanarayan/teammates,0,0,0,False,False,False,False
adithyanarayan/tp,-1,-1,-1,False,True,False,False
adithyanarayan/uniswap-arb-simulator,4,0,1,False,False,False,False
adithyanarayan101/adithyanarayan,-1,-1,-1,False,True,False,False
adithyanarayan101/adithyanarayan101,-1,-1,-1,False,True,False,False
adithyanarayan101/adithyanarayan101.github.io,0,0,0,False,False,False,False
adithyanarayan101/test-repo,-1,-1,-1,False,True,False,False
adithyanarayana/algorithms-cheatsheet-resources,0,2,0,False,False,False,False
adithyanarayana/data-structures,0,0,1,False,False,False,False
adithyanarayana/devjoke,0,0,0,False,False,False,False
adithyanarayana/doc2pen,0,0,0,False,False,False,False
adithyanarayana/javascript-tutorial,0,0,0,False,False,False,False
adithyanarayana/meditation-app,0,0,1,False,False,False,False
adithyanarayana/mern-course-assignments,0,0,1,False,False,False,False
adithyanarayana/msp_seminar1,2,1,3,False,False,False,False
adithyanarayana/msp_virtualsession,0,0,2,False,False,False,False
adithyanarayana/portfolio,-1,-1,-1,False,True,False,False
adithyanarayana/snake,0,0,1,False,False,False,False
adithyanarayana/stu_journal,0,0,1,False,False,False,False
adithyanarayana/teamtanay.jobchallenge.dev,0,0,0,False,False,False,False
adithyanarayana/typingtutor,0,0,1,False,False,False,False
adithyanarayanan/adithyanarayanan.github.io,0,0,2,False,False,False,False
adithyanarayanan/competitive-programming-accepted-submissions,0,0,2,False,False,False,False
adithyanarayanan/competitive-programming-in-progress,0,0,2,False,False,False,False
adithyanarayanan/graphlab_bfs,-1,-1,-1,False,True,False,False
adithyanarayanan/muff,0,0,2,False,False,False,False
adithyanarayanan/news-scope,2,0,3,False,False,False,False
adithyanarayanan/northeastwestsouth,1,0,3,False,False,False,False
adithyanarayanan/notion_test,-1,-1,-1,False,True,False,False
adithyanarayanan/pager,0,3,6,False,False,False,False
adithyanarayanan/par_con,-1,-1,-1,False,True,False,False
adithyanarayanan/predictive-modeling-of-traffic-accident-severity,1,0,2,False,False,False,False
adithyanarayanan/py-plotting,0,0,2,False,False,False,False
