repo,stars,forks,watchers,deleted,private,archived,disabled
bhautik-savaliya/first-repo,0,0,1,False,False,False,False
bhautik-scaledge/starter-web,0,0,0,False,False,False,False
bhautik-slickservices/smbakend,-1,-1,-1,False,True,False,False
bhautik-ss/slickservices-website,-1,-1,-1,False,True,False,False
bhautik-ss/smbakend,-1,-1,-1,False,True,False,False
bhautik-ziniya/diamonddemo,0,1,0,False,False,False,False
bhautik004/bhautik004,1,0,1,False,False,False,False
bhautik004/chodvadiyaparivar.space,0,0,1,False,False,False,False
bhautik004/cms1,-1,-1,-1,False,True,False,False
bhautik004/complaint-management2,-1,-1,-1,False,True,False,False
bhautik004/convert-speech-to-text-and-text-to-speech,0,0,1,False,False,False,False
bhautik004/crud-api,-1,-1,-1,False,True,False,False
bhautik004/expense-tracker,1,0,1,False,False,False,False
bhautik004/face-recognition_attendance-project,1,0,1,False,False,False,False
bhautik004/flutternews,1,0,1,False,False,False,False
bhautik004/googlepaytest,-1,-1,-1,False,True,False,False
bhautik004/gui-python-dice-roller-with-tkinter,0,0,1,False,False,False,False
bhautik004/inmusic,1,0,1,False,False,False,False
bhautik004/jokes-extension,0,0,1,False,False,False,False
bhautik004/laravel-qa,-1,-1,-1,False,True,False,False
bhautik004/layouts,-1,-1,-1,False,True,False,False
bhautik004/mern-stack-project,0,0,1,False,False,False,False
bhautik004/os,-1,-1,-1,False,True,False,False
bhautik004/piano_tiles_clone-flutter,1,0,1,False,False,False,False
bhautik004/python-audio-book,1,0,1,False,False,False,False
bhautik004/quiz-app,1,0,1,False,False,False,False
bhautik004/restaurant-pos-system-,1,0,1,False,False,False,False
bhautik004/student-admission-support-system,-1,-1,-1,False,True,False,False
bhautik004/test-demo,-1,-1,-1,False,True,False,False
bhautik004/tic_tac_toe-with-ai-flutter-,1,0,1,False,False,False,False
bhautik004/voice-assistant-java-script,-1,-1,-1,False,True,False,False
bhautik004/weather_app,1,0,1,False,False,False,False
bhautik004/whatsapp-message-bomber,1,0,1,False,False,False,False
bhautik004/zoom-clone,-1,-1,-1,False,True,False,False
bhautik004/zoom-clone-node-js,-1,-1,-1,False,True,False,False
bhautik004/zoom-clone-with-webrtc,-1,-1,-1,False,True,False,False
bhautik004/zoom-clone001,-1,-1,-1,False,True,False,False
bhautik0045/bhautik,0,0,0,False,False,False,False
bhautik0045/pokeassistant,0,1,0,False,False,False,False
bhautik007/131007,0,0,1,False,False,False,False
bhautik008/aws_bloomfilter,0,0,1,False,False,False,False
bhautik008/aws_calculate_pi,0,0,1,False,False,False,False
bhautik008/bootstart,0,0,1,False,False,False,False
bhautik008/cg_basic_scenery,0,0,1,False,False,False,False
bhautik008/cg_house_modeling,0,0,2,False,False,False,False
bhautik008/cg_village,0,0,1,False,False,False,False
bhautik008/codingquestions,-1,-1,-1,False,True,False,False
bhautik008/dip-in-java,1,0,1,False,False,False,False
bhautik008/hackerrank,0,0,1,False,False,False,False
bhautik008/hadoop_patternrecognizer,0,0,1,False,False,False,False
bhautik008/interviewcodingque,0,0,1,False,False,False,False
bhautik008/java_spring_librarysystem,0,0,1,False,False,False,False
bhautik008/javatest,0,0,1,False,False,False,False
bhautik008/junit-007,0,0,1,False,False,False,False
bhautik008/personfallalert,0,0,1,False,False,False,False
bhautik008/software_development_documentation,0,0,1,False,False,False,False
bhautik008/spring-r2dbc-iclient,1,0,1,False,False,False,False
bhautik008/spring-r2dbc-iclient-example,0,0,1,False,False,False,False
bhautik01/grievance-management-system,0,0,1,False,False,False,False
bhautik01/login,0,0,1,False,False,False,False
bhautik01/login-regestration,0,0,1,False,False,False,False
bhautik0110/authentik,1,0,0,False,False,False,False
bhautik0110/automatic-pr-creation,1,0,1,False,False,False,False
bhautik0110/aws-sdk-js,1,0,0,False,False,False,False
bhautik0110/bhtk-goutils,0,0,1,False,False,False,False
bhautik0110/casbin-pg-adapter,1,0,0,False,False,False,False
bhautik0110/cf-pgbouncer,0,0,2,False,False,False,False
bhautik0110/dalal-proxy,3,0,1,False,False,False,False
bhautik0110/demo,-1,-1,-1,False,True,False,False
