repo,stars,forks,watchers,deleted,private,archived,disabled
kseniapopova02/new-folder,-1,-1,-1,False,True,False,False
kseniapopova02/newf,-1,-1,-1,False,True,False,False
kseniapopova02/react_state_test,0,0,1,False,False,False,False
kseniapopova02/tempo,-1,-1,-1,False,True,False,False
kseniapopova02/temporary,-1,-1,-1,False,True,False,False
kseniapopova02/test_chi,-1,-1,-1,False,True,False,False
kseniapopova02/tic-tac-toe,0,0,1,False,False,False,False
kseniapopova02/to_do_list,-1,-1,-1,False,True,False,False
kseniapopova02/todo_list,-1,-1,-1,False,True,False,False
kseniapopova02/todolist,0,0,1,False,False,False,False
kseniapopova02/web_acdemy_html-css-js,-1,-1,-1,False,True,False,False
kseniapopova1/artpazzle,-1,-1,-1,False,True,False,False
kseniapopova1/artpuzzle,0,0,1,False,False,False,False
kseniapopova1/artpuzzle1,-1,-1,-1,False,True,False,False
kseniapopova1/ide-group-26,0,0,0,False,False,False,False
kseniapopova1/multi-group-26,0,0,0,False,False,False,False
kseniapopova1/refactoring-group-26,0,0,0,False,False,False,False
kseniapopova1/task4_popovaka,0,0,1,False,False,False,False
kseniaporter/javascript-tasks,0,0,1,False,False,False,False
kseniaporter/javascript_tasks,0,0,1,False,False,False,False
kseniaporter/netology,0,0,1,False,False,False,False
kseniaporter/netologytask3,0,0,1,False,False,False,False
kseniaporter/su,1,0,1,False,False,False,False
kseniaporter/task3,0,0,1,False,False,False,False
kseniaporter/task3_netology,0,0,1,False,False,False,False
kseniaportnikova/first-project,0,0,1,False,False,False,False
kseniaportnikova/second-project,0,0,1,False,False,False,False
kseniapotapionok/java,0,0,0,False,False,False,False
kseniapotapovich/test_project,0,0,1,False,False,False,False
kseniapozd/ksuuplay,0,0,1,False,False,False,False
kseniapoznyak/pikadu,0,0,1,False,False,False,False
kseniapoznyak/qrcart,0,0,1,False,False,False,False
kseniapraleska/ksenia-praleska,0,0,1,False,False,False,False
kseniaproskurniak/at,0,0,1,False,False,False,False
kseniaproskurniak/otveti,0,0,1,False,False,False,False
kseniaproskurniak/projectnew,0,0,1,False,False,False,False
kseniaproskurniak/proskurniak-at,0,0,1,False,False,False,False
kseniaproskurniak/test,1,0,1,False,False,False,False
kseniaproskurniak/untitled1,0,0,1,False,False,False,False
kseniaproskurniak/untitled123,0,0,1,False,False,False,False
kseniaprotasenya/new_task,-1,-1,-1,False,True,False,False
kseniaprotasenya/task,-1,-1,-1,False,True,False,False
kseniaprytula/kseniaprytula,0,0,1,False,False,False,False
kseniaps/model_lin_reg,-1,-1,-1,False,True,False,False
kseniapu/tasks,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-big-trip-10,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-big-trip-11,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-big-trip-14,0,0,0,False,False,False,False
kseniapuchkova/43002-cat-energy-17,0,0,0,False,False,False,False
kseniapuchkova/43002-code-and-magick,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-code-and-magick-17,0,0,0,False,False,False,False
kseniapuchkova/43002-keksobooking,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-kekstagram-17,0,0,1,False,False,False,False
kseniapuchkova/43002-six-cities-7,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-six-cities-9,0,0,0,False,False,False,False
kseniapuchkova/43002-taskmanager-10,-1,-1,-1,False,True,False,False
kseniapuchkova/43002-taskmanager-11,0,0,0,False,False,False,False
kseniapuchkova/43002-what-to-watch-9,0,0,0,False,False,False,False
kseniapuchkova/barbershop,0,0,2,False,False,False,False
kseniapuchkova/barbershop-2017,-1,-1,-1,False,True,False,False
kseniapuchkova/freedom,-1,-1,-1,False,True,False,False
kseniapuchkova/sedona,0,0,1,False,False,False,False
kseniapuchkova/www,-1,-1,-1,False,True,False,False
kseniapushkina/client,0,0,1,False,False,False,False
kseniapushkina/kursovia,0,0,1,False,False,False,False
kseniapushkina/kursovik,0,1,1,False,False,False,False
kseniapushkina/studymake,0,0,1,False,False,False,False
kseniapushkina/timp_pract_3,0,0,1,False,False,False,False
kseniapushkina/timp_pract_4,0,0,1,False,False,False,False
kseniapvlnk/kseniapvlnk.github.io,0,0,0,False,False,False,False
kseniapvlnk/kseniapvlnk01.github.io,-1,-1,-1,False,True,False,False
kseniapvlnk1/lr1,1,0,1,False,False,False,False
kseniapxl/git_oefeningen,0,0,1,False,False,False,False
kseniapxl/javaadv_h6_lambdaexpressions,0,0,0,False,False,False,False
kseniapxl/javaadvstreamingservicev0,0,0,0,False,False,False,False
kseniapxl/pipelines-java,0,0,0,False,False,False,False
kseniapxl/seng,0,0,1,False,False,False,False
kseniapxl/softwaredevproj,0,0,0,False,False,False,False
kseniapxl/web_ess_pxl,0,0,1,False,False,False,False
kseniaqa/qa-tester,0,0,0,False,False,False,False
kseniaqs/kseniaqs.github.io,0,0,1,False,False,False,False
kseniaqs/my-ferst-site.io,0,0,1,False,False,False,False
kseniaqs/student-practitioner,0,0,1,False,False,False,False
kseniaqua/if-html,0,0,1,False,False,False,False
kseniara/-project_for_test_task,-1,-1,-1,False,True,False,False
kseniara/3osnovy_java,0,0,1,False,False,False,False
kseniara/4.-selenide,0,3,1,False,False,False,False
kseniara/allurereports6,0,0,0,False,False,False,False
kseniara/diplom,0,0,1,False,False,False,False
kseniara/final_project_for_test_task,0,0,1,False,False,False,False
kseniara/final_project_web,0,0,1,False,False,False,False
kseniara/ga_guru,0,0,1,False,False,False,False
kseniara/go_project,0,0,1,False,False,False,False
kseniara/kseniara,0,0,1,False,False,False,False
kseniara/lesson10_jenkins,0,0,1,False,False,False,False
kseniara/lesson17,-1,-1,-1,False,True,False,False
kseniara/lesson_14,0,0,1,False,False,False,False
kseniara/lesson_9_jenkins,0,0,1,False,False,False,False
kseniara/lessons_rest_api_tests,3,0,1,False,False,False,False
kseniara/project_for_test_task,0,0,1,False,False,False,False
kseniara/qa_gure_lesson6,0,0,1,False,False,False,False
kseniara/qa_guru_7_6dz,0,0,0,False,False,False,False
kseniara/qa_guru_curs,-1,-1,-1,False,True,False,False
kseniara/qa_guru_lesson7,0,0,1,False,False,False,False
kseniara/qa_guru_lesson_16_rest_api_tests,3,0,1,False,False,False,False
kseniara/qa_guru_mobile_1_lesson-20,0,0,1,False,False,False,False
kseniara/registrationform,0,0,0,False,False,False,False
kseniara/soapui_lesson,0,0,1,False,False,False,False
kseniaradko/app-saveyourmoney,0,0,1,False,False,False,False
kseniaradko/basket,-1,-1,-1,False,True,False,False
kseniaradko/bewithyou,-1,-1,-1,False,True,False,False
kseniaradko/changecolorofpage,-1,-1,-1,False,True,False,False
kseniaradko/deletecookiewindow,-1,-1,-1,False,True,False,False
kseniaradko/donate,-1,-1,-1,False,True,False,False
kseniaradko/education,0,0,1,False,False,False,False
kseniaradko/fastcompany,0,0,1,False,False,False,False
kseniaradko/maketasks,-1,-1,-1,False,True,False,False
kseniaradko/nodejs,-1,-1,-1,False,True,False,False
kseniaradko/onlinekino,0,0,1,False,False,False,False
kseniaradko/reactrouterv5,0,0,1,False,False,False,False
kseniaradko/reactrouterv6,0,0,1,False,False,False,False
kseniaradko/redux-app,0,0,1,False,False,False,False
kseniaradko/resume,0,0,1,False,False,False,False
kseniaradko/rollup,0,0,1,False,False,False,False
kseniaradko/starthooks,0,0,1,False,False,False,False
kseniaradko/test-taskamo,0,0,1,False,False,False,False
kseniaradko/tests,0,0,1,False,False,False,False
kseniarakcheeva/-8,0,0,1,False,False,False,False
kseniarakcheeva/8lr,0,0,1,False,False,False,False
kseniarakcheeva/lab8,0,0,1,False,False,False,False
kseniarastor/testrepo,0,0,1,False,False,False,False
kseniaredkina/backend_test_homework,0,0,0,False,False,False,False
kseniaredkina/character_creation_module,0,0,0,False,False,False,False
kseniareneva/da_analyst,0,0,1,False,False,False,False
kseniareneva/kseniareneva.github.io,0,1,1,False,False,False,False
kseniareneva/rsschool-cv,-1,-1,-1,False,True,False,False
kseniareshka/---,-1,-1,-1,False,True,False,False
kseniareshka/-----,-1,-1,-1,False,True,False,False
kseniareshka/company-c-dannymi-ot-tichers-,0,0,1,False,False,False,False
kseniareshka/fast-company-new,-1,-1,-1,False,True,False,False
kseniareshka/fastcompany,-1,-1,-1,False,True,False,False
kseniareshka/glubokoeizuchenie,0,0,1,False,False,False,False
kseniareshka/import-export,-1,-1,-1,False,True,False,False
kseniareshka/localstorage,-1,-1,-1,False,True,False,False
kseniareshka/my-program,-1,-1,-1,False,True,False,False
kseniareshka/mycompany-new-posle-ispravl-,0,0,1,False,False,False,False
kseniareshka/new,0,0,1,False,False,False,False
kseniareshka/newcomp,-1,-1,-1,False,True,False,False
kseniareshka/node-app,0,0,1,False,False,False,False
kseniareshka/project-qualities,0,0,1,False,False,False,False
kseniareshka/redux,0,0,1,False,False,False,False
kseniareshka/redux-app,-1,-1,-1,False,True,False,False
kseniareshka/redux-new,-1,-1,-1,False,True,False,False
kseniareshka/reduxxx-app,-1,-1,-1,False,True,False,False
kseniareshka/rollup1-2,-1,-1,-1,False,True,False,False
kseniareshka/webpack-1,-1,-1,-1,False,True,False,False
kseniareshka/xz,0,0,1,False,False,False,False
kseniareshka/xzsf,-1,-1,-1,False,True,False,False
kseniareshka/yaa,-1,-1,-1,False,True,False,False
kseniarey/hometasksfe,0,0,1,False,False,False,False
kseniarey/java,-1,-1,-1,False,True,False,False
kseniarey/java-hw,0,0,1,False,False,False,False
kseniarey/js-homework,0,0,1,False,False,False,False
kseniarey/linux-homework,0,0,1,False,False,False,False
kseniarey/to-be-done,0,0,1,False,False,False,False
kseniari/-goit-js-hw-11-infinite-scroll,0,0,1,False,False,False,False
kseniari/-react-hw-02-phonebook-formic-yup,0,0,1,False,False,False,False
kseniari/film-library,0,0,1,False,False,False,False
kseniari/github-tutorial,0,0,1,False,False,False,False
kseniari/goit-js-hw-06,0,0,1,False,False,False,False
kseniari/goit-js-hw-07,0,0,1,False,False,False,False
kseniari/goit-js-hw-08,0,0,1,False,False,False,False
kseniari/goit-js-hw-09,0,0,1,False,False,False,False
kseniari/goit-js-hw-10,0,0,1,False,False,False,False
kseniari/goit-js-hw-11,0,0,1,False,False,False,False
kseniari/goit-markup-hw-03,0,0,1,False,False,False,False
kseniari/goit-markup-hw-04,0,0,1,False,False,False,False
kseniari/goit-markup-hw-05,1,0,1,False,False,False,False
kseniari/goit-markup-hw-06,0,0,1,False,False,False,False
kseniari/goit-markup-hw-07,0,0,1,False,False,False,False
kseniari/goit-markup-hw-08,0,0,1,False,False,False,False
kseniari/goit-react-hw-03-image-finder,0,0,1,False,False,False,False
kseniari/goit-react-hw-03-phonebook,0,0,1,False,False,False,False
kseniari/goit-react-hw-04-hooks-feedback,0,0,1,False,False,False,False
kseniari/goit-react-hw-04-hooks-images,0,0,1,False,False,False,False
