user,repos_collab,deleted,site_admin,hireable,email,company,github_star
nstitov,"nstitov/botik,nstitov/vk-bot,nstitov/true-talks,Ivang71/crud-node,nstitov/tanks",True,False,False,,,False
nstudiohub,nstudiohub/nstudioblog,True,False,False,,,False
nstco29,"nstco29/FamilyTree,nstco29/wdi-fundamentals-memorygame,nstco29/Profile",True,False,False,,,False
nstifeev,"nstifeev/test_homework,nstifeev/second",True,False,False,,,False
nstepanovs412,"nstepanovs412/SLAMTEC_S2-,nstepanovs412/SLAMTEC_S2,nstepanovs412/portfolio_Accenture-,nstepanovs412/mask_wearing",True,False,False,,,False
nstudeveloper,"nstudeveloper/symfony-rest,nstudeveloper/circularlinkedlist,nstudeveloper/aftership,nstudeveloper/PP-firstlab",True,False,False,,,False
nstack-io,,True,False,False,,,False
nst1nctz,nst1nctz/grails-filterpane,True,False,False,,,False
nstrumenta-github[bot],,True,False,False,,,False
nstack,,True,False,False,,,False
nst-guide,,True,False,False,,,False
nstar0512,"nstar0512/ServletTemplate,nstar0512/spring_gradle_pure,nstar0512/ClothingCompany,nstar0512/servlet_pure,nstar0512/spring_maven_pure,nstar0512/servlet_mybatis,nstar0512/spring_maven_mybatis,nstar0512/ShoppingMall,nstar0512/Spoon-Knife",True,False,False,,,False
nstineathmb,"nstineathmb/pipelines-dotnet-core-docker,nstineathmb/gs-spring-boot-docker,nstineathmb/mslearn-tailspin-spacegame-web,nstineathmb/pipelines-javascript-docker",True,False,False,,,False
nstopb,"Airata/airata-sample.github.io,nstopb/prueba-ionic,nstopb/gm-test,nstopb/ionic-test",True,False,False,,,False
nstooty,nstooty/my_first_rails_app,True,False,False,,,False
nstrGIT,,True,False,False,,,False
nstmrt,,True,False,False,,,False
nstech-dev,,True,False,False,,,False
nst411,nst411/fayadh.github.io,True,False,False,,,False
nstvsisterskitchen,,True,False,False,,,False
nstepsforward,"nstepsforward/some-certifications-storage,nstepsforward/aush",True,False,False,,,False
nstrlabs,,True,False,False,,,False
nstardust,nstardust/accrobranche--projet-cesi,True,False,False,,,False
nstc1998,nstc1998/odin-recipe,True,False,False,,,False
nsteup,nsteup/rmfurier,True,False,False,,,False
nstrumenta,,True,False,False,,,False
nstar3,,True,False,False,,,False
nstrasserserrala,nstrasserserrala/WCAClient,True,False,False,,,False
nstackcom,,True,False,False,,,False
nstark03,"nstark03/TablesProject,nstark03/Arduino-Weatherstation,nstark03/TestRobot",True,False,False,,,False
nstu-ItCanDraw,,True,False,False,,,False
nstwfpro,,True,False,False,,,False
nstone1012,,True,False,False,,,False
nstoyev,,True,False,False,,,False
nsten00oo,,True,False,False,,,False
nstisistemas,,True,False,False,,,False
nsterllc,,True,False,False,,,False
nstkxyz,,True,False,False,,,False
nstrec,nstrec/dump_v1,True,False,False,,,False
nstommo,,True,False,False,,,False
nstephens11,,True,False,False,,,False
nstrum-net,,True,False,False,,,False
nstjby,,True,False,False,,,False
nstruhs,nstruhs/hello-world,True,False,False,,,False
nsteady975,,True,False,False,,,False
nsteer,,True,False,False,,,False
nsteffano,,True,False,False,,,False
nstx,nstx/LOP,True,False,False,,,False
nstudioapp,,True,False,False,,,False
nstu-fami-90x,,True,False,False,,,False
nst-cloud,,True,False,False,,,False
nstarjhub,,True,False,False,,,False
nstoddar74,,True,False,False,,,False
nstrydom1,nstrydom1/scraper,True,False,False,,,False
nstu-trainer,,True,False,False,,,False
nstarkhan,,True,False,False,,,False
nstustudent,,True,False,False,,,False
nstod15,firefirehot/CS166_project,True,False,False,,,False
nstkkmxzcmer4,,True,False,False,,,False
nstu-games,,True,False,False,,,False
MUxi-svg,,True,False,False,,,False
uVuR2hn,,True,False,False,,,False
e92b,"e92b/server,e92b/test-src",True,False,False,,,False
e929cd543009c1342706cf2c,,True,False,False,,,False
SReidD,,True,False,False,,,False
SRevolutionYT,"bptfreitas/AulaGIT_1B,SRevolutionYT/BioSIDS,SRevolutionYT/Rocketseat,SRevolutionYT/SRevolutionYT.github.io",True,False,False,,,False
SRebolled0,SRebolled0/repositorio-henry,True,False,False,,,False
SReyes74,SReyes74/Tech-News,True,False,False,,,False
SReadFox,SReadFox/gocook,True,False,False,,,False
SRezer,,True,False,False,,,False
SReddy456,,True,False,False,,,False
lmYoona,lmYoona/yoonarepo,True,False,False,,,False
Oucart,Oucart/libricons,True,False,False,,,False
Ouchoumin,"Ouchoumin/JishinSokuho_report_bot,Ouchoumin/learngit",True,False,False,,,False
Ouch-Metaverse-Dao,,True,False,False,,,False
Ouchak1,Ouchak1/ChessJavaProject,True,False,False,,,False
Ouchn,"Ouchn/CSharpPrimeFinder,GM-Coding-Club/bird-app,Ouchn/CSDrawing,GM-Coding-Club/birdhouse",True,False,False,,,False
OucMLLab-LiuPeneg,OucMLLab-LiuPeneg/UResnet,True,False,False,,,False
OucemaZitoun,OucemaZitoun/msdn-linq,True,False,False,,,False
OuchTouch,,True,False,False,,,False
OuchUQ,,True,False,False,,,False
Oucci,,True,False,False,,,False
OuchDOTLambdaODOTORG,,True,False,False,,,False
OuchKevv,,True,False,False,,,False
Ouchmyfingers,,True,False,False,,,False
Oucepe491,,True,False,False,,,False
ItFaktoria,"ItFaktoria/PLUG_PRESTA,ItFaktoria/PLUG_STRIX,ItFaktoria/BATCH_REST_APPLICATION",True,False,False,,,False
