user,repos_collab,deleted,site_admin,hireable,email,company,github_star
Corporators,,True,False,False,,,False
CorvaeOfficial,,True,False,False,,,False
Corneille11,,True,False,False,,,False
Corentin63max,,True,False,False,,,False
CoreBridge,,True,False,False,,,False
CoronaPolicy,,True,False,False,,,False
Corsssection,"Corsssection/TEST,Corsssection/runtest",True,False,False,,,False
CoreyGillen,meyersj/convexhull,True,False,False,,,False
CoryTao9,,True,False,False,,,False
Corin0319,Skyquests/SQCreative,True,False,False,,,False
Corissalance34759,,True,False,False,,,False
CoreKay,,True,False,False,,,False
Coral-Innovation,,True,False,False,,,False
CorydalisDecumbens,CorydalisDecumbens/CorydalisDecumbens.github.io,True,False,False,,,False
Cortex-Development,,True,False,False,,,False
Corepox,,True,False,False,,,False
CoritaX,,True,False,False,,,False
Cornelia-iBradley,,True,False,False,,,False
CoronaHilfswerk,,True,False,False,,,False
CorumFinancial,,True,False,False,,,False
Core3-NCG,,True,False,False,,,False
Cordince,,True,False,False,,,False
Coronasafe-Tamilnadu,,True,False,False,,,False
CorAlert,,True,False,False,,,False
Corienjott,,True,False,False,,,False
Corapovic,,True,False,False,,,False
Cortex3108,Cortex3108/docassemble-VSS12021,True,False,False,,,False
Core-Power-UK,,True,False,False,,,False
CorLeonas,,True,False,False,,,False
Cormarnibo,"Cormarnibo/Cormarnibo,Cormarnibo/Free-rdp",True,False,False,,,False
Corvanta-Analytics,,True,False,False,,,False
Coruj-s,,True,False,False,,,False
CoraForeman,,True,False,False,,,False
CoronaDiscounts,,True,False,False,,,False
Corrade5677,Corrade5677/VapeCustomForRoblox,True,False,False,,,False
Corona-Safe-Mandsaur,,True,False,False,,,False
Corachii,,True,False,False,,,False
Cornell-Tech-PAML,,True,False,False,,,False
CoryBrook,,True,False,False,,,False
Corporativo-Timed,,True,False,False,,,False
Corydoras-Games,,True,False,False,,,False
CordovaEducation,,True,False,False,,,False
CornwallCollege-CORC367-2015,,True,False,False,,,False
Coral-Neo-Bank-for-tenents,,True,False,False,,,False
CorppassDigistump,,True,False,False,,,False
CoroiStefan,,True,False,False,,,False
CoralysSa,,True,False,False,,,False
CorrieMoriarty,,True,False,False,,,False
Corewar,,True,False,False,,,False
CoreyDriverTony,CoreyDriverTony/mlyssw,True,False,False,,,False
Corb3nik-Test-Org,,True,False,False,,,False
CorneliusBDG,,True,False,False,,,False
Cory-And-Caleb,,True,False,False,,,False
CorrosiveTurtle,,True,False,False,,,False
CornoCrystal,,True,False,False,,,False
Coradozz,,True,False,False,,,False
Coral-Condo,,True,False,False,,,False
CorcoranHighSchool,,True,False,False,,,False
CoralVentures,,True,False,False,,,False
Coral-Incompany,,True,False,False,,,False
CoreBETOfficial,,True,False,False,,,False
Cordin13,,True,False,False,,,False
CorporateIP,,True,False,False,,,False
CornellLiverman,,True,False,False,,,False
Core-Wallet,,True,False,False,,,False
CorneTheart,,True,False,False,,,False
Corndogskii,Corndogskii/My-first-Rails-app,True,False,False,,,False
CoreSecurity,,True,False,False,,,False
Cordeliakennard54330,,True,False,False,,,False
Cortes1991,,True,False,False,,,False
Cor6in,,True,False,False,,,False
CormaWithBlue,,True,False,False,,,False
Cortadrian,,True,False,False,,,False
Cors4irPT,tp323/POO,True,False,False,,,False
Cortez-Crew,,True,False,False,,,False
CorporateSpec,,True,False,False,,,False
CormacLearnUpon,,True,False,False,,,False
Corp-ico,,True,False,False,,,False
CoralSound,,True,False,False,,,False
Coriama,,True,False,False,,,False
CorneliaAnika,,True,False,False,,,False
CoraliSeedorff,,True,False,False,,,False
Coronatime,,True,False,False,,,False
Coretol,,True,False,False,,,False
CorralNAS,,True,False,False,,,False
Corthik,Corthik/home-page,True,False,False,,,False
Corona-Suck,,True,False,False,,,False
CoronuxDev,,True,False,False,,,False
Corestad,,True,False,False,,,False
Corsace,,True,False,False,,,False
Corentatersall16318,,True,False,False,,,False
CorujaSystem,,True,False,False,,,False
Coraquali,,True,False,False,,,False
Coralietree,,True,False,False,,,False
Corbata,,True,False,False,,,False
Coralie69,,True,False,False,,,False
Coriell-Life-Sciences,,True,False,False,,,False
Corkyboy9,,True,False,False,,,False
CorpoSlim,CorpoSlim/ivete,True,False,False,,,False
CorruMAI,,True,False,False,,,False
Corey-Hoard-Zapdot,,True,False,False,,,False
Correlatio-company,,True,False,False,,,False
Corleone3344,,True,False,False,,,False
CoreAlexSun,,True,False,False,,,False
CorpLean,,True,False,False,,,False
Core-Assoc,,True,False,False,,,False
Cornelius1435,,True,False,False,,,False
Corporate-Jargon,,True,False,False,,,False
CoriolisPharmaResearch,,True,False,False,,,False
CorasCloudApps,,True,False,False,,,False
Corlap,Corlap/Move,True,False,False,,,False
CoreAppz,,True,False,False,,,False
CorsetStory,,True,False,False,,,False
CortTheThird,,True,False,False,,,False
Cor3Lab,,True,False,False,,,False
Cordwood,,True,False,False,,,False
CoreConsulting-DevOps,,True,False,False,,,False
Coreixnet,"Coreixnet/mirrors,Coreixnet/Coreix",True,False,False,,,False
CorineWard163,,True,False,False,,,False
Corrsoive,,True,False,False,,,False
CorundumStudio,,True,False,False,,,False
CoronaBVW,,True,False,False,,,False
Corianderf1009,,True,False,False,,,False
Corn1994,,True,False,False,,,False
Cornj19650306,,True,False,False,,,False
Corv-TZ,,True,False,False,,,False
Corsacv2,Corsacv2/Whitepaper,True,False,False,,,False
Corning91,,True,False,False,,,False
CoregroupMB,,True,False,False,,,False
CornerFarmChicago,,True,False,False,,,False
CorsacToken,CorsacToken/Whitepaper,True,False,False,,,False
Corioncoin,Corioncoin/corioncoin.github.io,True,False,False,,,False
CoreyMiddleton,,True,False,False,,,False
CorinesMaas,CorinesMaas/a,True,False,False,,,False
CortezLabs,,True,False,False,,,False
CornCerealBar,,True,False,False,,,False
CorteXlab,,True,False,False,,,False
Cornucopia-Swift,,True,False,False,,,False
Corvus-Janitorial,,True,False,False,,,False
CoronaCrew,,True,False,False,,,False
Corij234,,True,False,False,,,False
Corixm,,True,False,False,,,False
CoronaVirusRecoveryProject,,True,False,False,,,False
Cortex-coderex11,"Cortex-coderex11/mankov,Cortex-coderex11/Cortex-coderex11.github.io",True,False,False,,,False
CorpFlex,,True,False,False,,,False
Coronaras,,True,False,False,,,False
CoreLine-Delivery-Platform,,True,False,False,,,False
CorpuzKio,CorpuzKio/Elective3-2,True,False,False,,,False
CornellEldredJerry,CornellEldredJerry/main1,True,False,False,,,False
Corridors-Poliba,,True,False,False,,,False
CoryITH,CoryITH/tetris,True,False,False,,,False
CornerStone-Labs,,True,False,False,,,False
CornedGreensAlgo,,True,False,False,,,False
CornerDrop,,True,False,False,,,False
CorruptedProject,,True,False,False,,,False
Cordmane,,True,False,False,,,False
CoreSyncNicore,,True,False,False,,,False
CoryMBrooks,,True,False,False,,,False
Coroyu,Coroyu/Reverse-Integer-_LeetCode,True,False,False,,,False
CorradoBruschi,CorradoBruschi/MobaSimulator,True,False,False,,,False
Cordinal,,True,False,False,,,False
CorinneRiley,,True,False,False,,,False
CormacHogan2000,,True,False,False,,,False
CorgisCorgisCorgis,,True,False,False,,,False
CoraJBowen1,,True,False,False,,,False
CoreBrew,,True,False,False,,,False
Cordiaikerrin64665,,True,False,False,,,False
CoronahelpCO,CoronahelpCO/coronahelp.github.io,True,False,False,,,False
CoraGray,CoraGray/Resume,True,False,False,,,False
CortisolAI,,True,False,False,,,False
CoronavirusMakers,,True,False,False,,,False
Corcheroubn7,,True,False,False,,,False
CordovaCn,,True,False,False,,,False
Corsair-cash,,True,False,False,,,False
CorserNow,,True,False,False,,,False
CorellaDT,,True,False,False,,,False
Cornutum,,True,False,False,,,False
CornelLiDAR,,True,False,False,,,False
Cora-Gale,"Cora-Gale/Cora-Gale,Cora-Gale/Cora-Gale-Core1,Cora-Gale/Cora-Gale-Core3,Cora-Gale/Cora-Gale-Core4,Cora-Gale/Cora-Gale-Core2",True,False,False,,,False
CorettaConcepcion,,True,False,False,,,False
CoreOS-netg5,,True,False,False,,,False
CorenePickard,,True,False,False,,,False
Coreysims723,,True,False,False,,,False
Corrupted-Droid,,True,False,False,,,False
Corestream-Networks-and-Robotics-LTD,,True,False,False,,,False
CoreDataModule,,True,False,False,,,False
CornellWallac12,"CornellWallac12/CornellWallac122,CornellWallac12/CornellWallac12,CornellWallac12/CornellWallac125,CornellWallac12/CornellWallac123,CornellWallac12/CornellWallac124",True,False,False,,,False
Corki454,,True,False,False,,,False
CorrentRights,CorrentRights/StudyNotes,True,False,False,,,False
Cortapelos,,True,False,False,,,False
CorieA,,True,False,False,,,False
CoreCoder-Devs,,True,False,False,,,False
CornellCosmoLab,,True,False,False,,,False
Corus84,andresSaez/Poc-NaAdriAnd,True,False,False,,,False
Cortado-Holding-AG,,True,False,False,,,False
Corrupted-Filee,,True,False,False,,,False
CorporacionRenca,CorporacionRenca/horas_salud,True,False,False,,,False
Cornelia521,Cornelia521/kcintelligence,True,False,False,,,False
CordellWord,CordellWord/351348,True,False,False,,,False
CorrenteAlternativa,,True,False,False,,,False
CorruptedAISoftware,,True,False,False,,,False
CoromandelValleykey,,True,False,False,,,False
CorettaCline,,True,False,False,,,False
Corporate014,,True,False,False,,,False
Corvettehead,,True,False,False,,,False
CordKoncept,,True,False,False,,,False
CoreneRempel,,True,False,False,,,False
Cordell79825,,True,False,False,,,False
Corazon-de-Vainilla,,True,False,False,,,False
CoryRutherford,,True,False,False,,,False
Corona-Appointment-Booking-App,,True,False,False,,,False
Corlissjoson,,True,False,False,,,False
CoronaVirusApp,,True,False,False,,,False
CoreCrafted-Network,,True,False,False,,,False
Corn333,,True,False,False,,,False
Corona-Strike,,True,False,False,,,False
Coreylei37,,True,False,False,,,False
Coroas-24-Horas,,True,False,False,,,False
Coredinate-Lab,,True,False,False,,,False
CorpDreams,,True,False,False,,,False
CorinneOrg,,True,False,False,,,False
CoroPOE2020,,True,False,False,,,False
Corona-Website-Gijs-Job-Cas-Youri,,True,False,False,,,False
CorditeYT009,,True,False,False,,,False
CorporationOfEvil,,True,False,False,,,False
Core-Time,,True,False,False,,,False
CoreyTodd7,,True,False,False,,,False
Cornebuche,,True,False,False,,,False
CorbinYin,,True,False,False,,,False
Corgdad,,True,False,False,,,False
CordiRoeder,,True,False,False,,,False
Cork-App,,True,False,False,,,False
Coronauhadi,,True,False,False,,,False
CordThemes,,True,False,False,,,False
CorruptProg,CorruptProg/Book-Web_Exercises,True,False,False,,,False
CorryLab,,True,False,False,,,False
CoreKeeperZero,,True,False,False,,,False
CorinnaSears,,True,False,False,,,False
Coruscant-Code,Coruscant-Code/springcloud-config,True,False,False,,,False
CorruptedFunction,,True,False,False,,,False
CordovaViet,,True,False,False,,,False
CorrieKay,,True,False,False,,,False
Cornell-SA-Tech,,True,False,False,,,False
Coredo-idea,,True,False,False,,,False
CortesRosaMaria,,True,False,False,,,False
CoreDevOpsTools,,True,False,False,,,False
CorruptedBlood,,True,False,False,,,False
Cory65,Cory65/CVE-2022-24086-POC,True,False,False,,,False
Cornrella,,True,False,False,,,False
Cornelia0111,,True,False,False,,,False
CoreDragon,,True,False,False,,,False
CorelCoffee,ygchina/ccid-doc,True,False,False,,,False
Core-Mechanics,,True,False,False,,,False
CorysHomeLab,,True,False,False,,,False
Corsair-Ranch,,True,False,False,,,False
CorderLynn,,True,False,False,,,False
CoriL,,True,False,False,,,False
Cornucopias-Game,,True,False,False,,,False
CoreywChewy,,True,False,False,,,False
CorteOpenSource,,True,False,False,,,False
Corbem,,True,False,False,,,False
Cormaxx,,True,False,False,,,False
CorpusChristi,,True,False,False,,,False
Cork-Android-Development-Meetup,,True,False,False,,,False
CorlinBurks,,True,False,False,,,False
CoralRP,,True,False,False,,,False
Coredo-Oy,,True,False,False,,,False
Cortraverse,,True,False,False,,,False
CorderHouse-Cursos,,True,False,False,,,False
Corporate-Goon,,True,False,False,,,False
CoresystemsFSM,,True,False,False,,,False
Core-lemon,,True,False,False,,,False
CoreSkills-For-Happy-Company,,True,False,False,,,False
CorderoEnrique,,True,False,False,,,False
CorvoProfano,,True,False,False,,,False
CornerPharmacy,,True,False,False,,,False
Cornell96,,True,False,False,,,False
CornFreeGorn,,True,False,False,,,False
CoreXDevelopmentTeam,,True,False,False,,,False
Corkscrews,,True,False,False,,,False
CoreDanielG,,True,False,False,,,False
CorpUmbrella,,True,False,False,,,False
CorvvusCorax,,True,False,False,,,False
Corine42034,,True,False,False,,,False
Corene65547,,True,False,False,,,False
Cornix-Token,,True,False,False,,,False
Coro366,,True,False,False,,,False
CornichonZdS,,True,False,False,,,False
CoreEleven,CoreEleven/Cruzeirao,True,False,False,,,False
CorHartmann77,,True,False,False,,,False
CoreRom,,True,False,False,,,False
CorePureOS,,True,False,False,,,False
CornCalculator,,True,False,False,,,False
Cornwall-Athletic,,True,False,False,,,False
CorVascular,,True,False,False,,,False
Corey9898,,True,False,False,,,False
CaffeinatedLemur,"CaffeinatedLemur/Soulslike_Game,CaffeinatedLemur/Deckbuiling-Board-Game,CaffeinatedLemur/DigiPenGameJam1,CaffeinatedLemur/github-slideshow,CaffeinatedLemur/SpaceGame,CaffeinatedLemur/Text-Adventure-Game,CaffeinatedLemur/GameJamTest,CaffeinatedLemur/DigiPen-Runner-Team-Game,CaffeinatedLemur/FPS,CaffeinatedLemur/Realm-Rush-2,CaffeinatedLemur/Platformer,CaffeinatedLemur/4_Argon_Assault,FlynnD273/Platformer,CaffeinatedLemur/5_Realm_Rush",True,False,False,,,False
Cafari,"Cafari/690T-final,Cafari/Sync,MelodyZ/690T-final,Cafari/stat-modeling-2015,Cafari/697G_Project",True,False,False,,,False
CaffeinatedAndroid,"CaffeinatedAndroid/raspi-bot-node,CaffeinatedAndroid/raspi-bot-app,wquist/Goshna,CaffeinatedAndroid/Clear-Links,CaffeinatedAndroid/android-emulator-ci,GoshnaAccessibility/GoshnaAirlines,CaffeinatedAndroid/raspi-bot,CaffeinatedAndroid/com.awareframework.android.core,CaffeinatedAndroid/docs,CaffeinatedAndroid/keep-your-distance-android,CaffeinatedAndroid/robot-domination,CaffeinatedAndroid/detect-rpi,GoshnaAccessibility/Goshna,CaffeinatedAndroid/demo-merge-android-coverage",True,False,False,,,False
CafrineSab,"CafrineSab/tests-ruby,CafrineSab/mes_recettes,CafrineSab/CafrineSab.github.io,CafrineSab/Google,CafrineSab/my-recipes,camilleev/morningNew,msharififr/nouv",True,False,False,,,False
Cafe31,Cafe31/MegaBackup,True,False,False,,,False
CaffeineTherapist,"CaffeineTherapist/elasticsearch,CaffeineTherapist/spark,CaffeineTherapist/lucene-solr",True,False,False,,,False
CafeeWWW,"gustavoglu/timeproject-front-vue,CafeeWWW/adonis-api,CafeeWWW/AsapDesigns,CafeeWWW/BMI-calculator,CafeeWWW/Movel-Parts,CafeeWWW/Login-made-with-HTML-and-CSS,CafeeWWW/api-adonis",True,False,False,,,False
Caffein-Kwanda,"Explore-AI/Pictures,Explore-AI/Public-Data",True,False,False,,,False
Cafeine1991,"Cafeine1991/duyhelloworld,Cafeine1991/duyubuntu,Cafeine1991/webLogin",True,False,False,,,False
CaffeineJUN,"CaffeineJUN/resize-textarea-js,CaffeineJUN/typescript-prac,CaffeineJUN/search-bar-animation,CaffeineJUN/resize-image-js,CaffeineJUN/QR-code-generator,CaffeineJUN/sns-post-box-js,CaffeineJUN/word-scramble,CaffeineJUN/portal_project,CaffeineJUN/convert_text_to_file,CaffeineJUN/vanilla-js,CaffeineJUN/responsive_edu_web,CaffeineJUN/rodong,CaffeineJUN/detect-user-location-js,CaffeineJUN/image-editor-js,CaffeineJUN/heart-rate,CaffeineJUN/responsive-navbar-js,CaffeineJUN/file-upload-js,CaffeineJUN/login_firebase,CaffeineJUN/video-custom-js,CaffeineJUN/price-range-slider-js,KKangGoGo/BackEndServer,CaffeineJUN/drag-drop-list-js,CaffeineJUN/vanilla_js_project,CaffeineJUN/language-translator,CaffeineJUN/login_redux,CaffeineJUN/test,CaffeineJUN/start-fe,CaffeineJUN/classroom,CaffeineJUN/download-youtube-thumbnail-js,CaffeineJUN/add-tags-js,CaffeineJUN/web_development_theory,CaffeineJUN/vanilla-js-project-setup,Team-Alan/timeCapsule,CaffeineJUN/reactWithJsonServer,CaffeineJUN/responsive-vertical-timeline-js,CaffeineJUN/drag-element-js,CaffeineJUN/js100,CaffeineJUN/animated-sidebar-js,CaffeineJUN/portal,CaffeineJUN/popup-modal-js,CaffeineJUN/calendar-js,CaffeineJUN/detect-user-browser-js",True,False,False,,,False
Cafemocca,,True,False,False,,,False
