user,repos_collab,deleted,site_admin,hireable,email,company,github_star
techleeone,"techleeone/php-casbin,techleeone/gophp,php-casbin/laravel-casbin,php-casbin/casbin-client,php-casbin/php-casbin,techleeone/admin,techleeone/wechat-api,techleeone/support,techleeone/alipay-php,techleeone/framework,techleeone/php-casbin-1",True,False,False,,,False
techprat,"techprat/WhatsappWebDesign,techprat/shoppinglyx,techprat/Image-Portfolio,techprat/DeveloperDiary",True,False,False,,,False
techno-savvy,"techno-savvy/MYTEST,techno-savvy/SoftwareEngineering",True,False,False,,,False
technocyclope,"technocyclope/ultimate-tabbed-widgets,technocyclope/Google-Analytics-Top-Content-Widget",True,False,False,,,False
tectalic,,True,False,False,,,False
technogen-gg,"technogen-gg/miscellaneous,technogen-gg/NativeKit,technogen-gg/Miscellaneous,gorzone/gorzone.github.io,technogen-gg/podspec,gor-gyolchanyan-swift/NativeKit,technogen-gg/NameKit,technogen-gg/FontKit,technogen-gg/ColorKit,technogen-gg/Documentation,centralizedonline/centralizedonline.github.io,technogen-gg/PredicateKit,technogen-gg/PatternKit,technogen-gg/icu-swift,technogen-gg/swift-evolution,technogen-gg/routing,technogen-gg/metaconfig,technogen-gg/Dynamism,technogen-gg/PersistenceKit",True,False,False,,,False
techknowledgery,,True,False,False,,,False
techaidememoire,,True,False,False,,,False
techdeveloperz,,True,False,False,,,False
technobyte-nitkkr,technobyte-nitkkr/Tech-Website-Backend-2021,True,False,False,,,False
tecsisa-enterprise,tecsisa-enterprise/hashi-ui,True,False,False,,,False
techclassin,,True,False,False,,,False
techno848,"techno848/PasstaSOAPServer,The-LookingGlass/frontend,Zen-Ze/ZenZe,techno848/BotRamsAI,techno848/BerrySensor,techno848/ZenZe",True,False,False,,,False
techfutures,,True,False,False,,,False
techiedod,"techiedod/vuebar,techiedod/vue-svgicon,collabos/real-time-api-framework,techiedod/timeflip",True,False,False,,,False
techienityam,"techienityam/new.github.io,techienityam/TechieNityam.github.io,techienityam/testwebsite.github.io,techienityam/test.github.io,techienityam/codes.github.io",True,False,False,,,False
tech-javajavajava,,True,False,False,,,False
techenstar,"techenstar/MicroAPI,techenstar/PreviewImageHandler",True,False,False,,,False
techChill,"techChill/techChill,techChill/test,techChill/nodejs-blog,techChill/techChill.github.io,techChill/teChil,techChill/texChill.github.io,techChill/nodejs-blogs,techChill/texChill",True,False,False,,,False
tecraksa,"tecraksa/ossec,tecraksa/tecraksa.github.io",True,False,False,,,False
technolojohn,"technolojohn/technolojohn.github.io,technolojohn/Coin-Toss-Auction-Game,technolojohn/This-Was-A-Website,technolojohn/Password-Generator,technolojohn/Coin-Toss-Auction,technolojohn/Modulus",True,False,False,,,False
techbiadev,techbia/cdk-aws-neptune,True,False,False,,,False
technicaltrainer1909,,True,False,False,,,False
tecedufurb,,True,False,False,,,False
technoman007,technoman007/testing,True,False,False,,,False
techgirl15,"RoboticsTeam4904/TX2Power,techgirl15/nltk_exploration,RoboticsTeam4904/Vision2016",True,False,False,,,False
techzone56060,,True,False,False,,,False
techlatest,techlatest/rippledevelopersuit,True,False,False,,,False
tech-share,"tech-share/tech-share.github.io,tech-share/tech-share.src",True,False,False,,,False
techonomylabs,"techonomylabs/better-auth,techonomylabs/portfolio,techonomylabs/go-auth-saas",True,False,False,,,False
techdesignpriest,"techdesignpriest/xplorer,techdesignpriest/portfolio,techdesignpriest/thehype,techdesignpriest/myportfolio,techdesignpriest/debank",True,False,False,,,False
techashutosh20,techashutosh20/AFBS,True,False,False,,,False
techfleetworks,"techfleetworks/feedback-be-phase-1,techfleetworks/TF_Website,techfleetworks/feedback-phase-1,techfleetworks/Beela-phase-3",True,False,False,,,False
techtaek54,"techtaek54/Project,techtaek54/techtaek54,techtaek54/etude,techtaek54/my-first-website,techtaek54/Algorithms,techtaek54/KDT-Practice,techtaek54/Algorithm,techtaek54/Multicampus,techtaek54/C_Programming,techtaek54/01-ALGORITHM,techtaek54/01-PJT-02,techtaek54/PR_practice,techtaek54/Problem-Solving,techtaek54/Etude,techtaek54/KDT,techtaek54/PJT-0930,techtaek54/test-01",True,False,False,,,False
tech-nikhil07,tech-nikhil07/simplewebsite,True,False,False,,,False
teco-automation[bot],"teco-project/teco-api-models,teco-project/teco-core,teco-project/teco",True,False,False,,,False
techtico,,True,False,False,,,False
techeleven,,True,False,False,,,False
tech-magic,,True,False,False,,,False
techhiveIO,,True,False,False,,,False
techclubrit,,True,False,False,,,False
techwitharpanm,"techwitharpanm/techwitharpanm,techwitharpanm/Lightning-Coin,techwitharpanm/chattingcubical,techwitharpanm/Chatting-Cubical",True,False,False,,,False
teckdye,TechDye/techdye.github.io,True,False,False,,,False
technologiescollege,,True,False,False,,,False
techniponi,"A2Rhombus/doritobot,techniponi/botfriend,techniponi/idkwhoknows,ponydevs/pegasausage,techniponi/doritobot,techniponi/aura,techniponi/cameronseid.com,techniponi/futa-world,techniponi/nazo-update,techniponi/sunbot,techniponi/garden,techniponi/zero-client,techniponi/clopclub,techniponi/e669,techniponi/snuggle-world,techniponi/nix,bytesizedpacket/arena,NooB-AssassinZ3/doritobot,techniponi/e669-neo,techniponi/Essentials,techniponi/gr-soundboard,PonyvilleFM/aura,techniponi/tsgame,techniponi/MastodonTestApp,techniponi/zero-server,bytesizedpacket/goty2,techniponi/FinalProject,techniponi/TileEngine",True,False,False,,,False
technicallyspiritual,"technicallyspiritual/LHLChallenge,technicallyspiritual/ChromeExtension,technicallyspiritual/HumanKirk,technicallyspiritual/HumanKirkProject,technicallyspiritual/Behold,technicallyspiritual/technicallyspiritual.github.io",True,False,False,,,False
techboyrahul,techboyrahul/submission,True,False,False,,,False
tech4nd,"tech4nd/test-git,tech4nd/webtest,tech4nd/jenkin",True,False,False,,,False
tecsupluis,tecsupluis/grupales,True,False,False,,,False
techlocalboy,APWine/apwine-landing-page,True,False,False,,,False
techsoft3d,,True,False,False,,,False
techkaran3,"techkaran3/tokens,techkaran3/assets",True,False,False,,,False
techkadet,"techkadet/panflow,techkadet/treasurequest,techkadet/bunker,techkadet/fortuneteller,techkadet/collinsportfolio,techkadet/myportfolio,techkadet/myappsample,techkadet/rock_paper_scissors,techkadet/lightbulb",True,False,False,,,False
techsuite,"techsuite/WBL,techsuite/tech-suite.com,techsuite/dig-it-app.com,techsuite/fashioncentsapp.com",True,False,False,,,False
techvines-studios,techvines-studios/pramod,True,False,False,,,False
techork,"techork/amadeus-ws-client,techork/travelport-ws-client,techork/aerticket-ws-client",True,False,False,,,False
tecosama,"tecosama/htmlodev,tecosama/cssodevv2,tecosama/kodluyoruzilkrepo,tecosama/data-structure-and-algorithms-hw1,tecosama/Kodluyoruz-Proje1,tecosama/odev3,tecosama/book-search-master,tecosama/cssodev1,tecosama/Merge-Sort-Projesi,tecosama/clock,tecosama/Binary-Search-Tree-Projesi",True,False,False,,,False
technimarkinc,,True,False,False,,,False
techseria,techseria/openboxes,True,False,False,,,False
tecla5,,True,False,False,,,False
technodogs,,True,False,False,,,False
tech712,"tech712/tech712.github.io,tech712/learn-grunt1,tech712/websolution",True,False,False,,,False
tecopx,"tecopx/gateway-remote-config,tecopx/moisture_dataset,tecopx/tecopx.github.io",True,False,False,,,False
tecne,,True,False,False,,,False
techconaorgapp[bot],"jidetechconaorg/pr-retargeting-pat,jidetechconaorg/python-flask,jidetechconaorg/webhook-test-branch",True,False,False,,,False
techie-siva,"techie-siva/react-ui-components,techie-siva/mfe-react-app,techie-siva/mfe-root-config",True,False,False,,,False
techsym,"techsym/techsym.github.io,techsym/Insurance-Site-and-Customer-Management-Template,techsym/techsym,techsym/Ensuro-Insurance,techsym/Jaderade,techsym/dotfiles",True,False,False,,,False
technick1113,"technick1113/ML,technick1113/hello-world",True,False,False,,,False
technitsolutions,,True,False,False,,,False
techdude18,"techdude18/IntelliBoost,techdude18/materialize,techdude18/web-report,techdude18/icon-2p2,techdude18/android_sqlite3,projectallot/Allot-web,techdude18/SuperMan-Rom,techdude18/Allot,techdude18/Hypersonic-Rom,projectallot/Allot-webreport,techdude18/Timetable,techdude18/Synapse,techdude18/webreport_allot,techdude18/IntelliBoost-systemless-module,projectallot/Allot-desktop,projectallot/Allot-index,techdude18/allot,techdude18/lineage-su",True,False,False,,,False
tecnickcom,,True,False,False,,,False
teckardt,"innoq/react-chatterbox,innoq/innoq-blockchain-javascript-1",True,False,False,,,False
tecnno,"tecnno/Ola-Mundo,tecnno/youtube-viewer",True,False,False,,,False
technicalguftgu9,"technicalguftgu9/centralgit9,technicalguftgu9/centralgit1,technicalguftgu9/firstdemo",True,False,False,,,False
techie-curry,techie-curry/curryninja,True,False,False,,,False
techimodi,"techimodi/techimodi.github.io,techimodi/as,techimodi/as.js,techimodi/js.org,techimodi/tools,asbrothers1466/asbrothers1466.github.io,techimodi/Calculator",True,False,False,,,False
techquityltd,,True,False,False,,,False
technicalya,"technicalya/hello-world,technicalya/python-crash-course",True,False,False,,,False
tecsmell,tecsmell/tecsmell.github.io,True,False,False,,,False
