user,repos_collab,deleted,site_admin,hireable,email,company,github_star
I1PABIJJA,"MIUI-v7-porters/all_devices,PortHunters/miui_v7_evo_energy_translate,I1PABIJJA/I1APK-site,I1PABIJJA/Init_jBart_for_device,I1PABIJJA/MT65x2_kernel_lk,MIUI-v7-porters/I1_jBart_a536_set,PortHunters/miui_v7_example,I1PABIJJA/MIUI.v7.Resources.Fixes,PortHunters/miui_v7_pulsar_patches,I1PABIJJA/MIUI.v7.Patches.XML,PortHunters/miui_v7_blade_l2_patches,I1PABIJJA/android_kernel_Fly_evo_energy,I1PABIJJA/jBART_vI1,I1PABIJJA/MIUI.v7.Translation.ru,PortHunters/miui_v7_a319_replace,PortHuntersDev/twrp_device_mediatek_evo_energy,PortHunters/miui_v7_blade_l3_replace,I1PABIJJA/MIUI.v7.Patches.Smali,I1PABIJJA/android_device_mediatek_mt6582,I1PABIJJA/evo_energy_translate,PortHunters/cyanogenmod_evo_energy_patches,I1PABIJJA/miui_evo_energy_replace,PortHunters/miui_evo_tech_3_translate,I1PABIJJA/I1_jBart_EE1_set,PortHunters/miui_v7_evo_tech_3_translate,PortHunters/miui_v7_evo_tech_3_replace,PortHunters/devices,PortHunters/miui_v7_a319_patches,I1PABIJJA/miui_v7_evo_energy_1_patch_smali,PortHunters/miui_v7_blade_l2_translate,I1PABIJJA/bot-telegram,I1PABIJJA/evo_energy_patches,I1dev/android,I1PABIJJA/miui_v8_translate,I1PABIJJA/s823_s63-3.10,PortHunters/miui_v7_evo_tech_4_patches,I1PABIJJA/android_vendor_mediatek_evo_energy,I1PABIJJA/evo_energy_replace,I1PABIJJA/all_devices,I1PABIJJA/android,PortHunters/cyanogenmod_evo_energy_translate,I1PABIJJA/CyanogenMod,PortHuntersDev/ph-buildings,I1PABIJJA/PH-src,I1PABIJJA/I1atcher,I1PABIJJA/I1_jBart_evo_energy_1_set,I1PABIJJA/cyanogenmod_evo_energy_1_patch_smali,I1PABIJJA/cyanogenmod_evo_energy_1_replace,I1PABIJJA/android_device_mediatek_evo_energy,PortHunters/miui_v7_pulsar_replace,PortHunters/miui_v7_evo_energy_patches,I1PABIJJA/s823_s63-kernel,PortHunters/miui_v7_evo_tech_3_patches,PortHunters/PortHunter-src,PortHunters/miui_evo_tech_3_replace,I1PABIJJA/miui_v7_evo_tech_4_patches,PortHuntersDev/twrp_device_fly_evo_energy,I1PABIJJA/android_kernel_Xiaomi_HM2014011,I1PABIJJA/I1set,MIUI-v7-porters/miui_v7_evo_tech_3_patch_smali,PortHunters/miui_v7_pulsar_translate,I1PABIJJA/ph-buildings-backup,I1PABIJJA/ijboti,PortHunters/miui_v7_evo_energy_replace,PortHunters/miui_v7_evo_tech_4_translate,PortHuntersDev/porthunters.xx,I1PABIJJA/patchrom_evo_energy,MIUI-v7-porters/I1_jBart_ET3_set,I1PABIJJA/I1APK,PortHunters/miui_v7_blade_l3_patches,I1PABIJJA/I1APK-src,I1PABIJJA/MIUI.v7.Files.Replacement,PortHunters/miui_v7_blade_l3_translate,NevExpo/NevExpo,I1PABIJJA/PortHunter,I1PABIJJA/android_vendor_mediatek_mt6582,I1PABIJJA/bot-vk,MIUI-v7-porters/miui_v7_evo_tech_3_replace,PortHuntersDev/android_device_fly_evo_energy,I1PABIJJA/I1ARC,PortHunters/miui_v7_blade_l2_replace,I1PABIJJA/jBART,I1PABIJJA/evo_energy,I1PABIJJA/miui_v7_evo_energy_1_replace,PortHunters/miui_v7_evo_tech_4_replace,PortHunters/miui_evo_tech_3_patches,I1PABIJJA/miui_v8_patches,PortHunters/miui_v7_l60_replace,I1PABIJJA/OTA-ph,PortHunters/cyanogenmod_evo_energy_replace,I1PABIJJA/miui_evo_energy_patches,PortHunters/bins,I1PABIJJA/miui_evo_energy_translate,MIUI-v7-porters/Init_jBart_for_device",True,False,False,,,False
T6ooo6T,T6ooo6T/000,True,False,False,,,False
bepotts47,"bepotts47/Disassembler,NGS2Montage/montage,bepotts47/script_StartUp",True,False,False,,,False
beppevanrolleghem,"stage-org1/Tekton-Deployments,beppevanrolleghem/environment-ff-stage-euw1-gkecluster-primary-dev,beppevanrolleghem/stage-backend,beppevanrolleghem/zshConfig,stage-org1/microservice-2,beppevanrolleghem/stage-mirror-service,beppevanrolleghem/MidiCreator,beppevanrolleghem/ScriptBot,beppevanrolleghem/3dsStuff,beppevanrolleghem/Love2d,stage-org1/Master-Configuration,beppevanrolleghem/odiseectf,stage-org1/Istio-Deployments,beppevanrolleghem/cicdTest,beppevanrolleghem/paganix.xyz,beppevanrolleghem/Heroku,beppevanrolleghem/scalaUdemy,stage-org1/terraform-setup,beppevanrolleghem/TrekBot,stage-org1/Cluster-Configuration,beppevanrolleghem/battleShipAi,stage-org1/microservice-1,beppevanrolleghem/stage-frontend,beppevanrolleghem/beppe.app,beppevanrolleghem/geintegreerde-proef,beppevanrolleghem/gotchacaptcha,beppevanrolleghem/javaSorts,beppevanrolleghem/py-hackrf,beppevanrolleghem/paganiks.xyz,beppevanrolleghem/dotfiles,beppevanrolleghem/stage-infra,beppevanrolleghem/yahooBot,odiseeteam02/paas",True,False,False,,,False
beppo2k,beppo2k/ftpserver,True,False,False,,,False
beppeammare,beppeammare/beppeammare.github.io,True,False,False,,,False
bepbao,"bepbao/brainnet,bepbao/danbooru,bepbao/nonlinearlab",True,False,False,,,False
bepsibepsi,"bepsibepsi/bepsiboi,0-7BrainCells/eRes,bepsibepsi/jasmineStanTechnicalAssessment2021",True,False,False,,,False
bepapolunina,"bepapolunina/RadarProject,bepapolunina/CustomRadar",True,False,False,,,False
bep-droid,,True,False,False,,,False
