user,repos_collab,deleted,site_admin,hireable,email,company,github_star
osworks,"osworks/pangu-orm,osworks/pangu-common,osworks/nantianmen,osworks/pangu-learning,osworks/pangu-toolbox,osworks/pangu",True,False,False,,,False
oswaldoburga,"oswaldoburga/cordova-plugin-local-notifications,oswaldoburga/EjercicioPython,oswaldoburga/BelcorpPeru_Cliente,oswaldoburga/BelcorpPeru_Agente",True,False,False,,,False
osworup007,"osworup007/osworup.github.io,osworup007/CIExample",True,False,False,,,False
oswee,"oswee/api,oswee/proto,oswee/traefik,oswee/signup,oswee/stubs,oswee/golang-ex,oswee/lit-redux-advanced-boilerplate,oswee/helpers,oswee/ansible,oswee/proxy,oswee/pb,oswee/discovery,oswee/srp,oswee/os,oswee/ui,oswee/oswee,oswee/server,oswee/cdn,oswee/client,oswee/fedora,oswee/root,oswee/go-one,oswee/public-web,oswee/amber,oswee/route,oswee/s2i-php-container,oswee/post-service,oswee/ansible-workstation,oswee/golang-microservices-project-layout,oswee/user",True,False,False,,,False
oswgerardino,"oswgerardino/formValidation_io_codeigniter,oswgerardino/inv,oswgerardino/scrapping,oswgerardino/inventario_pos_laravel,oswgerardino/libreria_laravel,oswgerardino/colegio",True,False,False,,,False
oswaltalvaradolopez,,True,False,False,,,False
oswjk,"oswjk/nimtwirp,oswjk/raylib-imgui-template,oswjk/foolib,oswjk/nimble-hook-test,oswjk/nimpb,oswjk/tommath-nim,oswjk/nimlevenshtein,oswjk/packages,oswjk/lbasi,oswjk/nimraylib,oswjk/nimpb-build,oswjk/vcpkg,oswjk/nimpb_protoc,oswjk/mqtt,oswjk/tomcrypt-nim,oswjk/nimrec,oswjk/mkpdf,oswjk/protobuf-nim,oswjk/diceware,oswjk/SimpleMotionV2,oswjk/rayskeleton,oswjk/weather,oswjk/plag,oswjk/portablepython,oswjk/raylib,oswjk/csvre,oswjk/ruuvitag-upload,oswjk/imgui-impl-raylib",True,False,False,,,False
oswald004,,True,False,False,,,False
oswaldomilet,"oswaldomilet/quasar,oswaldomilet/quasar-framework.org",True,False,False,,,False
oswaldobabares,"emosquera/sigaenterprise,oswaldobabares/pasteurdelcentro,oswaldobabares/factorypage,migmosquera/yankee_node,migmosquera/yankee_proyect,migmosquera/chey,oswaldobabares/productionmusical,migmosquera/cheyproducciones",True,False,False,,,False
oswaldom876,"oswaldom876/Python,oswaldom876/golang,oswaldom876/PersonalWeb,oswaldom876/ControlAccesSystem",True,False,False,,,False
oswaldohernandez11,"oswaldohernandez11/Peliculas,oswaldohernandez11/prueba,Billydulfo/Sistema_Apoyo_Titulacion_SLT,marynela12/scrumProyectoSat,oswaldohernandez11/GrafoAlgoritmoDijkstra,oswaldohernandez11/Grafo,oswaldohernandez11/conectionMariaDB,oswaldohernandez11/ProyectoAlgoritmos,oswaldohernandez11/repoTRES,oswaldohernandez11/peliculasPruebas,oswaldohernandez11/scrumProyectoSat,oswaldohernandez11/grafofinal,oswaldohernandez11/storedProcedure,oswaldohernandez11/HotelEstructuraDatos,oswaldohernandez11/conectarC-MySQLServer,oswaldohernandez11/Practica456,oswaldohernandez11/Sistema_Apoyo_Titulacion_MB",True,False,False,,,False
oswaldorodriguez598,,True,False,False,,,False
oswaldo-dev,"oswaldo-dev/Avaliacao-2,oswaldo-dev/abrigoQuatroPatas,abrigoQuatroPatas/abrigoquatropatas,oswaldo-dev/avaliacao-3,oswaldo-dev/Avaliacao-5,oswaldo-dev/alurafood,oswaldo-dev/Avaliacao,oswaldo-dev/python-brasilidades,oswaldo-dev/avaliacao-4,oswaldo-dev/aluraflix,oswaldo-dev/desafio2-compass-telefonica,oswaldo-dev/jogos,oswaldo-dev/aprendendo-git,oswaldo-dev/microsevice-repo,oswaldo-dev/oswaldo-dev,oswaldo-dev/bookstore_manager_course,oswaldo-dev/oo",True,False,False,,,False
oswaldoeliezer,"oswaldoeliezer/Chat,oswaldoeliezer/AndroidChatFirebase,oswaldoeliezer/golang",True,False,False,,,False
oswegotom,,True,False,False,,,False
oswalfrank,"WorstDevIPN/computoparalelo_ejercicios,oswalfrank/Moi,oswalfrank/ADA-A20,CarlosArturoMe/taller,oswalfrank/SOTR",True,False,False,,,False
oswick,"oswick/IP-Address-Tracker,oswick/neumorphic-calculator",True,False,False,,,False
osw-ToDo,,True,False,False,,,False
oswaldlo1,"oswaldlo1/riscv-opcodes,oswaldlo1/riscv-tests",True,False,False,,,False
