user,repos_collab,deleted,site_admin,hireable,email,company,github_star
springbeats,,True,False,False,,,False
springstudy9092,,True,False,False,,,False
springline,,True,False,False,,,False
springjskskjaj,,True,False,False,,,False
sprint-ai,,True,False,False,,,False
spriggdyanxoxh,,True,False,False,,,False
sprinterjjs,sprinterjjs/sprinterjjs,True,False,False,,,False
springerdata,,True,False,False,,,False
springbreak2,,True,False,False,,,False
spring-boot-micro-services-1,,True,False,False,,,False
spreekill4,,True,False,False,,,False
sprungg-demo[bot],,True,False,False,,,False
spradleytrip81,,True,False,False,,,False
spreds,,True,False,False,,,False
spring-angular-full-stack,,True,False,False,,,False
sprycer,,True,False,False,,,False
spring-c,,True,False,False,,,False
sprouter3,sprouter3/todo-list,True,False,False,,,False
spraymarketing,,True,False,False,,,False
sprantwin,sprantwin/myfirstpythonproject,True,False,False,,,False
spring-2019-1,,True,False,False,,,False
springrunner,,True,False,False,,,False
spriyanka215816,,True,False,False,,,False
spread-delivery,,True,False,False,,,False
sproutlabs-llc,,True,False,False,,,False
spravia-it-department,,True,False,False,,,False
spring2020-cs160-Team-IceCream,,True,False,False,,,False
sprucehq,,True,False,False,,,False
spritednaly,spritednaly/eth_calc,True,False,False,,,False
sprin-xyz,,True,False,False,,,False
spritualevil,,True,False,False,,,False
springrool,,True,False,False,,,False
springphony,,True,False,False,,,False
spr87,,True,False,False,,,False
spreadthehelp,,True,False,False,,,False
springgbv,,True,False,False,,,False
sprismi-body,,True,False,False,,,False
sprezzarthur,,True,False,False,,,False
spriteCloudSec,,True,False,False,,,False
spring-lecture,,True,False,False,,,False
spreco43,spreco43/dotfiles,True,False,False,,,False
spring-boot-actions,,True,False,False,,,False
spreedbox-packaging,,True,False,False,,,False
sprechenuk,,True,False,False,,,False
springone-2022-edge-configuration,,True,False,False,,,False
spranav27,,True,False,False,,,False
spring-boot-micro-services,,True,False,False,,,False
sprylio,,True,False,False,,,False
spritekiller,,True,False,False,,,False
spraypaintartsecrets04,,True,False,False,,,False
springone-2021-testing,,True,False,False,,,False
sprawpraw,,True,False,False,,,False
spring-cloud-test,,True,False,False,,,False
springtid,,True,False,False,,,False
sprayproxy0331[bot],xjiangorg/devfile-sample-hello-world,True,False,False,,,False
sprorg-1,,True,False,False,,,False
sprites-dam,,True,False,False,,,False
spruce-creative-inc,,True,False,False,,,False
springboilerplate,,True,False,False,,,False
spruitnicomeq,,True,False,False,,,False
spring-k8s-study,,True,False,False,,,False
spring-boot-framework-5-tutorial,,True,False,False,,,False
spreehotels,,True,False,False,,,False
sprint-sea,,True,False,False,,,False
springzhangqian,,True,False,False,,,False
sprayfoamgta1,,True,False,False,,,False
spring-projects-home,,True,False,False,,,False
spray-can,,True,False,False,,,False
sproutautologin0,,True,False,False,,,False
sprengbretosx,,True,False,False,,,False
sproti,,True,False,False,,,False
sprint-master,,True,False,False,,,False
sprintbase,,True,False,False,,,False
spring-projects-pe,,True,False,False,,,False
spring-security-study,,True,False,False,,,False
sprout-ai,,True,False,False,,,False
springShuchunLin,ryanemax/ng-admin,True,False,False,,,False
sprasf,sprasf/pcgameros,True,False,False,,,False
spring17-id1,,True,False,False,,,False
sprintseosolution16,,True,False,False,,,False
springtree271,springtree271/AtCoder,True,False,False,,,False
spris-dev,,True,False,False,,,False
springcloud2020,,True,False,False,,,False
springCloud163,,True,False,False,,,False
sprint2,,True,False,False,,,False
sprody,,True,False,False,,,False
sprzdg,,True,False,False,,,False
spring-javaee-2018-1,,True,False,False,,,False
spree666,spree666/ripinpeperroni,True,False,False,,,False
sprikedev,,True,False,False,,,False
spring-office-hours,,True,False,False,,,False
spring-codinator,,True,False,False,,,False
spritzleio,,True,False,False,,,False
sprint-kaustubh,,True,False,False,,,False
springbokjs,,True,False,False,,,False
ro9ues,"ro9ues/flappybird,muktek/assignment--js-types-variables-functions,muktek/module--data-types-variables,muktek/assignment--js-iteration-intermediate,11n/11n,muktek/module--layout-flexbox,ro9ues/module--arrays-basic,muktek/module--html-basics,ro9ues/es6.today,muktek/assignment--js-iteration-basics,ro9ues/thegrid.report,ro9ues/ro9ues.github.io,muktek/module--box-model,ro9ues/module--layout-flexbox,ro9ues/lodash,ro9ues/angular,muktek/module--media-queries-components,ro9ues/frankenstein,muktek/module--css-basic-syntax,muktek/module--media-queries-layouts,ro9ues/posters,ro9ues/module--data-types-variables",True,False,False,,,False
ro94ca,,True,False,False,,,False
ro9167,,True,False,False,,,False
ro9teaya,"ro9teaya/J.-Roberto-Tello-Ayala-s-portfolio,ro9teaya/J.-Roberto-Tello-Ayala-s-portafolio",True,False,False,,,False
sHgg56,,True,False,False,,,False
yfbsjsbdhb,,True,False,False,,,False
yfbkhio180,,True,False,False,,,False
yfbfbd,,True,False,False,,,False
yfbTeam,,True,False,False,,,False
yfbrn,"yfbrn/yfbrn,yfbrn/apprestapi",True,False,False,,,False
yfbgdfgbvdr5454,yfbgdfgbvdr5454/yfbgdfgbvdr5454.github.io,True,False,False,,,False
yfbbfjg,yfbbfjg/vuguf,True,False,False,,,False
yfbfgfhfb,yfbfgfhfb/boloho,True,False,False,,,False
yfbjahky,,True,False,False,,,False
umxbot,ubimix/mosaic-techonmap-server,True,False,False,,,False
umxcyguqn,,True,False,False,,,False
umxrs,umxrs/umxrs,True,False,False,,,False
umx-u693cl-dev,,True,False,False,,,False
ssyogesh,"ssyogesh/Personal-blog-site,ssyogesh/continous-integration-with-docker,ssyogesh/website-with-docker-and-jenkins,ssyogesh/CI-CD-with-docker-and-jenkins,ssyogesh/Personal-blog-website",True,False,False,,,False
ssyw5433,"ssyw5433/suning,ssyw5433/jdM,ssyw5433/ssyw5433.github.io,ssyw5433/suning_mobile,ssyw5433/spring-annotation,ssyw5433/myH5,ssyw5433/jd,ssyw5433/Git_Test,ssyw5433/wedding,ssyw5433/EasyUICommon,ssyw5433/douban_movie,ssyw5433/EasyUIProduct,ssyw5433/GitTest",True,False,False,,,False
ssye0rsite,"ssye0rsite/Java-2-,ssye0rsite/HTML-CSS,ssye0rsite/MySQL,ssye0rsite/JavaScript,ssye0rsite/Javascript",True,False,False,,,False
ssyl55,"ssyl55/chatbot-admin-panel,ssyl55/mastersthesis-src,ssyl55/multibot,ssyl55/catnotes,CIS-CS/stephen-liu,ssyl55/vim-dotfiles,ssyl55/visitlondonchatbot,ssyl55/ssyl55.github.io,ssyl55/docufig,ssyl55/listipy,ssyl55/dotfiles,ssyl55/kilo",True,False,False,,,False
ssyAuRR,"ssyAuRR/swap-demo-tutorial,ssyAuRR/scaffold-eth-challenges,ssyAuRR/NFT-Marketplace-Tutorial",True,False,False,,,False
ssytada,,True,False,False,,,False
ssydz,"ssydz/photo-gallery-by-react,ssydz/news-website-by-react,ssydz/react-communicate-app,ssydz/baseKnowledge,ssydz/WebAR-by-nodejs",True,False,False,,,False
ssyAuRRR,,True,False,False,,,False
ssylee,"githubschool/conflict-practice-ssylee,githubschool/glass-cannon,githubschool/github-games-ssylee,ssylee/languagepicker,ssylee/search-engineering",True,False,False,,,False
ssym0614,"ssym0614/TypeScript-DOM-lib-generator,ssym0614/webauthn-ruby",True,False,False,,,False
ssyWillan10,"ssyWillan10/shin-Willian-webservice,ssyWillan10/IntelliJ-springBoot",True,False,False,,,False
ssyzy,ssyzy/IC-project-2021-Maths-and-Finance,True,False,False,,,False
ssyntetic,ssyntetic/MazeMind,True,False,False,,,False
ssyo111,"ssyo111/UI-Designs,ssyo111/Android-Market-Analysis",True,False,False,,,False
ssyeon-DV,"ssyeon-DV/blog,ssyeon-DV/ssyeon-DV.hithub.io,ssyeon-DV/ssyeon-DV.github.io",True,False,False,,,False
ssyrs0066918,,True,False,False,,,False
ssyt-official-developers,,True,False,False,,,False
ssyp-ru,,True,False,False,,,False
ssytlz,ssytlz/python_projects,True,False,False,,,False
ssyrberus,,True,False,False,,,False
ssychevilia,,True,False,False,,,False
ssytn,,True,False,False,,,False
ssyzhu,,True,False,False,,,False
ssy6,,True,False,False,,,False
ssy3385,,True,False,False,,,False
ssymf9zt,,True,False,False,,,False
ssyeonS,,True,False,False,,,False
ssyun-atmos,,True,False,False,,,False
