owner,repo,stars,forks,watchers,deleted,private,archived,disabled
pxshadow,app,11,0,4,False,False,True,False
pxshadow,setup-hashlink,15,0,2,False,False,True,False
pxter7777,icshw1,0,0,0,False,False,True,False
pxter7777,icshw3,0,0,1,False,False,True,False
pxttxrn,17824yh7812d63h90,0,0,1,False,False,True,False
pxttxrn,adadasdaddsdasd,0,0,1,False,False,True,False
pxzhou,pacman,0,0,1,False,False,True,False
pxzhou,web-semantic-api,0,0,1,False,False,True,False
py-alpha-woelfchen,friendlier-json,2,1,3,False,False,True,False
py-alpha-wolf,friendlier-json,2,1,3,False,False,True,False
py-contributors,hacktoberfest-2020,2,169,1,False,False,True,False
py-course-if-2019,image_storage,0,0,2,False,False,True,False
py-himanshu-patel,django-celery,1,0,1,False,False,True,False
py-himanshu-patel,django-celery-pipenv,1,0,1,False,False,True,False
py-mine,knightsofni,4,0,0,False,False,True,False
py-mine,pymine-net,13,3,1,False,False,True,False
py-pa,django-oidc,4,5,2,False,False,True,False
py-pa,django-prometheus,0,3,2,False,False,True,False
py-punk,ph482_582,0,0,0,False,False,True,False
py-ryan,crypex,0,0,1,False,False,True,False
py-ryan,pyshcon,0,0,1,False,False,True,False
py-wang,pywang.github.com,0,0,1,False,False,True,False
py39cptciolacu,euroavia-bot,0,0,1,False,False,True,False
py39cptciolacu,euroavia_database,0,0,1,False,False,True,False
py563,my_hugo_resume,0,1,2,False,False,True,False
py7hon,drive-to-photos,5,3,1,False,False,True,False
py7hon,hijau,0,0,0,False,False,True,False
pyaillet,bookmarks,0,0,2,False,False,True,False
pyaillet,dive-rs,2,1,3,False,False,True,False
pyaillet,temperatures,0,0,2,False,False,True,False
pyaillet,twatch-2020-rs,0,0,2,False,False,True,False
pyaillet,wcid,1,0,2,False,False,True,False
pyakushin,first_app,0,0,1,False,False,True,False
pyalihtml,zeusun-efsanesi,0,0,1,False,False,True,False
pyalpha,friendlier-json,2,1,3,False,False,True,False
pyama2000,advent2020,0,0,2,False,False,True,False
pyama2000,samle-go-task,1,0,2,False,False,True,False
pyama2000,tex2pdf,6,0,2,False,False,True,False
pyama2000,texfiles,6,0,2,False,False,True,False
pyama2000,xoon-proto-gen-rust,0,0,2,False,False,True,False
pyama86,libnss_etcd,17,5,3,False,False,True,False
pyama86,libnss_palk,17,5,3,False,False,True,False
pyama86,pam-google-web-oauth-rs,5,0,1,False,False,True,False
pyandr3w,ton3-wallets,0,0,1,False,False,True,False
pyankoff,encyclopad,0,0,2,False,False,True,False
pyannote,deprecated-pyannote-algorithms,6,5,4,False,False,True,False
pyannote,deprecated-pyannote-audio-hub,71,17,10,False,False,True,False
