owner,repo,stars,forks,watchers,deleted,private,archived,disabled
altthree,testbench,7,2,3,False,False,True,False
altthree,throttle,41,1,4,False,False,True,False
altthree,twitter,12,0,3,False,False,True,False
altthree,uuid,12,1,3,False,False,True,False
altthree,validator,22,2,4,False,False,True,False
alttiri,alternatione.github.io,0,0,2,False,False,True,False
alttiri,codecademy,2,0,2,False,False,True,False
alttiri,demo-max-safe-integer,0,0,2,False,False,True,False
alttiri,formatted-number,0,0,2,False,False,True,False
alttiri,formatted-number-vue3,0,0,2,False,False,True,False
alttiri,homework,0,0,2,False,False,True,False
alttiri,json-scans,0,0,2,False,False,True,False
alttiri,json-tree-scans-old,0,0,2,False,False,True,False
alttiri,nio-server,0,0,2,False,False,True,False
alttiri,opera-bookmarks-opener,0,0,2,False,False,True,False
alttiri,serve-json-gz-length-test,0,0,1,False,False,True,False
alttiri,stepik-java-webserver,0,0,1,False,False,True,False
altuga,effective-java,1,0,1,False,False,True,False
altunenes,eprimeez,3,0,1,False,False,True,False
altunenes,track-lower-and-upper-bounds,1,0,1,False,False,True,False
alturkabuterimon,consequences,0,1,0,False,False,True,False
altusbarry,android-backups,0,0,1,False,False,True,False
altusbarry,jmbo-games,0,0,2,False,False,True,False
altusbarry,jmbo-games-android,0,0,0,False,False,True,False
altusbarry,loaderbasics,0,0,1,False,False,True,False
altusbarry,visualradio,0,0,2,False,False,True,False
altush1983,flutter-permission-handler,0,0,0,False,False,True,False
altush1983,open_file_safe,0,0,0,False,False,True,False
altvec,emacs.d,0,0,2,False,False,True,False
altvec,epg_downloader,0,0,2,False,False,True,False
altvec,lpthw,0,0,2,False,False,True,False
altvec,pytailer,0,0,2,False,False,True,False
altvec,realpython,0,1,2,False,False,True,False
altvec,tailhead,0,0,2,False,False,True,False
altvec,upskill-saas-tutorial,0,0,2,False,False,True,False
altvrd,awesome-altv-resources,1,0,1,False,False,True,False
altvrd,cli,3,1,1,False,False,True,False
altwiener-markt,ostermarkt,0,0,2,False,False,True,False
altyee,advvis_hw4,0,0,1,False,False,True,False
altyee,networks_hw,0,0,1,False,False,True,False
alu0100969535,point,0,1,1,False,False,True,False
alu0101327372,a--search,2,0,1,False,False,True,False
alu0101327372,a-star-search,2,0,1,False,False,True,False
alu0101327372,aeda,0,0,1,False,False,True,False
alu0101327372,ayeda,0,0,1,False,False,True,False
alu0101327372,cya,0,0,1,False,False,True,False
alu0101327372,dsi,0,0,1,False,False,True,False
alu0101327372,ftp_server,1,0,1,False,False,True,False
alu0101327372,knowledge-representation,0,0,1,False,False,True,False
alu0101327372,p01-ia,2,0,1,False,False,True,False
alu0101327372,sistemas-operativos,0,0,1,False,False,True,False
alu0101327372,ssi,0,0,1,False,False,True,False
alu0101329161,algorithms-and-advanced-data-structures,0,0,1,False,False,True,False
alu0101329161,gco-projects,1,0,1,False,False,True,False
alu0101329161,react-filter-system,1,0,1,False,False,True,False
alu52,sorter-bot,0,2,1,False,False,True,False
alubhorta,docker-elk,0,0,1,False,False,True,False
alubneuski,indegohistoryengine,0,0,2,False,False,True,False
alubneuski,infratests,0,0,2,False,False,True,False
alubneuski,moodcast,0,0,2,False,False,True,False
alubneuski,serverspec-aws,1,1,2,False,False,True,False
alucard93,blindctrl,0,0,2,False,False,True,False
alucard93,kalk2.0,0,0,2,False,False,True,False
alucardatem,lenv,0,0,1,False,False,True,False
alucardlevash,dockerfiles,0,0,0,False,False,True,False
alucardnosferatu,agi_test,1,0,1,False,False,True,False
alucardxpmusic,matt-ui,0,0,1,False,False,True,False
aluciagc,atom,0,0,0,False,False,True,False
alucryd,django-pkgbuild,0,0,2,False,False,True,False
alui07,end-user-ui,0,0,0,False,False,True,False
alukach,amazon-alexa-rf-outlets-integration,1,0,2,False,False,True,False
alukach,aws-sam-typescript-boilerplate,69,26,1,False,False,True,False
alukach,bc-covid-map,0,0,2,False,False,True,False
alukard6942,rj-test,0,0,0,False,False,True,False
alukardbf,flutter-flake,1,0,2,False,False,True,False
alukin,apollo,0,0,6,False,False,True,False
alukin,apollo-refactor,0,0,6,False,False,True,False
alukin,datastorageexamples,1,1,1,False,False,True,False
alukin,library2,0,1,5,False,False,True,False
alukin,librarygui,0,1,2,False,False,True,False
alula-net,meteor-tracker,0,0,7,False,False,True,False
alula-net,react-hls-player,0,0,0,False,False,True,False
alula-net,ws-example,0,0,7,False,False,True,False
alula96,js-challenge,0,0,0,False,False,True,False
alulcracker,bucin,0,0,1,False,False,True,False
alulord,chatbot,0,0,1,False,False,True,False
alulord,experiments,0,0,1,False,False,True,False
alulsh,sharepoint-2010-stigs,0,1,2,False,False,True,False
alulsh,sharepoint-2013-stigs,6,2,1,False,False,True,False
alumag,rephraser,9,5,4,False,False,True,False
alumcc,gary,0,0,1,False,False,True,False
alumezi,backend2020,0,0,2,False,False,True,False
alumezi,baven-toven,0,0,1,False,False,True,False
alumezi,bootcampblog,0,0,1,False,False,True,False
alumezi,foods,0,0,1,False,False,True,False
alumezi,fullstack-hy2020.github.io,0,0,1,False,False,True,False
alumezi,fullstack-js,0,0,2,False,False,True,False
alumezi,fullstackblog,0,0,2,False,False,True,False
alumezi,fullstackopen-blog-list,0,0,2,False,False,True,False
alumezi,fullstackopen2020,0,0,2,False,False,True,False
alumezi,handlebars-layouts-project,0,0,2,False,False,True,False
alumezi,mobx-items,0,0,1,False,False,True,False
alumezi,part2-notes,0,0,1,False,False,True,False
alumezi,portfolio,0,0,1,False,False,True,False
alumezi,react-native-pomodoro,0,0,1,False,False,True,False
alumezi,redux-anecodtes,0,0,2,False,False,True,False
alumezi,redux-counter-boilerplate,0,0,1,False,False,True,False
alumezi,routed-anecdotes,0,0,2,False,False,True,False
alumezi,sampleflex,0,0,1,False,False,True,False
alumezi,techstitution4,0,0,1,False,False,True,False
alumezi,til-js-enlightenment,0,0,1,False,False,True,False
alumezi,unicafe-redux,0,0,2,False,False,True,False
alumezi,wikiyay,0,0,1,False,False,True,False
alumi-mic,flasksample-hatebu,1,0,0,False,False,True,False
alumi-mic,mocrat,1,0,1,False,False,True,False
alumik,2100-lab,4,2,1,False,False,True,False
alumik,2100_lab_website,4,2,1,False,False,True,False
alumik,alumik-shop,2,1,1,False,False,True,False
alumik,apache2-autoindex,1,0,1,False,False,True,False
alumik,bagel,3,1,1,False,False,True,False
alumik,bagel-pytorch,3,1,1,False,False,True,False
alumik,course-data-center-abba,1,0,1,False,False,True,False
alumik,course_data_center_abba,1,0,1,False,False,True,False
alumik,klotski-unity,9,4,1,False,False,True,False
alumik,mini-goals,1,0,1,False,False,True,False
alumik,mini-goals-backend,1,0,1,False,False,True,False
alumik,mini-goals-remake,1,0,1,False,False,True,False
alumik,mini-goals-remake-backend,1,0,1,False,False,True,False
alumik,my-family-yii2,4,1,1,False,False,True,False
alumik,nonogram-qt,3,1,1,False,False,True,False
alumik,nonogram_qt,3,1,1,False,False,True,False
alumik,shop,2,1,1,False,False,True,False
alumik,the-dollar-game-p5js,1,0,1,False,False,True,False
alumineers7571-ftc,2019-2020,0,0,1,False,False,True,False
alumineers7571-ftc,road-runner-quickstart,0,0,1,False,False,True,False
alumineers7571-ftc,rover-ruckus,1,0,2,False,False,True,False
alumineers7571-ftc,rover-ruckus-2019,0,0,1,False,False,True,False
aluminumchassis,galakshell,1,0,0,False,False,True,False
aluminumfox,apinsgfront,0,0,0,False,False,True,False
aluminumtank,wofi-pass,8,4,2,False,False,True,False
alumiun,wolf4sdl,42,18,7,False,False,True,False
alumnforce,coding-conventions,10,2,7,False,False,True,False
alumnforce,twgit,2,0,3,False,False,True,False
alump,beforeunload,3,2,3,False,False,True,False
alump,bodystyles,0,0,2,False,False,True,False
alump,ckeditor,1,8,2,False,False,True,False
alump,columnlayout,0,2,5,False,False,True,False
alump,fancylayouts,7,5,5,False,False,True,False
alump,flow,0,0,1,False,False,True,False
alump,gofullscreen,4,1,4,False,False,True,False
alump,gridstack,10,7,7,False,False,True,False
alump,idlealarm,3,4,2,False,False,True,False
alump,idletimeoutwarner,3,4,2,False,False,True,False
alump,labelbutton,2,0,3,False,False,True,False
alump,lazylayouts,5,3,4,False,False,True,False
alump,maplayout,0,0,1,False,False,True,False
alump,masonry,5,3,5,False,False,True,False
