owner,repo,stars,forks,watchers,deleted,private,archived,disabled
martinclementz,martinclementz2.github.io,0,0,0,False,False,True,False
martincocks,fabric-sdk-rest,5,1,1,False,False,True,False
martincodes-de,help-ukraine,0,0,1,False,False,True,False
martincodes-de,js-weihnachtsbaum-schmuecken,0,0,1,False,False,True,False
martincodes-de,wenzel-fahrradleihe,0,0,1,False,False,True,False
martincostello,applepayjs-typings,9,4,1,False,False,True,False
martincostello,appveyor-validation.xunit,0,0,1,False,False,True,False
martincostello,aspnet-extensions-1691-repro,0,0,1,False,False,True,False
martincostello,aspnetcorereprofor6415,0,0,1,False,False,True,False
martincostello,azure-functions,1,0,1,False,False,True,False
martincostello,broken-inlinedata-skip-repro,0,0,1,False,False,True,False
martincostello,configurationmanagerdeadlock,0,0,1,False,False,True,False
martincostello,coverlet-refit-repro,0,0,1,False,False,True,False
martincostello,crank-sandbox,3,0,1,False,False,True,False
martincostello,crasher,0,0,2,False,False,True,False
martincostello,dotnet-core-selenium-tests,7,11,1,False,False,True,False
martincostello,dotnet-lambda-annotations,2,0,1,False,False,True,False
martincostello,dotnet-test-icu-repro,0,0,1,False,False,True,False
martincostello,filescopednamespacesresourcesrepro,0,0,1,False,False,True,False
martincostello,hasthebritishgovernmentcollapsedyet,0,0,1,False,False,True,False
martincostello,jsonserializer-nullreferenceexception-repro,0,0,1,False,False,True,False
martincostello,libraryimport-repros,0,0,1,False,False,True,False
martincostello,loreen-ipsum,1,0,1,False,False,True,False
martincostello,minimalapiswithjsonsourcegenerator,7,1,1,False,False,True,False
martincostello,missing-systemtextjsonresultexecutor-repro,0,0,1,False,False,True,False
martincostello,missing-test-output-repo,0,0,1,False,False,True,False
martincostello,mongodb-university,0,0,0,False,False,True,False
martincostello,msbuild-pseudo-locale-repro,0,0,1,False,False,True,False
martincostello,mvclinkgenerationrepro,0,0,1,False,False,True,False
martincostello,no-console-perf,0,0,1,False,False,True,False
martincostello,nugetpackagestidier,1,0,1,False,False,True,False
martincostello,problemdetails-json-source-generator-repro,0,0,1,False,False,True,False
martincostello,refit-json-benchmarks,2,0,2,False,False,True,False
martincostello,twitterarchiveparser,2,0,1,False,False,True,False
